Threshold,ACCOF(FPR),GPSOF(FPR),ACCGPS(FPR)
1,0.0027548209366391185,0.8484848484848485,0.03305785123966942
2,0.0,0.8259668508287292,0.0027624309392265192
3,0.0,0.8033240997229917,0.0
4,0.0,0.7805555555555556,0.0
5,0.0,0.7576601671309192,0.0
6,0.0,0.7346368715083799,0.0
7,0.0,0.711484593837535,0.0
8,0.0,0.6910112359550562,0.0
9,0.0,0.6732394366197183,0.0
10,0.0,0.6581920903954802,0.0
11,0.0,0.6430594900849859,0.0
12,0.0,0.6278409090909091,0.0
13,0.0,0.6125356125356125,0.0
14,0.0,0.6,0.0
15,0.0,0.5873925501432665,0.0
16,0.0,0.5775862068965517,0.0
17,0.0,0.5648414985590778,0.0
18,0.0,0.5520231213872833,0.0
19,0.0,0.5391304347826087,0.0
20,0.0,0.5261627906976745,0.0
21,0.0,0.5131195335276968,0.0
22,0.0,0.5,0.0
23,0.0,0.4868035190615836,0.0
24,0.0,0.47352941176470587,0.0
25,0.0,0.46017699115044247,0.0
26,0.0,0.4467455621301775,0.0
27,0.0,0.4332344213649852,0.0
28,0.0,0.41964285714285715,0.0
29,0.0,0.4059701492537313,0.0
30,0.0,0.39221556886227543,0.0
