Threshold,ACCOF(FPR),GPSOF(FPR),ACCGPS(FPR)
1,0.011019283746556474,0.6253443526170799,0.29201101928374656
2,0.0055248618784530384,0.5718232044198895,0.15469613259668508
3,0.002770083102493075,0.5346260387811634,0.09141274238227147
4,0.0,0.5111111111111111,0.06388888888888888
5,0.0,0.48746518105849584,0.04456824512534819
6,0.0,0.46368715083798884,0.036312849162011177
7,0.0,0.4425770308123249,0.03081232492997199
8,0.0,0.42134831460674155,0.025280898876404494
9,0.0,0.4028169014084507,0.01971830985915493
10,0.0,0.3870056497175141,0.014124293785310734
11,0.0,0.37393767705382436,0.0113314447592068
12,0.0,0.36079545454545453,0.008522727272727272
13,0.0,0.3475783475783476,0.005698005698005698
14,0.0,0.3342857142857143,0.002857142857142857
15,0.0,0.3209169054441261,0.0
16,0.0,0.3103448275862069,0.0
17,0.0,0.29971181556195964,0.0
18,0.0,0.28901734104046245,0.0
19,0.0,0.2782608695652174,0.0
20,0.0,0.26744186046511625,0.0
21,0.0,0.2565597667638484,0.0
22,0.0,0.24561403508771928,0.0
23,0.0,0.2375366568914956,0.0
24,0.0,0.22941176470588234,0.0
25,0.0,0.22123893805309736,0.0
26,0.0,0.21301775147928995,0.0
27,0.0,0.20474777448071216,0.0
28,0.0,0.19642857142857142,0.0
29,0.0,0.1880597014925373,0.0
30,0.0,0.17964071856287425,0.0
