Threshold,ACCOF(FPR),GPSOF(FPR),ACCGPS(FPR)
1,0.008264462809917356,0.6336088154269972,0.29201101928374656
2,0.0027624309392265192,0.5911602209944752,0.15469613259668508
3,0.0,0.5595567867036011,0.09141274238227147
4,0.0,0.5333333333333333,0.06388888888888888
5,0.0,0.5069637883008357,0.04456824512534819
6,0.0,0.48324022346368717,0.036312849162011177
7,0.0,0.45938375350140054,0.03081232492997199
8,0.0,0.4353932584269663,0.025280898876404494
9,0.0,0.4169014084507042,0.01971830985915493
10,0.0,0.3983050847457627,0.014124293785310734
11,0.0,0.38526912181303113,0.0113314447592068
12,0.0,0.3721590909090909,0.008522727272727272
13,0.0,0.358974358974359,0.005698005698005698
14,0.0,0.3457142857142857,0.002857142857142857
15,0.0,0.332378223495702,0.0
16,0.0,0.31896551724137934,0.0
17,0.0,0.30835734870317005,0.0
18,0.0,0.2976878612716763,0.0
19,0.0,0.28695652173913044,0.0
20,0.0,0.2761627906976744,0.0
21,0.0,0.2653061224489796,0.0
22,0.0,0.2543859649122807,0.0
23,0.0,0.2434017595307918,0.0
24,0.0,0.23529411764705882,0.0
25,0.0,0.22713864306784662,0.0
26,0.0,0.21893491124260356,0.0
27,0.0,0.21068249258160238,0.0
28,0.0,0.20238095238095238,0.0
29,0.0,0.19402985074626866,0.0
30,0.0,0.18562874251497005,0.0
