Threshold,ACCOF(FPR),GPSOF(FPR),ACCGPS(FPR)
1,0.0027548209366391185,0.41046831955922863,0.03305785123966942
2,0.0,0.3839779005524862,0.0027624309392265192
3,0.0,0.3573407202216066,0.0
4,0.0,0.33055555555555555,0.0
5,0.0,0.3064066852367688,0.0
6,0.0,0.28212290502793297,0.0
7,0.0,0.25770308123249297,0.0
8,0.0,0.23876404494382023,0.0
9,0.0,0.21971830985915494,0.0
10,0.0,0.20056497175141244,0.0
11,0.0,0.1813031161473088,0.0
12,0.0,0.16477272727272727,0.0
13,0.0,0.14814814814814814,0.0
14,0.0,0.12857142857142856,0.0
15,0.0,0.11174785100286533,0.0
16,0.0,0.09482758620689655,0.0
17,0.0,0.07780979827089338,0.0
18,0.0,0.06069364161849711,0.0
19,0.0,0.0463768115942029,0.0
20,0.0,0.03488372093023256,0.0
21,0.0,0.026239067055393587,0.0
22,0.0,0.02046783625730994,0.0
23,0.0,0.017595307917888565,0.0
24,0.0,0.014705882352941176,0.0
25,0.0,0.011799410029498525,0.0
26,0.0,0.008875739644970414,0.0
27,0.0,0.005934718100890208,0.0
28,0.0,0.002976190476190476,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
