TimeUS,gpSA,gpHA,gpVA
 55538601, 0.199, 1.044, 1.643
 55738692, 0.221, 1.044, 1.642
 55938724, 0.245, 1.045, 1.642
 56138591, 0.235, 1.044, 1.64
 56338581, 0.204, 1.045, 1.64
 56538608, 0.205, 1.045, 1.642
 56738697, 0.226, 1.045, 1.643
 56938600, 0.196, 1.044, 1.641
 57138605, 0.173, 1.043, 1.64
 57338601, 0.211, 1.042, 1.641
 57538711, 0.285, 1.043, 1.642
 57738588, 0.296, 1.045, 1.643
 57938567, 0.291, 1.048, 1.644
 58138591, 0.293, 1.05, 1.645
 58338592, 0.28, 1.052, 1.646
 58538596, 0.265, 1.054, 1.647
 58738572, 0.312, 1.056, 1.647
 58938619, 0.232, 1.056, 1.644
 59138592, 0.241, 1.055, 1.641
 59338706, 0.243, 1.053, 1.638
 59538612, 0.255, 1.052, 1.636
 59738612, 0.266, 1.052, 1.635
 59938589, 0.282, 1.051, 1.633
 60138592, 0.26, 1.051, 1.631
 60338584, 0.318, 1.051, 1.632
 60538589, 0.313, 1.052, 1.632
 60738573, 0.327, 1.052, 1.631
 60938622, 0.333, 1.053, 1.634
 61138697, 0.266, 1.053, 1.633
 61338601, 0.277, 1.052, 1.633
 61538607, 0.264, 1.051, 1.634
 61738582, 0.285, 1.051, 1.636
 61938597, 0.269, 1.05, 1.635
 62138587, 0.291, 1.049, 1.635
 62338581, 0.296, 1.049, 1.637
 62538609, 0.315, 1.051, 1.637
 62738601, 0.322, 1.052, 1.641
 62938653, 0.33, 1.053, 1.643
 63138603, 0.281, 1.054, 1.644
 63338589, 0.298, 1.055, 1.649
 63538680, 0.309, 1.058, 1.654
 63738595, 0.304, 1.059, 1.659
 63938598, 0.302, 1.06, 1.663
 64138575, 0.338, 1.06, 1.665
 64338598, 0.369, 1.061, 1.668
 64538604, 0.35, 1.063, 1.67
 64738694, 0.357, 1.065, 1.675
 64938587, 0.351, 1.066, 1.679
 65138617, 0.326, 1.067, 1.683
 65338584, 0.363, 1.068, 1.688
 65538606, 0.334, 1.069, 1.691
 65738590, 0.343, 1.071, 1.695
 65938589, 0.247, 1.071, 1.691
 66138621, 0.235, 1.068, 1.687
 66338605, 0.291, 1.069, 1.692
 66538702, 0.249, 1.07, 1.693
 66738598, 0.297, 1.07, 1.696
 66938594, 0.314, 1.073, 1.702
 67138575, 0.229, 1.073, 1.698
 67338619, 0.245, 1.072, 1.697
 67538603, 0.282, 1.073, 1.697
 67738581, 0.385, 1.076, 1.703
 67938576, 0.228, 1.075, 1.696
 68138598, 0.258, 1.072, 1.693
 68338695, 0.278, 1.07, 1.692
 68538620, 0.251, 1.069, 1.689
 68738597, 0.287, 1.068, 1.688
 68938608, 0.285, 1.068, 1.688
 69138585, 0.265, 1.067, 1.686
 69338619, 0.292, 1.067, 1.686
 69538592, 0.298, 1.068, 1.686
 69738595, 0.315, 1.069, 1.689
 69938608, 0.281, 1.069, 1.692
 70138691, 0.351, 1.071, 1.697
 70338606, 0.463, 1.075, 1.707
 70538592, 0.289, 1.078, 1.708
 70738602, 0.317, 1.077, 1.706
 70938591, 0.232, 1.074, 1.698
 71138610, 0.224, 1.069, 1.691
 71338590, 0.264, 1.067, 1.69
 71538616, 0.228, 1.065, 1.69
 71738593, 0.192, 1.064, 1.69
 71938622, 0.215, 1.062, 1.689
 72141692, 0.229, 1.061, 1.691
 72341501, 0.27, 1.06, 1.693
 72541962, 0.272, 1.059, 1.693
 72741537, 0.283, 1.058, 1.693
 72941498, 0.343, 1.058, 1.696
 73141533, 0.343, 1.059, 1.7
 73341486, 0.35, 1.06, 1.705
 73541523, 0.341, 1.062, 1.709
 73741546, 0.344, 1.063, 1.712
 73941688, 0.324, 1.064, 1.709
 74141534, 0.316, 1.064, 1.709
 74341532, 0.337, 1.065, 1.71
 74541525, 0.276, 1.064, 1.709
 74741538, 0.386, 1.065, 1.714
 74941529, 0.349, 1.067, 1.715
 75161254, 0.268, 1.067, 1.713
 75341504, 0.237, 1.065, 1.707
 75541565, 0.249, 1.063, 1.703
 75741735, 0.235, 1.062, 1.702
 75941555, 0.262, 1.061, 1.7
 76141530, 0.243, 1.06, 1.697
 76341516, 0.293, 1.061, 1.701
 76541562, 0.195, 1.06, 1.699
 76741934, 0.339, 1.061, 1.702
 76941507, 0.328, 1.063, 1.705
 77141563, 0.338, 1.065, 1.711
 77341543, 0.335, 1.067, 1.717
 77541753, 0.299, 1.069, 1.72
 77741509, 0.295, 1.07, 1.722
 77941524, 0.247, 1.069, 1.719
 78141502, 0.239, 1.068, 1.715
 78341498, 0.202, 1.064, 1.709
 78561230, 0.238, 1.063, 1.704
 78741495, 0.283, 1.062, 1.703
 78941577, 0.28, 1.062, 1.702
 79141568, 0.207, 1.059, 1.694
 79341693, 0.272, 1.059, 1.694
 79541527, 0.223, 1.058, 1.69
 79741533, 0.227, 1.056, 1.683
 79941501, 0.181, 1.052, 1.674
 80141501, 0.196, 1.049, 1.671
 80341530, 0.206, 1.047, 1.669
 80541589, 0.245, 1.044, 1.665
 80741492, 0.427, 1.047, 1.67
 80941928, 0.308, 1.052, 1.673
 81141695, 0.319, 1.052, 1.676
 81341520, 0.288, 1.053, 1.678
 81541554, 0.285, 1.054, 1.683
 81741493, 0.23, 1.056, 1.682
 81941504, 0.272, 1.056, 1.684
 82141545, 0.232, 1.056, 1.68
 82341505, 0.211, 1.055, 1.675
 82541532, 0.215, 1.053, 1.672
 82741532, 0.203, 1.052, 1.67
 82941689, 0.194, 1.05, 1.664
 83141501, 0.195, 1.048, 1.658
 83341572, 0.195, 1.046, 1.654
 83541551, 0.186, 1.044, 1.648
 83741497, 0.212, 1.043, 1.645
 83941566, 0.179, 1.042, 1.641
 84141503, 0.177, 1.04, 1.637
 84341493, 0.175, 1.038, 1.633
 84541560, 0.173, 1.036, 1.628
 84741766, 0.17, 1.034, 1.624
 84941537, 0.193, 1.032, 1.622
 85141846, 0.167, 1.03, 1.617
 85341530, 0.253, 1.031, 1.619
 85541536, 0.145, 1.03, 1.614
 85741529, 0.215, 1.029, 1.614
 85941553, 0.145, 1.027, 1.609
 86141506, 0.147, 1.023, 1.605
 86341549, 0.225, 1.022, 1.605
 86541788, 0.217, 1.023, 1.606
 86741507, 0.196, 1.023, 1.606
 86941527, 0.2, 1.021, 1.605
 87141559, 0.194, 1.02, 1.604
 87341500, 0.261, 1.019, 1.602
 87541561, 0.223, 1.017, 1.6
 87741566, 0.228, 1.016, 1.598
 87941501, 0.302, 1.016, 1.599
 88161270, 0.227, 1.014, 1.598
 88341726, 0.26, 1.013, 1.598
 88541527, 0.253, 1.012, 1.597
 88741532, 0.22, 1.01, 1.596
 88941537, 0.242, 1.008, 1.595
 89141501, 0.213, 1.005, 1.591
 89341952, 0.256, 1.003, 1.588
 89541558, 0.236, 1.001, 1.585
 89741512, 0.255, 1, 1.582
 89941539, 0.231, 0.998, 1.578
 90141731, 0.233, 0.9960001, 1.574
 90341515, 0.277, 0.9950001, 1.572
 90541607, 0.243, 0.994, 1.569
 90741532, 0.24, 0.992, 1.566
 90941556, 0.27, 0.992, 1.564
 91141537, 0.214, 0.9900001, 1.561
 91341535, 0.22, 0.989, 1.559
 91541528, 0.212, 0.988, 1.557
 91741554, 0.263, 0.9860001, 1.555
 91941737, 0.215, 0.9850001, 1.552
 92141561, 0.219, 0.983, 1.55
 92341541, 0.243, 0.983, 1.548
 92541589, 0.214, 0.9820001, 1.545
 92741497, 0.223, 0.9810001, 1.544
 92941503, 0.217, 0.98, 1.542
 93141536, 0.232, 0.979, 1.54
 93341498, 0.235, 0.978, 1.539
 93541957, 0.218, 0.978, 1.538
 93741779, 0.223, 0.9760001, 1.537
 93941539, 0.251, 0.9760001, 1.537
 94141498, 0.256, 0.9760001, 1.537
 94341533, 0.252, 0.9760001, 1.538
 94541520, 0.228, 0.9770001, 1.537
 94741516, 0.223, 0.9770001, 1.537
 94941532, 0.235, 0.978, 1.536
 95161228, 0.219, 0.9770001, 1.532
 95341556, 0.27, 0.979, 1.534
 95541776, 0.212, 0.979, 1.533
 95741502, 0.219, 0.979, 1.532
 95941499, 0.203, 0.978, 1.529
 96141532, 0.201, 0.9760001, 1.528
 96341502, 0.241, 0.9760001, 1.529
 96541524, 0.252, 0.9760001, 1.53
 96741561, 0.257, 0.9770001, 1.531
 96941502, 0.258, 0.9770001, 1.532
 97141500, 0.254, 0.9770001, 1.531
 97341729, 0.268, 0.978, 1.53
 97541519, 0.28, 0.978, 1.529
 97741721, 0.342, 0.98, 1.531
 97941522, 0.318, 0.9820001, 1.533
 98141537, 0.361, 0.984, 1.536
 98341539, 0.354, 0.987, 1.54
 98541554, 0.292, 0.989, 1.544
 98761228, 0.309, 0.9900001, 1.548
 98961241, 0.285, 0.9910001, 1.55
 99141724, 0.258, 0.9900001, 1.551
 99341515, 0.248, 0.9900001, 1.549
 99541554, 0.252, 0.989, 1.549
 99741584, 0.271, 0.989, 1.549
 99941500, 0.272, 0.9900001, 1.552
 100141498, 0.304, 0.9910001, 1.555
 100361238, 0.335, 0.993, 1.562
 100541525, 0.335, 0.9960001, 1.568
 100741510, 0.354, 0.998, 1.574
 100941797, 0.31, 1, 1.577
 101141575, 0.326, 1, 1.578
 101341504, 0.376, 1.002, 1.584
 101541558, 0.281, 1.004, 1.583
 101741494, 0.368, 1.005, 1.588
 101941805, 0.333, 1.006, 1.593
 102141537, 0.326, 1.008, 1.599
 102341510, 0.259, 1.01, 1.602
 102541530, 0.311, 1.011, 1.599
 102741726, 0.379, 1.013, 1.6
 102941521, 0.413, 1.017, 1.609
 103141519, 0.347, 1.02, 1.614
 103341544, 0.34, 1.02, 1.614
 103541543, 0.284, 1.019, 1.609
 103761247, 0.281, 1.018, 1.606
 103961234, 0.283, 1.017, 1.607
 104141504, 0.266, 1.016, 1.608
 104341519, 0.279, 1.016, 1.612
 104541752, 0.247, 1.015, 1.611
 104741508, 0.294, 1.015, 1.613
 104941502, 0.283, 1.016, 1.615
 105141572, 0.281, 1.016, 1.616
 105361210, 0.317, 1.017, 1.618
 105541514, 0.291, 1.018, 1.62
 105741531, 0.289, 1.018, 1.621
 105941508, 0.262, 1.019, 1.621
 106141820, 0.228, 1.02, 1.621
 106341724, 0.212, 1.02, 1.619
 106541578, 0.196, 1.019, 1.615
 106741571, 0.233, 1.018, 1.612
 106941525, 0.228, 1.018, 1.609
 107141508, 0.248, 1.017, 1.609
 107341502, 0.296, 1.016, 1.61
 107541555, 0.246, 1.016, 1.61
 107741568, 0.271, 1.016, 1.611
 107941502, 0.183, 1.014, 1.604
 108161242, 0.216, 1.013, 1.602
 108361219, 0.222, 1.012, 1.6
 108541515, 0.219, 1.011, 1.598
 108761238, 0.219, 1.009, 1.593
 108941616, 0.238, 1.008, 1.589
 109141537, 0.188, 1.006, 1.584
 109341553, 0.207, 1.005, 1.581
 109541574, 0.202, 1.004, 1.576
 109741510, 0.225, 1.002, 1.573
 109941716, 0.218, 1.001, 1.571
 110141532, 0.231, 1, 1.567
 110341938, 0.296, 1, 1.565
 110541615, 0.331, 1.001, 1.564
 110741522, 0.336, 1.003, 1.565
 110941501, 0.348, 1.006, 1.569
 111141532, 0.335, 1.007, 1.572
 111341538, 0.34, 1.009, 1.576
 111541521, 0.327, 1.011, 1.579
 111741764, 0.329, 1.013, 1.583
 111941530, 0.393, 1.016, 1.592
 112141497, 0.319, 1.019, 1.599
 112361233, 0.386, 1.022, 1.606
 112541563, 0.288, 1.023, 1.604
 112741503, 0.322, 1.023, 1.608
 112941529, 0.319, 1.024, 1.609
 113141572, 0.291, 1.024, 1.611
 113341509, 0.289, 1.025, 1.614
 113541724, 0.262, 1.024, 1.614
 113741535, 0.274, 1.024, 1.614
 113941510, 0.267, 1.024, 1.613
 114141559, 0.257, 1.022, 1.609
 114341595, 0.291, 1.023, 1.611
 114561271, 0.287, 1.024, 1.615
 114741494, 0.334, 1.026, 1.622
 114941539, 0.314, 1.028, 1.628
 115141505, 0.298, 1.03, 1.634
 115361247, 0.333, 1.032, 1.64
 115541555, 0.338, 1.035, 1.645
 115741502, 0.337, 1.038, 1.65
 115941508, 0.328, 1.04, 1.653
 116141548, 0.319, 1.042, 1.653
 116341506, 0.363, 1.044, 1.656
 116541537, 0.355, 1.047, 1.657
 116741528, 0.478, 1.051, 1.666
 116941507, 0.251, 1.054, 1.66
 117141691, 0.262, 1.053, 1.655
 117341530, 0.262, 1.052, 1.653
 117541558, 0.266, 1.051, 1.65
 117741506, 0.295, 1.051, 1.651
 117941529, 0.286, 1.051, 1.652
 118161230, 0.276, 1.05, 1.653
 118361233, 0.295, 1.05, 1.654
 118541552, 0.298, 1.049, 1.655
 118741820, 0.295, 1.049, 1.657
 118941696, 0.302, 1.048, 1.657
 119141530, 0.245, 1.047, 1.657
 119341537, 0.292, 1.047, 1.659
 119541521, 0.256, 1.047, 1.659
 119741598, 0.245, 1.048, 1.661
 119941495, 0.276, 1.048, 1.661
 120141496, 0.327, 1.049, 1.661
 120341532, 0.203, 1.05, 1.662
 120541516, 0.222, 1.05, 1.661
 120741740, 0.301, 1.051, 1.664
 120941572, 0.221, 1.052, 1.667
 121141499, 0.2, 1.052, 1.67
 121361213, 0.202, 1.053, 1.673
 121541552, 0.218, 1.053, 1.674
 121741506, 0.231, 1.054, 1.675
 121941501, 0.202, 1.054, 1.673
 122141582, 0.181, 1.053, 1.672
 122341522, 0.209, 1.053, 1.672
 122541722, 0.195, 1.052, 1.671
 122741550, 0.22, 1.051, 1.671
 122941725, 0.214, 1.05, 1.67
 123141508, 0.232, 1.049, 1.67
 123341529, 0.207, 1.048, 1.672
 123541577, 0.175, 1.048, 1.673
 123741496, 0.173, 1.047, 1.674
 123941536, 0.193, 1.046, 1.676
 124141506, 0.162, 1.046, 1.677
 124341698, 0.2, 1.045, 1.678
 124541554, 0.184, 1.043, 1.676
 124741539, 0.193, 1.041, 1.673
 124941504, 0.177, 1.039, 1.668
 125141566, 0.174, 1.036, 1.663
 125341501, 0.243, 1.036, 1.664
 125541517, 0.201, 1.036, 1.664
 125761260, 0.232, 1.036, 1.664
 125941535, 0.193, 1.035, 1.662
 126141731, 0.172, 1.033, 1.658
 126341529, 0.221, 1.033, 1.657
 126541571, 0.26, 1.033, 1.657
 126741496, 0.241, 1.033, 1.656
 126941547, 0.295, 1.034, 1.657
 127141838, 0.275, 1.035, 1.656
 127341574, 0.308, 1.035, 1.656
 127541553, 0.262, 1.036, 1.657
 127741537, 0.309, 1.038, 1.661
 127941690, 0.243, 1.038, 1.662
 128141536, 0.206, 1.038, 1.662
 128361217, 0.286, 1.038, 1.663
 128561194, 0.235, 1.039, 1.663
 128741525, 0.185, 1.039, 1.663
 128941584, 0.321, 1.039, 1.665
 129141512, 0.309, 1.04, 1.666
 129341537, 0.27, 1.041, 1.669
 129541601, 0.372, 1.042, 1.671
 129741721, 0.262, 1.043, 1.673
 129941528, 0.405, 1.047, 1.682
 130141548, 0.235, 1.052, 1.682
 130341503, 0.253, 1.052, 1.685
 130561242, 0.314, 1.052, 1.685
 130741549, 0.327, 1.053, 1.692
 130941491, 0.241, 1.055, 1.691
 131161237, 0.222, 1.053, 1.688
 131341823, 0.232, 1.052, 1.685
 131541718, 0.18, 1.05, 1.682
 131741541, 0.185, 1.049, 1.678
 131941546, 0.241, 1.047, 1.675
 132141496, 0.204, 1.046, 1.672
 132341534, 0.196, 1.044, 1.668
 132541551, 0.277, 1.043, 1.666
 132741544, 0.251, 1.042, 1.665
 132941536, 0.202, 1.041, 1.664
 133141546, 0.198, 1.041, 1.664
 133341692, 0.192, 1.04, 1.663
 133541590, 0.212, 1.039, 1.659
 133741536, 0.232, 1.038, 1.657
 133941510, 0.26, 1.039, 1.657
 134141519, 0.289, 1.04, 1.657
 134341537, 0.34, 1.042, 1.66
 134541573, 0.264, 1.043, 1.659
 134741532, 0.333, 1.044, 1.661
 134941551, 0.229, 1.045, 1.663
 135161206, 0.235, 1.045, 1.663
 135341546, 0.228, 1.045, 1.665
 135541945, 0.24, 1.046, 1.666
 135741557, 0.206, 1.046, 1.667
 135941564, 0.223, 1.047, 1.667
 136141542, 0.229, 1.048, 1.668
 136361236, 0.234, 1.049, 1.67
 136541592, 0.236, 1.05, 1.673
 136741531, 0.209, 1.05, 1.675
 136941690, 0.235, 1.051, 1.677
 137141599, 0.209, 1.051, 1.678
 137341537, 0.347, 1.053, 1.683
 137541535, 0.257, 1.056, 1.689
 137741531, 0.316, 1.058, 1.694
 137941534, 0.221, 1.059, 1.692
 138161229, 0.207, 1.056, 1.689
 138341568, 0.281, 1.056, 1.69
 138541556, 0.237, 1.056, 1.689
 138741709, 0.242, 1.056, 1.688
 138941534, 0.233, 1.056, 1.687
 139141549, 0.334, 1.057, 1.69
 139341492, 0.276, 1.06, 1.696
 139541598, 0.257, 1.064, 1.703
 139741823, 0.266, 1.066, 1.708
 139941523, 0.314, 1.068, 1.715
 140141534, 0.237, 1.07, 1.718
 140341536, 0.236, 1.071, 1.724
 140561252, 0.233, 1.071, 1.729
 140741533, 0.355, 1.072, 1.733
 140961244, 0.209, 1.073, 1.733
 141141500, 0.213, 1.073, 1.733
 141341522, 0.268, 1.074, 1.736
 141561252, 0.204, 1.074, 1.73
 141741500, 0.215, 1.072, 1.727
 141941573, 0.195, 1.071, 1.724
 142141568, 0.225, 1.07, 1.721
 142361231, 0.198, 1.069, 1.718
 142541555, 0.17, 1.067, 1.711
 142741534, 0.204, 1.066, 1.707
 142941497, 0.177, 1.065, 1.701
 143141561, 0.166, 1.063, 1.694
 143341571, 0.18, 1.062, 1.689
 143541512, 0.155, 1.061, 1.685
 143741492, 0.169, 1.058, 1.677
 143941845, 0.218, 1.055, 1.671
 144141685, 0.189, 1.051, 1.661
 144341503, 0.243, 1.05, 1.659
 144541598, 0.229, 1.049, 1.657
 144741504, 0.277, 1.049, 1.657
 144941498, 0.27, 1.05, 1.659
 145141526, 0.29, 1.052, 1.663
 145341499, 0.257, 1.054, 1.668
 145541516, 0.315, 1.056, 1.674
 145761289, 0.232, 1.059, 1.68
 145941686, 0.283, 1.061, 1.688
 146141525, 0.258, 1.064, 1.696
 146341520, 0.225, 1.066, 1.704
 146541524, 0.207, 1.068, 1.711
 146741557, 0.208, 1.069, 1.718
 146941575, 0.225, 1.071, 1.725
 147141492, 0.213, 1.072, 1.733
 147341507, 0.271, 1.075, 1.741
 147541565, 0.288, 1.077, 1.749
 147741699, 0.235, 1.079, 1.757
 147941518, 0.26, 1.081, 1.762
 148161231, 0.26, 1.082, 1.762
 148361294, 0.255, 1.083, 1.764
 148541526, 0.237, 1.084, 1.765
 148741535, 0.306, 1.086, 1.769
 148941507, 0.259, 1.088, 1.772
 149161232, 0.264, 1.09, 1.773
 149341540, 0.259, 1.092, 1.775
 149541713, 0.218, 1.094, 1.777
 149741494, 0.251, 1.096, 1.782
 149941521, 0.196, 1.096, 1.778
 150141505, 0.203, 1.095, 1.778
 150341498, 0.2, 1.093, 1.774
 150561246, 0.171, 1.091, 1.769
 150761282, 0.203, 1.09, 1.767
 150961237, 0.198, 1.089, 1.764
 151161267, 0.165, 1.088, 1.761
 151361214, 0.195, 1.087, 1.761
 151541512, 0.195, 1.086, 1.76
 151761279, 0.221, 1.085, 1.758
 151941536, 0.172, 1.083, 1.756
 152141494, 0.18, 1.082, 1.751
 152341846, 0.193, 1.079, 1.745
 152541270, 0.184, 1.076, 1.737
 152741245, 0.214, 1.074, 1.733
 152941224, 0.193, 1.072, 1.728
 153141260, 0.2, 1.071, 1.725
 153341238, 0.231, 1.07, 1.723
 153541268, 0.23, 1.07, 1.722
 153741262, 0.22, 1.07, 1.723
 153941257, 0.225, 1.07, 1.725
 154141220, 0.22, 1.07, 1.728
 154341249, 0.221, 1.069, 1.727
 154541265, 0.196, 1.067, 1.726
 154741234, 0.2, 1.066, 1.726
 154941290, 0.192, 1.063, 1.725
 155141257, 0.185, 1.059, 1.718
 155341249, 0.179, 1.054, 1.713
 155541266, 0.184, 1.051, 1.712
 155761217, 0.238, 1.049, 1.712
 155941254, 0.183, 1.047, 1.711
 156141232, 0.181, 1.045, 1.71
 156341216, 0.187, 1.043, 1.71
 156541267, 0.188, 1.041, 1.706
 156741284, 0.226, 1.039, 1.704
 156941256, 0.217, 1.037, 1.701
 157141235, 0.179, 1.034, 1.696
 157341236, 0.187, 1.033, 1.696
 157601515, 0.182, 1.417, 1.841
 157741245, 0.2, 1.408, 1.836
 157941217, 0.179, 1.397, 1.828
 158141248, 0.182, 1.387, 1.823
 158361271, 0.191, 1.378, 1.819
 158561240, 0.186, 1.37, 1.814
 158741235, 0.187, 1.361, 1.808
 158941275, 0.18, 1.352, 1.8
 159141231, 0.179, 1.342, 1.79
