TimeUS,gpSA,gpHA,gpVA
 150429700, 0.283, 1.294, 1.698
 150629697, 0.286, 1.294, 1.697
 150829686, 0.29, 1.295, 1.697
 151029722, 0.292, 1.296, 1.696
 151229722, 0.3, 1.296, 1.696
 151429822, 0.294, 1.295, 1.695
 151629714, 0.257, 1.292, 1.693
 151829746, 0.287, 1.291, 1.692
 152029702, 0.277, 1.289, 1.69
 152229677, 0.289, 1.288, 1.69
 152449731, 0.269, 1.287, 1.689
 152629682, 0.246, 1.285, 1.688
 152829682, 0.245, 1.283, 1.687
 153029969, 0.246, 1.282, 1.686
 153229864, 0.262, 1.281, 1.687
 153429681, 0.278, 1.282, 1.685
 153629702, 0.265, 1.281, 1.682
 153829700, 0.265, 1.28, 1.681
 154029759, 0.248, 1.279, 1.68
 154229679, 0.264, 1.277, 1.678
 154429739, 0.276, 1.276, 1.677
 154629704, 0.258, 1.275, 1.676
 154829731, 0.258, 1.274, 1.676
 155049698, 0.27, 1.275, 1.676
 155249668, 0.274, 1.273, 1.676
 155429686, 0.271, 1.271, 1.676
 155649540, 0.257, 1.272, 1.678
 155829624, 0.28, 1.272, 1.68
 156049582, 0.289, 1.271, 1.681
 156249609, 0.295, 1.272, 1.685
 156449604, 0.287, 1.273, 1.687
 156629601, 0.273, 1.273, 1.691
 156829568, 0.285, 1.273, 1.694
 157029587, 0.249, 1.274, 1.697
 157229649, 0.281, 1.274, 1.701
 157429602, 0.273, 1.273, 1.702
 157629626, 0.283, 1.272, 1.704
 157829635, 0.273, 1.272, 1.706
 158029638, 0.268, 1.271, 1.708
 158229589, 0.299, 1.271, 1.709
 158449670, 0.256, 1.27, 1.707
 158629662, 0.21, 1.268, 1.704
 158829583, 0.333, 1.266, 1.703
 159029666, 0.279, 1.265, 1.7
 159249579, 0.365, 1.265, 1.701
 159429580, 0.279, 1.265, 1.698
 159629578, 0.208, 1.264, 1.694
 159829607, 0.214, 1.262, 1.691
 160029640, 0.236, 1.259, 1.687
 160229579, 0.258, 1.255, 1.683
 160429659, 0.304, 1.256, 1.682
 160629610, 0.289, 1.254, 1.68
 160829664, 0.345, 1.251, 1.675
 161029619, 0.277, 1.248, 1.672
 161249629, 0.268, 1.244, 1.668
 161429659, 0.355, 1.242, 1.664
 161629576, 0.255, 1.24, 1.66
 161829613, 0.263, 1.239, 1.661
 162029637, 0.306, 1.239, 1.662
 162229634, 0.296, 1.241, 1.665
 162449580, 0.216, 1.238, 1.663
 162629626, 0.285, 1.238, 1.666
 162829573, 0.194, 1.237, 1.667
 163049641, 0.248, 1.236, 1.668
 163229573, 0.301, 1.235, 1.669
 163449655, 0.239, 1.233, 1.671
 163629586, 0.253, 1.231, 1.671
 163829589, 0.238, 1.232, 1.676
 164029666, 0.301, 1.234, 1.677
 164229578, 0.248, 1.232, 1.672
 164449574, 0.253, 1.23, 1.67
 164629620, 0.234, 1.228, 1.668
 164829606, 0.269, 1.228, 1.668
 165029599, 0.258, 1.227, 1.667
 165229575, 0.308, 1.224, 1.667
 165429571, 0.262, 1.224, 1.669
 165649587, 0.298, 1.224, 1.67
 165829628, 0.302, 1.225, 1.671
 166049838, 0.242, 1.224, 1.67
 166249569, 0.336, 1.224, 1.673
 166429569, 0.329, 1.226, 1.674
 166649605, 0.271, 1.225, 1.673
 166849599, 0.322, 1.226, 1.675
 167049579, 0.227, 1.226, 1.676
 167249588, 0.291, 1.227, 1.676
 167449663, 0.237, 1.227, 1.677
 167629689, 0.261, 1.226, 1.676
 167849544, 0.304, 1.225, 1.675
 168049641, 0.286, 1.223, 1.672
 168229646, 0.318, 1.223, 1.672
 168429590, 0.264, 1.223, 1.672
 168649541, 0.356, 1.223, 1.672
 168849578, 0.382, 1.224, 1.675
 169029637, 0.338, 1.223, 1.677
 169249601, 0.389, 1.225, 1.681
 169449635, 0.311, 1.225, 1.683
 169629621, 0.346, 1.225, 1.688
 169829830, 0.413, 1.227, 1.693
 170029593, 0.45, 1.231, 1.698
 170229650, 0.429, 1.234, 1.702
 170449622, 0.383, 1.236, 1.705
 170629599, 0.351, 1.236, 1.707
 170829641, 0.309, 1.235, 1.708
 171029627, 0.243, 1.236, 1.707
 171229625, 0.241, 1.238, 1.708
 171429631, 0.255, 1.238, 1.706
 171629618, 0.27, 1.235, 1.703
 171829593, 0.379, 1.237, 1.703
 172029667, 0.387, 1.24, 1.702
 172229579, 0.363, 1.242, 1.699
 172429665, 0.356, 1.242, 1.697
 172629595, 0.352, 1.24, 1.695
 172829618, 0.377, 1.24, 1.695
 173029676, 0.386, 1.239, 1.694
 173249545, 0.431, 1.241, 1.693
 173449633, 0.423, 1.244, 1.692
 173629608, 0.429, 1.245, 1.694
 173829629, 0.35, 1.245, 1.695
 174029646, 0.348, 1.243, 1.694
 174249613, 0.335, 1.242, 1.693
 174429572, 0.405, 1.242, 1.694
 174649600, 0.433, 1.244, 1.696
 174829695, 0.376, 1.247, 1.698
 175049638, 0.381, 1.25, 1.7
 175229621, 0.422, 1.253, 1.701
 175429588, 0.425, 1.257, 1.701
 175629603, 0.279, 1.259, 1.7
 175829643, 0.296, 1.261, 1.699
 176029601, 0.357, 1.266, 1.699
 176229579, 0.375, 1.271, 1.699
 176449670, 0.371, 1.275, 1.698
 176629688, 0.289, 1.281, 1.702
 176829585, 0.267, 1.288, 1.706
 177029673, 0.249, 1.289, 1.707
 177229616, 0.343, 1.29, 1.71
 177429587, 0.277, 1.291, 1.713
 177629576, 0.269, 1.293, 1.718
 177829625, 0.386, 1.298, 1.726
 178029629, 0.347, 1.304, 1.734
 178229626, 0.439, 1.308, 1.741
 178429680, 0.49, 1.312, 1.746
 178629631, 0.482, 1.319, 1.753
 178829636, 0.56, 1.329, 1.758
 179029596, 0.46, 1.335, 1.761
 179249624, 0.434, 1.341, 1.76
 179449636, 0.363, 1.343, 1.754
 179649585, 0.402, 1.342, 1.749
 179849580, 0.415, 1.342, 1.748
 180049644, 0.407, 1.342, 1.747
 180249592, 0.416, 1.343, 1.745
 180449609, 0.431, 1.342, 1.734
 180629608, 0.451, 1.341, 1.721
 180829621, 0.405, 1.339, 1.716
 181029648, 0.33, 1.334, 1.711
 181229572, 0.287, 1.327, 1.706
 181429673, 0.287, 1.321, 1.7
 181629625, 0.268, 1.313, 1.696
 181829579, 0.259, 1.304, 1.69
 182029654, 0.316, 1.296, 1.685
 182249991, 0.268, 1.288, 1.68
 182449861, 0.311, 1.28, 1.674
 182629619, 0.261, 1.274, 1.671
 182829604, 0.25, 1.268, 1.668
 183029640, 0.329, 1.263, 1.665
 183249891, 0.25, 1.257, 1.662
 183449857, 0.319, 1.251, 1.658
 183629641, 0.335, 1.246, 1.655
 183849580, 0.295, 1.24, 1.651
 184029617, 0.24, 1.235, 1.647
 184249599, 0.241, 1.23, 1.644
 184449619, 0.278, 1.225, 1.641
 184649555, 0.292, 1.22, 1.638
 184849585, 0.285, 1.216, 1.635
 185049590, 0.3, 1.212, 1.632
 185249546, 0.355, 1.207, 1.629
 185449676, 0.268, 1.201, 1.627
 185649501, 0.367, 1.194, 1.624
 185849571, 0.256, 1.186, 1.62
 186049501, 0.36, 1.178, 1.617
 186249491, 0.306, 1.171, 1.614
 186449536, 0.297, 1.164, 1.611
 186649542, 0.316, 1.157, 1.608
 186849507, 0.245, 1.15, 1.605
 187049552, 0.355, 1.144, 1.602
 187249566, 0.341, 1.138, 1.6
 187449524, 0.293, 1.133, 1.597
 187649492, 0.258, 1.128, 1.594
 187849506, 0.29, 1.125, 1.592
 188049597, 0.234, 1.12, 1.59
 188249502, 0.312, 1.116, 1.587
 188449518, 0.23, 1.111, 1.585
 188649515, 0.321, 1.107, 1.583
 188849486, 0.343, 1.103, 1.581
 189049536, 0.323, 1.099, 1.578
 189249520, 0.287, 1.095, 1.576
 189449517, 0.313, 1.091, 1.574
 189649493, 0.232, 1.087, 1.571
 189829494, 0.293, 1.083, 1.569
 190049502, 0.303, 1.08, 1.567
 190229480, 0.299, 1.077, 1.565
 190429495, 0.242, 1.075, 1.564
 190649485, 0.368, 1.072, 1.562
 190849543, 0.356, 1.069, 1.561
 191049502, 0.33, 1.066, 1.559
 191249549, 0.232, 1.063, 1.557
 191449518, 0.226, 1.06, 1.556
 191649527, 0.256, 1.057, 1.554
 191849488, 0.323, 1.054, 1.552
 192049511, 0.317, 1.052, 1.545
 192249506, 0.33, 1.05, 1.543
 192449564, 0.233, 1.049, 1.541
 192649537, 0.211, 1.047, 1.541
 192849511, 0.351, 1.045, 1.522
 193029533, 0.383, 1.046, 1.524
 193249494, 0.243, 1.048, 1.52
 193449516, 0.288, 1.05, 1.524
 193649487, 0.305, 1.053, 1.529
 193849531, 0.416, 1.056, 1.535
 194049487, 0.507, 1.059, 1.535
 194249516, 0.466, 1.064, 1.539
 194429482, 0.601, 1.07, 1.545
 194649586, 0.555, 1.077, 1.554
 194849497, 0.5560001, 1.084, 1.569
 195029560, 0.425, 1.091, 1.584
 195249536, 0.528, 1.096, 1.597
 195449599, 0.561, 1.102, 1.61
