TimeUS,gpSA,gpHA,gpVA
 195996124, 0.364, 1.235, 1.79
 196196309, 0.365, 1.237, 1.792
 196396124, 0.353, 1.239, 1.795
 196596129, 0.424, 1.241, 1.798
 196796175, 0.378, 1.242, 1.799
 196996121, 0.322, 1.244, 1.8
 197196186, 0.305, 1.245, 1.801
 197375819, 0.419, 1.246, 1.802
 197596126, 0.382, 1.247, 1.803
 197796141, 0.294, 1.249, 1.804
 197975986, 0.382, 1.25, 1.805
 198176000, 0.363, 1.251, 1.806
 198375812, 0.278, 1.252, 1.807
 198575768, 0.322, 1.254, 1.809
 198796134, 0.405, 1.256, 1.811
 198975788, 0.446, 1.258, 1.813
 199175788, 0.398, 1.26, 1.815
 199396172, 0.347, 1.262, 1.817
 199575798, 0.335, 1.264, 1.82
 199775815, 0.262, 1.267, 1.822
 199976040, 0.238, 1.268, 1.825
 200175786, 0.331, 1.27, 1.829
 200396241, 0.414, 1.272, 1.833
 200596139, 0.361, 1.272, 1.836
 200796143, 0.389, 1.272, 1.84
 200996106, 0.417, 1.272, 1.843
 201196118, 0.361, 1.271, 1.845
 201396145, 0.276, 1.27, 1.846
 201596277, 0.287, 1.269, 1.846
 201796135, 0.24, 1.265, 1.844
 201996176, 0.242, 1.261, 1.842
 202196098, 0.276, 1.258, 1.84
 202396129, 0.226, 1.254, 1.839
 202596257, 0.242, 1.251, 1.837
 202796154, 0.232, 1.248, 1.835
 202996118, 0.348, 1.245, 1.833
 203196124, 0.276, 1.244, 1.832
 203396275, 0.346, 1.243, 1.83
 203596132, 0.291, 1.242, 1.829
 203796051, 0.338, 1.241, 1.829
 203996156, 0.304, 1.24, 1.828
 204196120, 0.331, 1.24, 1.829
 204396118, 0.281, 1.241, 1.83
 204596297, 0.421, 1.243, 1.834
 204775784, 0.306, 1.246, 1.839
 204996129, 0.331, 1.248, 1.843
 205196253, 0.271, 1.25, 1.847
 205396114, 0.271, 1.25, 1.849
 205596122, 0.421, 1.252, 1.852
 205796131, 0.424, 1.253, 1.854
 205996137, 0.432, 1.255, 1.856
 206196125, 0.382, 1.257, 1.859
 206396127, 0.348, 1.259, 1.861
 206596164, 0.353, 1.261, 1.864
 206796273, 0.325, 1.262, 1.865
 206996240, 0.436, 1.263, 1.867
 207196139, 0.45, 1.265, 1.869
 207396092, 0.339, 1.266, 1.872
 207596118, 0.333, 1.267, 1.875
 207796142, 0.419, 1.268, 1.876
 207996127, 0.407, 1.27, 1.877
 208196118, 0.365, 1.27, 1.877
 208396115, 0.408, 1.271, 1.878
 208596171, 0.336, 1.273, 1.881
 208796303, 0.372, 1.275, 1.883
 208996122, 0.459, 1.278, 1.888
 209196145, 0.445, 1.28, 1.893
 209396115, 0.349, 1.282, 1.897
 209596119, 0.354, 1.284, 1.901
 209796135, 0.354, 1.285, 1.904
 209996128, 0.374, 1.286, 1.908
 210196109, 0.404, 1.288, 1.912
 210396116, 0.395, 1.289, 1.915
 210596373, 0.285, 1.291, 1.916
 210796126, 0.33, 1.29, 1.917
 210996242, 0.35, 1.29, 1.916
 211196147, 0.339, 1.289, 1.914
 211396107, 0.351, 1.288, 1.912
 211596123, 0.361, 1.288, 1.911
 211796180, 0.334, 1.287, 1.909
 211996113, 0.34, 1.285, 1.907
 212196120, 0.34, 1.285, 1.907
 212396320, 0.272, 1.284, 1.908
 212596120, 0.297, 1.285, 1.909
 212796126, 0.323, 1.287, 1.911
 212996248, 0.285, 1.288, 1.913
 213196149, 0.247, 1.289, 1.915
 213396112, 0.314, 1.289, 1.918
 213596121, 0.365, 1.289, 1.921
 213796184, 0.308, 1.29, 1.924
 213996118, 0.29, 1.291, 1.927
 214196252, 0.289, 1.29, 1.927
 214396118, 0.357, 1.289, 1.927
 214596123, 0.284, 1.288, 1.926
 214796127, 0.381, 1.287, 1.927
 214996108, 0.348, 1.288, 1.929
 215175783, 0.339, 1.29, 1.93
 215396121, 0.34, 1.29, 1.93
 215596143, 0.367, 1.29, 1.93
 215796171, 0.377, 1.289, 1.929
 215996253, 0.327, 1.287, 1.926
 216196046, 0.387, 1.287, 1.925
 216396164, 0.391, 1.287, 1.926
 216596131, 0.306, 1.288, 1.929
 216796132, 0.324, 1.291, 1.933
 216996110, 0.319, 1.294, 1.939
 217196246, 0.275, 1.294, 1.939
 217396040, 0.266, 1.292, 1.938
 217596134, 0.252, 1.291, 1.937
 217796302, 0.314, 1.289, 1.934
 217996121, 0.341, 1.288, 1.932
 218196122, 0.254, 1.286, 1.931
 218396148, 0.283, 1.284, 1.929
 218596117, 0.299, 1.283, 1.928
 218796134, 0.322, 1.282, 1.927
 218996155, 0.357, 1.282, 1.929
 219196120, 0.431, 1.283, 1.931
 219396295, 0.373, 1.285, 1.934
 219596261, 0.408, 1.287, 1.938
 219796136, 0.392, 1.288, 1.942
 219996112, 0.387, 1.29, 1.945
 220196115, 0.384, 1.291, 1.947
 220396146, 0.375, 1.292, 1.949
 220596117, 0.317, 1.294, 1.951
 220796157, 0.345, 1.295, 1.953
 220996155, 0.294, 1.296, 1.955
 221196044, 0.324, 1.297, 1.956
 221396291, 0.266, 1.298, 1.959
 221596118, 0.262, 1.3, 1.962
 221796131, 0.31, 1.302, 1.965
 221996110, 0.25, 1.303, 1.968
 222196114, 0.356, 1.304, 1.971
 222396136, 0.281, 1.305, 1.974
 222596132, 0.384, 1.306, 1.977
 222796143, 0.367, 1.308, 1.98
 222996149, 0.312, 1.309, 1.983
 223196244, 0.407, 1.311, 1.985
 223396113, 0.344, 1.312, 1.987
 223596296, 0.351, 1.313, 1.989
 223796130, 0.335, 1.314, 1.99
 223996112, 0.355, 1.315, 1.991
 224196114, 0.27, 1.316, 1.993
 224396105, 0.385, 1.317, 1.995
 224596142, 0.341, 1.318, 1.996
 224796147, 0.413, 1.319, 1.998
 224996284, 0.412, 1.32, 2
 225196110, 0.343, 1.322, 2.002
 225396134, 0.421, 1.323, 2.004
 225596281, 0.277, 1.324, 2.007
 225796146, 0.428, 1.326, 2.009
 225996108, 0.383, 1.328, 2.011
 226196162, 0.361, 1.33, 2.014
 226396109, 0.366, 1.332, 2.015
 226596122, 0.428, 1.333, 2.016
 226796277, 0.387, 1.335, 2.018
 226996111, 0.407, 1.336, 2.02
 227196108, 0.355, 1.336, 2.02
 227396110, 0.38, 1.336, 2.02
 227596165, 0.297, 1.336, 2.02
 227796260, 0.279, 1.336, 2.02
 227996110, 0.335, 1.336, 2.02
 228196142, 0.315, 1.336, 2.02
 228396114, 0.365, 1.336, 2.02
 228596284, 0.297, 1.337, 2.021
 228796180, 0.275, 1.338, 2.022
 228996107, 0.411, 1.339, 2.023
 229196117, 0.364, 1.34, 2.025
 229396120, 0.357, 1.341, 2.026
 229596126, 0.362, 1.342, 2.028
 229796274, 0.383, 1.343, 2.029
 229996105, 0.311, 1.344, 2.031
 230196152, 0.369, 1.344, 2.032
 230396259, 0.399, 1.345, 2.033
 230596123, 0.393, 1.346, 2.034
 230796227, 0.374, 1.348, 2.036
 230996142, 0.374, 1.35, 2.037
 231196108, 0.411, 1.352, 2.04
 231396157, 0.372, 1.354, 2.042
 231596138, 0.433, 1.356, 2.044
 231796146, 0.32, 1.356, 2.044
 231996232, 0.276, 1.356, 2.043
 232196241, 0.387, 1.356, 2.041
 232396109, 0.353, 1.355, 2.039
 232596118, 0.395, 1.356, 2.038
 232796184, 0.362, 1.356, 2.037
 232996116, 0.351, 1.356, 2.037
 233196038, 0.326, 1.357, 2.039
 233396155, 0.427, 1.359, 2.043
 233596129, 0.441, 1.36, 2.045
 233796171, 0.41, 1.36, 2.046
 233996297, 0.364, 1.359, 2.045
 234215774, 0.304, 1.357, 2.043
 234396113, 0.274, 1.354, 2.04
 234596136, 0.347, 1.351, 2.038
 234796148, 0.343, 1.349, 2.036
 234996122, 0.366, 1.347, 2.033
 235196037, 0.391, 1.344, 2.03
 235396149, 0.33, 1.342, 2.026
 235596139, 0.33, 1.339, 2.022
 235796262, 0.382, 1.335, 2.018
 235996155, 0.29, 1.332, 2.014
 236196236, 0.262, 1.33, 2.012
 236396160, 0.257, 1.327, 2.01
 236596130, 0.393, 1.325, 2.008
 236796131, 0.387, 1.323, 2.007
 236996117, 0.336, 1.322, 2.005
 237196124, 0.395, 1.32, 2.005
 237395824, 0.329, 1.318, 2.004
 237596008, 0.397, 1.317, 2.004
 237795818, 0.392, 1.316, 2.004
 237995796, 0.351, 1.315, 2.005
 238195936, 0.325, 1.314, 2.006
 238395783, 0.32, 1.314, 2.008
 238575788, 0.397, 1.313, 2.009
 238795800, 0.401, 1.312, 2.011
 238995771, 0.285, 1.311, 2.013
 239195762, 0.394, 1.31, 2.014
 239395997, 0.318, 1.309, 2.015
 239575996, 0.294, 1.307, 2.016
 239775786, 0.249, 1.305, 2.014
 239975896, 0.226, 1.303, 2.012
 240175787, 0.329, 1.3, 2.01
 240395981, 0.362, 1.298, 2.009
 240595788, 0.338, 1.298, 2.011
 240775826, 0.344, 1.299, 2.013
 240995789, 0.389, 1.301, 2.016
 241175787, 0.398, 1.302, 2.019
 241375788, 0.408, 1.303, 2.022
 241575788, 0.33, 1.305, 2.027
 241795777, 0.338, 1.304, 2.029
 241995786, 0.369, 1.302, 2.028
 242195765, 0.364, 1.299, 2.027
 242395974, 0.304, 1.295, 2.025
 242575769, 0.277, 1.291, 2.023
 242795787, 0.32, 1.287, 2.019
 242996011, 0.342, 1.283, 2.016
 243195778, 0.28, 1.281, 2.014
 243395786, 0.361, 1.279, 2.011
 243595770, 0.276, 1.277, 2.009
 243775808, 0.326, 1.276, 2.007
 243995766, 0.309, 1.274, 2.005
 244195787, 0.246, 1.272, 2.002
 244395790, 0.251, 1.272, 1.999
 244596019, 0.259, 1.271, 1.997
 244796011, 0.267, 1.27, 1.995
 244995776, 0.303, 1.27, 1.993
 245195773, 0.369, 1.27, 1.991
 245395780, 0.257, 1.271, 1.99
 245595800, 0.284, 1.272, 1.991
 245795800, 0.307, 1.274, 1.992
 245995793, 0.326, 1.275, 1.994
 246195778, 0.328, 1.277, 1.996
 246375808, 0.317, 1.279, 1.998
 246595801, 0.346, 1.281, 2.002
 246795797, 0.3, 1.284, 2.007
 246975782, 0.307, 1.288, 2.011
 247195776, 0.28, 1.287, 2.006
 247395754, 0.251, 1.283, 2.002
 247595791, 0.281, 1.281, 1.999
 247795797, 0.278, 1.279, 1.997
 247995759, 0.281, 1.277, 1.996
 248195794, 0.225, 1.273, 1.992
 248395995, 0.24, 1.269, 1.99
 248595792, 0.298, 1.266, 1.987
 248795988, 0.273, 1.263, 1.985
 248995796, 0.262, 1.26, 1.982
 249195749, 0.293, 1.259, 1.981
 249395783, 0.285, 1.258, 1.98
 249595783, 0.333, 1.259, 1.981
 249795732, 0.303, 1.261, 1.983
 249995786, 0.35, 1.263, 1.987
 250195993, 0.326, 1.265, 1.99
 250395846, 0.296, 1.266, 1.992
 250595781, 0.297, 1.266, 1.994
 250795766, 0.254, 1.263, 1.991
 251016127, 0.274, 1.261, 1.99
 251195790, 0.281, 1.26, 1.99
 251395777, 0.27, 1.259, 1.99
 251595765, 0.24, 1.257, 1.99
 251795812, 0.236, 1.252, 1.988
 251995987, 0.233, 1.248, 1.988
 252195763, 0.233, 1.246, 1.989
 252395772, 0.219, 1.245, 1.991
 252595772, 0.239, 1.245, 1.994
 252795806, 0.222, 1.245, 1.994
 252995981, 0.238, 1.246, 1.995
 253195778, 0.212, 1.246, 1.996
 253395813, 0.22, 1.246, 1.996
 253595795, 0.269, 1.247, 1.997
 253796029, 0.23, 1.247, 1.996
 253995784, 0.277, 1.248, 1.995
 254175795, 0.336, 1.249, 1.997
 254395774, 0.294, 1.25, 1.998
 254595764, 0.299, 1.25, 1.999
 254795803, 0.319, 1.251, 2.002
 254995889, 0.308, 1.252, 2.005
 255195780, 0.311, 1.253, 2.008
 255395776, 0.299, 1.255, 2.01
 255575766, 0.29, 1.256, 2.011
 255795777, 0.304, 1.256, 2.013
 255995789, 0.306, 1.258, 2.016
 256195779, 0.286, 1.258, 2.018
 256395802, 0.275, 1.258, 2.018
 256595783, 0.267, 1.258, 2.019
 256775912, 0.29, 1.259, 2.022
 257016144, 0.281, 1.261, 2.026
 257195918, 0.31, 1.264, 2.031
 257375781, 0.29, 1.266, 2.036
 257595804, 0.266, 1.267, 2.039
 257775781, 0.239, 1.267, 2.041
 257995750, 0.285, 1.268, 2.044
 258175790, 0.244, 1.269, 2.046
 258395774, 0.235, 1.269, 2.045
 258595758, 0.321, 1.27, 2.041
 258795793, 0.259, 1.269, 2.035
 258995797, 0.266, 1.269, 2.031
 259196027, 0.273, 1.268, 2.028
 259395785, 0.304, 1.268, 2.025
 259595774, 0.287, 1.269, 2.022
 259795799, 0.243, 1.267, 2.016
 259995786, 0.281, 1.267, 2.013
 260195787, 0.257, 1.266, 2.007
 260395778, 0.273, 1.265, 2.002
 260595782, 0.242, 1.261, 1.992
 260795805, 0.243, 1.259, 1.983
 260995798, 0.244, 1.258, 1.978
 261195785, 0.24, 1.256, 1.976
 261395978, 0.238, 1.255, 1.973
 261595758, 0.277, 1.254, 1.97
 261795802, 0.274, 1.254, 1.967
 261995799, 0.279, 1.254, 1.964
 262195778, 0.254, 1.254, 1.962
 262395636, 0.276, 1.254, 1.96
 262595608, 0.29, 1.255, 1.958
 262795638, 0.241, 1.254, 1.951
 262995605, 0.245, 1.254, 1.947
 263195602, 0.249, 1.254, 1.945
 263395645, 0.24, 1.255, 1.942
 263595609, 0.244, 1.256, 1.941
 263795603, 0.233, 1.256, 1.94
 264195588, 0.234, 1.256, 1.933
 264395621, 0.228, 1.255, 1.93
 264595624, 0.281, 1.254, 1.927
 264795635, 0.31, 1.252, 1.921
 264995610, 0.427, 1.253, 1.921
 265195611, 0.382, 1.253, 1.921
 265395624, 0.363, 1.254, 1.926
 265595639, 0.374, 1.258, 1.931
 265795611, 0.38, 1.26, 1.934
 265995603, 0.28, 1.26, 1.933
 266195622, 0.316, 1.259, 1.934
 266395652, 0.315, 1.26, 1.931
 266595611, 0.261, 1.257, 1.926
 266795632, 0.256, 1.254, 1.921
 266995603, 0.263, 1.253, 1.916
 267195601, 0.328, 1.252, 1.912
 267395627, 0.322, 1.251, 1.91
 267595643, 0.359, 1.252, 1.91
 267795653, 0.357, 1.254, 1.911
 267995590, 0.338, 1.255, 1.913
 268195595, 0.301, 1.255, 1.911
 268395573, 0.32, 1.254, 1.908
 268595601, 0.338, 1.254, 1.905
 268795577, 0.328, 1.253, 1.901
 268995603, 0.321, 1.252, 1.9
 269195660, 0.341, 1.252, 1.901
 269395634, 0.323, 1.252, 1.896
 269595630, 0.361, 1.252, 1.896
 269795664, 0.327, 1.254, 1.893
 269995691, 0.267, 1.252, 1.892
 270195629, 0.276, 1.251, 1.892
 270395615, 0.341, 1.25, 1.891
 270595633, 0.332, 1.251, 1.892
 270795643, 0.326, 1.252, 1.892
 270995730, 0.313, 1.252, 1.889
 271195756, 0.264, 1.251, 1.884
 271395759, 0.249, 1.248, 1.878
 271595793, 0.286, 1.248, 1.875
 271796047, 0.228, 1.245, 1.872
 271995776, 0.291, 1.243, 1.871
 272195782, 0.282, 1.242, 1.867
 272395787, 0.298, 1.24, 1.865
 272595765, 0.322, 1.24, 1.865
 272795821, 0.315, 1.24, 1.864
 272995787, 0.324, 1.24, 1.862
 273195770, 0.31, 1.24, 1.861
 273395778, 0.293, 1.238, 1.86
 273596000, 0.311, 1.237, 1.859
 273795779, 0.295, 1.236, 1.859
 273995972, 0.258, 1.234, 1.859
 274195787, 0.261, 1.234, 1.859
 274395780, 0.259, 1.234, 1.859
 274595792, 0.293, 1.236, 1.862
 274795795, 0.296, 1.239, 1.865
 274995779, 0.272, 1.242, 1.868
 275195770, 0.31, 1.245, 1.871
 275395993, 0.301, 1.248, 1.873
 275595789, 0.318, 1.251, 1.875
 275795805, 0.343, 1.254, 1.873
 275995974, 0.306, 1.257, 1.874
 276195783, 0.302, 1.26, 1.875
 276395764, 0.276, 1.262, 1.875
 276595709, 0.29, 1.264, 1.877
 276795785, 0.293, 1.265, 1.879
 276995787, 0.301, 1.267, 1.881
 277195987, 0.313, 1.269, 1.884
 277395757, 0.314, 1.271, 1.885
 277595781, 0.331, 1.273, 1.887
 277795808, 0.317, 1.275, 1.89
 277995798, 0.287, 1.277, 1.891
 278195871, 0.294, 1.277, 1.892
 278395779, 0.24, 1.277, 1.892
 278595782, 0.249, 1.276, 1.894
 278795783, 0.234, 1.273, 1.891
 278995815, 0.263, 1.27, 1.886
 279195720, 0.252, 1.266, 1.881
 279395785, 0.262, 1.262, 1.877
 279595778, 0.3, 1.26, 1.874
 279795796, 0.294, 1.258, 1.87
 279995768, 0.275, 1.257, 1.869
 280195991, 0.275, 1.257, 1.869
 280395767, 0.26, 1.257, 1.869
 280595801, 0.296, 1.258, 1.871
 280796019, 0.285, 1.261, 1.872
 281016112, 0.28, 1.262, 1.873
 281195785, 0.283, 1.265, 1.874
 281395784, 0.269, 1.266, 1.874
 281595762, 0.25, 1.267, 1.871
 281795790, 0.295, 1.266, 1.867
 281995771, 0.3, 1.266, 1.864
 282195756, 0.329, 1.266, 1.861
 282395985, 0.353, 1.265, 1.859
 282595994, 0.347, 1.264, 1.857
 282795791, 0.28, 1.26, 1.851
 282995779, 0.33, 1.257, 1.848
 283195778, 0.342, 1.256, 1.845
 283395789, 0.319, 1.253, 1.838
 283595780, 0.326, 1.249, 1.831
 283795835, 0.333, 1.247, 1.825
 283995788, 0.337, 1.245, 1.819
 284195788, 0.324, 1.244, 1.813
 284396047, 0.339, 1.242, 1.808
 284595760, 0.36, 1.242, 1.806
 284795791, 0.342, 1.24, 1.804
 284995759, 0.334, 1.238, 1.802
 285195779, 0.311, 1.235, 1.801
 285395800, 0.313, 1.231, 1.799
 285595761, 0.319, 1.229, 1.799
 285795794, 0.39, 1.229, 1.8
 285995792, 0.405, 1.231, 1.801
 286195993, 0.367, 1.232, 1.801
 286395781, 0.321, 1.23, 1.798
 286595975, 0.315, 1.228, 1.794
 286795768, 0.307, 1.225, 1.791
 287016233, 0.297, 1.222, 1.789
 287195793, 0.37, 1.222, 1.792
 287395780, 0.363, 1.223, 1.793
 287595786, 0.377, 1.225, 1.797
 287795800, 0.349, 1.226, 1.8
 287996000, 0.375, 1.226, 1.803
 288195783, 0.353, 1.226, 1.805
 288395801, 0.343, 1.226, 1.806
 288595981, 0.328, 1.225, 1.806
 288795793, 0.34, 1.225, 1.806
 288995775, 0.261, 1.226, 1.806
 289195783, 0.383, 1.226, 1.807
 289395763, 0.392, 1.227, 1.807
 289595782, 0.38, 1.226, 1.804
 289796011, 0.311, 1.225, 1.798
 289995788, 0.321, 1.222, 1.792
 290195777, 0.351, 1.222, 1.791
 290395766, 0.343, 1.221, 1.786
 290595849, 0.365, 1.221, 1.786
 290795888, 0.38, 1.221, 1.787
 290995805, 0.382, 1.223, 1.789
 291195759, 0.358, 1.223, 1.789
 291395821, 0.337, 1.221, 1.785
 291595762, 0.36, 1.221, 1.786
 291795806, 0.367, 1.223, 1.788
 291995770, 0.369, 1.222, 1.789
 292195771, 0.329, 1.222, 1.789
 292395759, 0.357, 1.223, 1.792
 292595779, 0.363, 1.223, 1.789
 292795992, 0.349, 1.222, 1.787
 292995844, 0.414, 1.222, 1.79
 293195800, 0.406, 1.222, 1.792
 293395987, 0.372, 1.221, 1.792
 293595799, 0.352, 1.221, 1.79
 293795832, 0.342, 1.22, 1.784
 293995781, 0.351, 1.219, 1.782
 294216107, 0.332, 1.219, 1.783
 294395784, 0.407, 1.219, 1.786
 294595776, 0.391, 1.22, 1.79
 294795801, 0.312, 1.22, 1.786
 294995925, 0.398, 1.219, 1.784
 295195997, 0.297, 1.219, 1.783
 295395815, 0.309, 1.218, 1.78
 295595789, 0.367, 1.217, 1.773
 295795833, 0.304, 1.214, 1.768
 295995792, 0.324, 1.211, 1.763
 296195771, 0.306, 1.209, 1.76
 296395774, 0.3, 1.208, 1.76
 296595768, 0.277, 1.208, 1.759
 296795786, 0.32, 1.208, 1.758
 296996022, 0.285, 1.205, 1.756
 297216128, 0.282, 1.199, 1.752
 297395758, 0.295, 1.194, 1.748
 297595799, 0.297, 1.188, 1.743
 297795784, 0.307, 1.182, 1.735
 297995762, 0.279, 1.176, 1.727
 298195786, 0.293, 1.17, 1.721
 298395772, 0.306, 1.164, 1.715
 298595785, 0.283, 1.159, 1.709
 298795813, 0.253, 1.154, 1.703
 299016062, 0.257, 1.149, 1.698
 299195845, 0.301, 1.144, 1.692
 299395664, 0.303, 1.139, 1.687
 299595642, 0.248, 1.135, 1.681
 299795660, 0.303, 1.13, 1.676
 299995656, 0.288, 1.127, 1.67
 300195689, 0.268, 1.123, 1.665
 300395619, 0.242, 1.119, 1.66
 300595650, 0.25, 1.115, 1.655
 300795601, 0.294, 1.112, 1.65
 300995598, 0.292, 1.109, 1.646
 301195618, 0.306, 1.106, 1.641
 301395596, 0.285, 1.103, 1.637
 301595581, 0.279, 1.1, 1.632
 301795598, 0.279, 1.097, 1.628
 301995586, 0.296, 1.094, 1.624
 302195596, 0.304, 1.092, 1.62
 302395627, 0.296, 1.089, 1.615
 302595592, 0.308, 1.087, 1.612
 302795613, 0.275, 1.084, 1.608
 302995590, 0.302, 1.082, 1.604
 303195598, 0.293, 1.08, 1.6
 303395647, 0.295, 1.077, 1.597
 303595591, 0.291, 1.075, 1.593
 303795607, 0.269, 1.073, 1.589
 303995586, 0.308, 1.071, 1.586
 304195646, 0.281, 1.069, 1.583
 304395603, 0.29, 1.067, 1.58
 304595603, 0.323, 1.066, 1.578
 304795622, 0.311, 1.064, 1.575
 304995604, 0.243, 1.063, 1.573
 305195602, 0.328, 1.062, 1.571
 305395650, 0.302, 1.061, 1.568
 305595583, 0.306, 1.059, 1.565
 305795626, 0.292, 1.057, 1.562
 305995641, 0.264, 1.055, 1.559
 306195581, 0.292, 1.054, 1.556
 306395598, 0.286, 1.052, 1.554
 306595590, 0.27, 1.051, 1.551
 306795604, 0.304, 1.049, 1.548
 306995574, 0.305, 1.048, 1.546
 307195582, 0.31, 1.047, 1.544
 307395625, 0.325, 1.046, 1.542
 307595649, 0.277, 1.045, 1.54
 307795662, 0.264, 1.043, 1.538
 307995589, 0.256, 1.042, 1.535
 308195597, 0.334, 1.041, 1.534
 308395601, 0.288, 1.04, 1.533
 308595609, 0.315, 1.039, 1.531
 308795593, 0.271, 1.038, 1.529
 308995590, 0.335, 1.038, 1.528
 309195584, 0.29, 1.037, 1.527
 309395611, 0.329, 1.037, 1.526
 309595619, 0.322, 1.036, 1.524
 309795606, 0.328, 1.036, 1.523
 309995592, 0.334, 1.035, 1.522
 310195582, 0.325, 1.035, 1.521
 310395594, 0.265, 1.034, 1.52
 310595621, 0.327, 1.034, 1.519
 310795584, 0.271, 1.033, 1.518
 311016037, 0.279, 1.032, 1.516
 311195582, 0.291, 1.031, 1.515
 311395651, 0.287, 1.031, 1.514
 311595584, 0.326, 1.031, 1.513
 311795655, 0.292, 1.03, 1.512
 311995590, 0.296, 1.03, 1.511
 312195612, 0.335, 1.03, 1.511
 312395617, 0.281, 1.029, 1.51
 312595607, 0.279, 1.029, 1.509
 312795612, 0.237, 1.029, 1.508
 312995593, 0.283, 1.029, 1.508
 313195634, 0.258, 1.029, 1.507
 313395585, 0.287, 1.029, 1.506
 313595586, 0.276, 1.029, 1.506
 313795626, 0.306, 1.028, 1.505
 313995583, 0.307, 1.028, 1.504
 314195596, 0.299, 1.027, 1.504
 314395590, 0.298, 1.027, 1.503
 314595564, 0.263, 1.027, 1.503
 314795621, 0.274, 1.026, 1.502
 314995619, 0.335, 1.026, 1.501
 315195617, 0.327, 1.025, 1.5
