TimeUS,gpSA,gpHA,gpVA
 78091810, 0.372, 1.661, 1.882
 78291781, 0.364, 1.651, 1.876
 78491813, 0.351, 1.641, 1.871
 78691778, 0.29, 1.63, 1.866
 78891811, 0.35, 1.621, 1.862
 79091783, 0.292, 1.611, 1.859
 79291776, 0.373, 1.606, 1.857
 79491893, 0.402, 1.603, 1.857
 79691773, 0.389, 1.602, 1.857
 79891828, 0.391, 1.601, 1.856
 80091770, 0.398, 1.6, 1.855
 80291759, 0.332, 1.599, 1.853
 80491813, 0.356, 1.596, 1.849
 80691915, 0.52, 1.596, 1.85
 80891783, 0.218, 1.588, 1.834
 81091764, 0.292, 1.579, 1.821
 81291779, 0.279, 1.57, 1.809
 81491765, 0.351, 1.564, 1.802
 81691812, 0.318, 1.56, 1.797
 81891806, 0.331, 1.556, 1.793
 82091772, 0.361, 1.552, 1.791
 82291811, 0.249, 1.547, 1.788
 82491929, 0.298, 1.542, 1.786
 82691734, 0.343, 1.537, 1.784
 82891837, 0.367, 1.533, 1.781
 83091775, 0.307, 1.529, 1.778
 83291761, 0.345, 1.526, 1.776
 83491771, 0.369, 1.523, 1.773
 83691899, 0.39, 1.522, 1.771
 83891796, 0.318, 1.52, 1.768
 84091811, 0.371, 1.518, 1.765
 84291800, 0.256, 1.515, 1.762
 84491777, 0.242, 1.513, 1.76
 84691810, 0.346, 1.51, 1.758
 84891953, 0.405, 1.507, 1.757
 85091764, 0.348, 1.505, 1.756
 85291806, 0.399, 1.504, 1.755
 85491748, 0.436, 1.502, 1.755
 85691772, 0.273, 1.501, 1.755
 85891810, 0.379, 1.501, 1.757
 86091805, 0.426, 1.502, 1.759
 86291761, 0.303, 1.502, 1.761
 86491796, 0.325, 1.504, 1.763
 86691748, 0.352, 1.506, 1.767
 86891783, 0.403, 1.509, 1.77
 87091824, 0.418, 1.511, 1.773
 87291781, 0.412, 1.51, 1.772
 87491795, 0.427, 1.508, 1.769
 87691812, 0.422, 1.505, 1.766
 87891989, 0.423, 1.503, 1.763
 88091774, 0.33, 1.501, 1.762
 88291748, 0.246, 1.499, 1.759
 88491767, 0.257, 1.498, 1.756
 88691760, 0.345, 1.496, 1.755
 88891835, 0.398, 1.492, 1.752
 89091910, 0.389, 1.491, 1.752
 89291757, 0.36, 1.488, 1.752
 89491811, 0.398, 1.485, 1.754
 89691891, 0.466, 1.485, 1.757
 89891779, 0.463, 1.486, 1.76
 90091769, 0.463, 1.487, 1.762
 90291754, 0.287, 1.488, 1.764
 90491831, 0.423, 1.49, 1.768
 90691756, 0.419, 1.493, 1.772
 90891868, 0.362, 1.493, 1.775
 91091772, 0.309, 1.493, 1.778
 91291768, 0.331, 1.492, 1.777
 91491948, 0.247, 1.487, 1.773
 91691723, 0.357, 1.483, 1.77
 91891760, 0.405, 1.479, 1.766
 92091940, 0.385, 1.476, 1.765
 92291774, 0.252, 1.473, 1.763
 92491754, 0.252, 1.47, 1.761
 92691812, 0.22, 1.467, 1.759
 92891852, 0.225, 1.464, 1.755
 93091757, 0.316, 1.462, 1.751
 93291986, 0.26, 1.459, 1.747
 93491758, 0.396, 1.457, 1.742
 93691754, 0.456, 1.457, 1.736
 93891818, 0.418, 1.456, 1.731
 94091786, 0.361, 1.455, 1.727
 94291750, 0.379, 1.454, 1.723
 94491802, 0.41, 1.453, 1.721
 94691779, 0.404, 1.452, 1.722
 94891795, 0.455, 1.453, 1.723
 95091942, 0.433, 1.453, 1.726
 95291831, 0.442, 1.453, 1.728
 95491768, 0.397, 1.449, 1.724
 95691816, 0.374, 1.446, 1.722
 95891796, 0.369, 1.441, 1.719
 96091773, 0.375, 1.439, 1.72
 96291931, 0.376, 1.438, 1.721
 96491766, 0.368, 1.436, 1.721
 96691759, 0.358, 1.433, 1.719
 96891953, 0.34, 1.429, 1.717
 97091759, 0.308, 1.426, 1.715
 97291771, 0.343, 1.425, 1.713
 97491936, 0.299, 1.423, 1.712
 97691832, 0.364, 1.423, 1.711
 97891768, 0.378, 1.421, 1.709
 98091841, 0.438, 1.421, 1.708
 98291768, 0.438, 1.421, 1.706
 98491790, 0.435, 1.42, 1.703
 98691922, 0.454, 1.421, 1.701
 98891773, 0.419, 1.42, 1.697
 99091751, 0.436, 1.419, 1.693
 99291756, 0.453, 1.419, 1.691
 99491772, 0.458, 1.42, 1.689
 99691767, 0.43, 1.42, 1.686
 99891833, 0.322, 1.415, 1.675
 100091763, 0.438, 1.414, 1.674
 100291777, 0.357, 1.416, 1.675
 100492010, 0.295, 1.419, 1.677
 100691769, 0.422, 1.421, 1.679
 100891786, 0.456, 1.424, 1.682
 101091751, 0.373, 1.427, 1.685
 101291812, 0.351, 1.431, 1.688
 101491771, 0.348, 1.435, 1.692
 101691917, 0.356, 1.438, 1.696
 101891788, 0.373, 1.44, 1.697
 102072115, 0.318, 1.441, 1.699
 102291781, 0.481, 1.442, 1.702
 102491844, 0.439, 1.441, 1.703
 102691755, 0.46, 1.441, 1.705
 102891862, 0.45, 1.44, 1.708
 103091817, 0.448, 1.439, 1.709
 103291753, 0.45, 1.438, 1.71
 103491801, 0.431, 1.437, 1.711
 103691803, 0.456, 1.438, 1.714
 103891797, 0.418, 1.438, 1.714
 104091792, 0.452, 1.439, 1.713
 104291799, 0.412, 1.439, 1.712
 104491781, 0.387, 1.439, 1.71
 104691908, 0.298, 1.439, 1.708
 104891787, 0.414, 1.438, 1.706
 105091775, 0.278, 1.44, 1.704
 105291837, 0.446, 1.442, 1.704
 105491806, 0.378, 1.444, 1.703
 105691804, 0.5, 1.447, 1.702
 105891998, 0.26, 1.448, 1.699
 106091791, 0.307, 1.449, 1.695
 106291781, 0.236, 1.449, 1.691
 106491777, 0.26, 1.449, 1.687
 106691804, 0.235, 1.45, 1.684
 106891798, 0.464, 1.451, 1.682
 107091799, 0.309, 1.452, 1.679
 107291765, 0.412, 1.453, 1.677
 107491778, 0.458, 1.452, 1.672
 107691804, 0.316, 1.453, 1.67
 107891819, 0.283, 1.454, 1.669
 108091748, 0.342, 1.457, 1.668
 108291802, 0.375, 1.455, 1.661
 108491807, 0.504, 1.456, 1.662
 108691783, 0.399, 1.459, 1.663
 108891916, 0.471, 1.461, 1.663
 109091821, 0.29, 1.462, 1.663
 109291771, 0.246, 1.463, 1.662
 109491816, 0.26, 1.461, 1.658
 109691759, 0.257, 1.457, 1.653
 109891787, 0.284, 1.454, 1.648
 110091901, 0.407, 1.451, 1.646
 110291802, 0.352, 1.447, 1.645
 110491773, 0.341, 1.441, 1.643
 110691756, 0.375, 1.435, 1.641
 110891832, 0.384, 1.431, 1.64
 111091780, 0.407, 1.428, 1.639
 111291793, 0.357, 1.425, 1.639
 111491811, 0.291, 1.421, 1.638
 111691765, 0.281, 1.418, 1.636
 111891781, 0.372, 1.414, 1.635
 112091842, 0.33, 1.412, 1.634
 112291770, 0.381, 1.41, 1.633
 112491777, 0.365, 1.408, 1.632
 112691801, 0.337, 1.405, 1.631
 112891808, 0.386, 1.403, 1.63
 113091782, 0.344, 1.401, 1.63
 113291773, 0.204, 1.398, 1.628
 113491771, 0.212, 1.394, 1.626
 113691748, 0.269, 1.391, 1.624
 113891822, 0.212, 1.387, 1.623
 114091774, 0.35, 1.383, 1.621
 114291908, 0.359, 1.379, 1.62
 114511793, 0.288, 1.375, 1.617
 114691773, 0.41, 1.374, 1.617
 114891822, 0.389, 1.373, 1.617
 115091786, 0.453, 1.374, 1.618
 115291750, 0.327, 1.372, 1.616
 115491819, 0.295, 1.371, 1.615
 115691813, 0.337, 1.371, 1.616
 115891770, 0.374, 1.373, 1.617
 116091799, 0.276, 1.375, 1.62
 116291804, 0.265, 1.376, 1.621
 116491769, 0.337, 1.377, 1.623
 116691792, 0.431, 1.377, 1.626
 116891779, 0.364, 1.375, 1.627
 117091763, 0.411, 1.373, 1.628
 117291897, 0.403, 1.37, 1.627
 117551804, 0.502, 1.691, 1.784
 117691751, 0.52, 1.693, 1.79
 117891861, 0.421, 1.693, 1.795
 118091796, 0.506, 1.696, 1.801
 118291769, 0.517, 1.699, 1.803
 118491785, 0.449, 1.699, 1.803
 118691789, 0.432, 1.698, 1.803
 118891783, 0.376, 1.696, 1.801
 119091755, 0.398, 1.695, 1.802
 119291824, 0.423, 1.693, 1.8
 119531772, 0.433, 1.69, 1.798
 119691774, 0.377, 1.688, 1.799
 119891838, 0.336, 1.685, 1.796
 120091755, 0.413, 1.681, 1.794
 120291942, 0.329, 1.676, 1.789
 120491811, 0.325, 1.668, 1.779
 120691754, 0.367, 1.663, 1.775
 120891836, 0.388, 1.658, 1.77
 121091753, 0.39, 1.654, 1.766
 121291764, 0.441, 1.651, 1.762
 121491931, 0.379, 1.649, 1.76
 121691775, 0.492, 1.647, 1.757
 121891789, 0.514, 1.645, 1.755
 122091914, 0.33, 1.644, 1.753
 122291750, 0.394, 1.644, 1.754
 122491791, 0.407, 1.644, 1.754
 122691943, 0.466, 1.645, 1.757
 122891789, 0.402, 1.646, 1.758
 123091773, 0.538, 1.648, 1.761
 123291813, 0.408, 1.646, 1.758
 123491769, 0.46, 1.644, 1.755
 123691772, 0.362, 1.644, 1.755
 123891972, 0.5330001, 1.642, 1.755
 124091753, 0.534, 1.639, 1.755
 124291745, 0.365, 1.633, 1.753
 124491844, 0.44, 1.628, 1.751
 124691767, 0.437, 1.624, 1.749
 124891788, 0.385, 1.62, 1.745
 125091789, 0.331, 1.615, 1.74
 125291774, 0.353, 1.611, 1.737
 125491763, 0.352, 1.607, 1.732
 125691976, 0.364, 1.604, 1.728
 125891790, 0.318, 1.6, 1.723
 126091737, 0.352, 1.599, 1.723
 126291799, 0.46, 1.598, 1.723
 126491832, 0.484, 1.597, 1.724
 126691786, 0.462, 1.596, 1.724
 126892019, 0.427, 1.594, 1.724
 127091774, 0.347, 1.593, 1.725
 127291773, 0.391, 1.591, 1.726
 127491819, 0.409, 1.589, 1.727
 127691760, 0.41, 1.587, 1.729
 127891807, 0.466, 1.584, 1.73
 128091732, 0.456, 1.58, 1.73
 128291766, 0.473, 1.577, 1.732
 128491773, 0.426, 1.575, 1.733
 128691806, 0.256, 1.572, 1.735
 128891852, 0.414, 1.57, 1.736
 129091778, 0.455, 1.568, 1.738
 129291887, 0.293, 1.564, 1.738
 129491762, 0.425, 1.56, 1.736
 129691743, 0.349, 1.555, 1.736
 129891940, 0.407, 1.55, 1.735
 130091768, 0.383, 1.547, 1.735
 130291767, 0.387, 1.545, 1.735
 130491763, 0.433, 1.542, 1.734
 130691768, 0.437, 1.54, 1.734
 130891802, 0.445, 1.538, 1.732
 131091928, 0.415, 1.536, 1.729
 131291789, 0.439, 1.534, 1.727
 131491779, 0.398, 1.533, 1.724
 131691754, 0.464, 1.532, 1.722
 131891790, 0.472, 1.532, 1.72
 132091751, 0.43, 1.532, 1.719
 132291810, 0.36, 1.531, 1.719
 132491787, 0.417, 1.531, 1.717
 132691775, 0.422, 1.531, 1.716
 132891978, 0.277, 1.53, 1.716
 133091778, 0.483, 1.53, 1.715
 133291730, 0.46, 1.53, 1.714
 133491754, 0.391, 1.529, 1.714
 133691780, 0.366, 1.528, 1.713
 133891794, 0.483, 1.528, 1.713
 134091891, 0.402, 1.526, 1.713
 134291777, 0.4, 1.524, 1.713
 134491756, 0.341, 1.522, 1.712
 134691816, 0.298, 1.521, 1.713
 134891790, 0.268, 1.521, 1.712
 135091769, 0.286, 1.52, 1.712
 135291920, 0.336, 1.52, 1.712
 135491782, 0.402, 1.519, 1.712
 135691770, 0.32, 1.516, 1.712
 135891823, 0.426, 1.513, 1.712
 136091837, 0.483, 1.511, 1.713
 136291781, 0.277, 1.51, 1.713
 136491972, 0.297, 1.511, 1.715
 136691770, 0.411, 1.511, 1.715
 136891771, 0.273, 1.512, 1.716
 137091783, 0.433, 1.512, 1.718
 137291775, 0.447, 1.511, 1.718
 137491771, 0.348, 1.507, 1.718
 137691812, 0.344, 1.505, 1.72
 137891773, 0.361, 1.505, 1.722
 138091757, 0.473, 1.508, 1.725
 138291776, 0.319, 1.511, 1.73
 138491775, 0.52, 1.516, 1.734
 138691745, 0.492, 1.52, 1.739
 138891780, 0.514, 1.523, 1.741
 139091764, 0.514, 1.524, 1.743
 139291777, 0.554, 1.526, 1.743
 139491950, 0.483, 1.526, 1.741
 139691763, 0.518, 1.527, 1.743
 139891784, 0.44, 1.528, 1.744
 140091887, 0.342, 1.527, 1.743
 140291746, 0.341, 1.525, 1.741
 140491757, 0.355, 1.521, 1.738
 140691736, 0.363, 1.519, 1.737
 140891852, 0.283, 1.516, 1.735
 141091774, 0.421, 1.515, 1.735
 141291838, 0.366, 1.515, 1.734
 141491771, 0.387, 1.512, 1.732
 141691770, 0.406, 1.508, 1.729
 141891940, 0.368, 1.498, 1.724
 142091760, 0.354, 1.493, 1.722
 142291746, 0.364, 1.49, 1.721
 142491928, 0.371, 1.489, 1.722
 142691768, 0.402, 1.487, 1.723
 142891785, 0.328, 1.485, 1.725
 143091763, 0.366, 1.484, 1.727
 143291832, 0.362, 1.483, 1.728
 143491809, 0.453, 1.482, 1.73
 143691929, 0.411, 1.481, 1.733
 143891773, 0.364, 1.482, 1.737
 144091754, 0.425, 1.483, 1.742
 144291784, 0.427, 1.485, 1.745
 144491771, 0.545, 1.489, 1.747
 144691775, 0.442, 1.493, 1.75
 144891820, 0.487, 1.497, 1.752
 145091764, 0.529, 1.5, 1.753
 145291765, 0.49, 1.504, 1.755
 145491805, 0.338, 1.508, 1.756
 145691747, 0.412, 1.512, 1.758
 145891789, 0.378, 1.514, 1.758
 146091746, 0.301, 1.517, 1.758
 146291800, 0.474, 1.519, 1.759
 146491778, 0.362, 1.52, 1.76
 146691888, 0.419, 1.522, 1.761
 146891819, 0.482, 1.523, 1.761
 147091768, 0.44, 1.525, 1.763
 147291934, 0.393, 1.527, 1.763
 147491802, 0.421, 1.528, 1.763
 147691795, 0.499, 1.529, 1.763
 147891922, 0.284, 1.529, 1.762
 148091757, 0.482, 1.53, 1.764
 148291774, 0.351, 1.529, 1.761
 148491768, 0.344, 1.527, 1.759
 148691808, 0.426, 1.527, 1.759
 148891826, 0.38, 1.528, 1.761
 149091787, 0.422, 1.527, 1.761
 149311820, 0.5930001, 1.529, 1.766
 149491765, 0.397, 1.527, 1.763
 149691763, 0.407, 1.52, 1.759
 149891826, 0.374, 1.514, 1.754
 150091783, 0.351, 1.509, 1.752
 150291775, 0.324, 1.504, 1.749
 150491780, 0.324, 1.497, 1.746
 150691767, 0.445, 1.493, 1.746
 150891951, 0.394, 1.487, 1.742
 151091791, 0.398, 1.482, 1.738
 151291740, 0.532, 1.482, 1.738
 151491755, 0.541, 1.484, 1.739
 151691812, 0.544, 1.486, 1.742
 151891804, 0.371, 1.487, 1.743
 152091955, 0.416, 1.489, 1.746
 152291804, 0.496, 1.489, 1.749
 152491776, 0.49, 1.49, 1.751
 152691807, 0.5100001, 1.491, 1.755
 152892120, 0.443, 1.491, 1.758
 153092036, 0.457, 1.491, 1.762
 153292107, 0.488, 1.492, 1.766
 153492033, 0.487, 1.492, 1.77
 153694972, 0.478, 1.492, 1.774
 153895119, 0.475, 1.491, 1.777
 154095173, 0.448, 1.491, 1.78
 154294983, 0.423, 1.489, 1.781
 154495013, 0.281, 1.485, 1.781
 154695177, 0.301, 1.481, 1.781
 154895032, 0.358, 1.476, 1.781
 155095043, 0.229, 1.473, 1.781
 155295168, 0.276, 1.47, 1.783
 155494971, 0.349, 1.467, 1.785
 155695027, 0.484, 1.467, 1.789
 155895000, 0.373, 1.466, 1.793
 156095015, 0.446, 1.466, 1.797
 156295014, 0.434, 1.466, 1.801
 156495207, 0.415, 1.467, 1.805
 156694996, 0.413, 1.471, 1.815
 156895037, 0.357, 1.473, 1.817
 157094965, 0.551, 1.477, 1.824
 157294988, 0.339, 1.481, 1.829
 157495009, 0.487, 1.484, 1.836
 157694982, 0.43, 1.488, 1.843
 157894999, 0.424, 1.495, 1.849
 158095020, 0.6760001, 1.502, 1.858
 158295288, 0.402, 1.509, 1.862
 158494987, 0.416, 1.514, 1.864
 158695012, 0.282, 1.517, 1.867
 158895016, 0.309, 1.518, 1.867
 159094971, 0.341, 1.519, 1.867
 159295028, 0.243, 1.518, 1.864
 159495192, 0.277, 1.516, 1.861
 159694968, 0.29, 1.516, 1.862
 159895110, 0.282, 1.515, 1.863
 160095244, 0.312, 1.515, 1.865
 160294980, 0.298, 1.514, 1.866
 160495019, 0.358, 1.513, 1.867
 160695009, 0.417, 1.514, 1.87
 160895015, 0.463, 1.514, 1.872
 161095005, 0.39, 1.515, 1.874
 161295014, 0.415, 1.513, 1.875
 161494977, 0.28, 1.509, 1.874
 161695040, 0.287, 1.505, 1.873
 161895259, 0.335, 1.501, 1.872
 162094986, 0.404, 1.499, 1.873
 162295035, 0.37, 1.498, 1.874
 162495201, 0.361, 1.497, 1.874
 162695005, 0.34, 1.493, 1.873
 162894643, 0.305, 1.488, 1.871
 163094635, 0.392, 1.486, 1.876
 163294626, 0.386, 1.487, 1.88
 163494921, 0.444, 1.488, 1.885
 163695181, 0.491, 1.492, 1.892
 163894967, 0.433, 1.496, 1.899
 164094930, 0.457, 1.5, 1.904
 164294950, 0.415, 1.503, 1.907
 164494931, 0.421, 1.505, 1.909
 164694936, 0.377, 1.506, 1.909
 164894943, 0.353, 1.504, 1.908
 165094944, 0.44, 1.502, 1.909
 165294916, 0.346, 1.5, 1.909
 165494977, 0.353, 1.498, 1.909
 165694927, 0.364, 1.497, 1.913
 165894936, 0.423, 1.499, 1.918
 166094918, 0.409, 1.502, 1.923
 166294925, 0.354, 1.503, 1.927
 166494935, 0.447, 1.507, 1.933
 166695035, 0.416, 1.51, 1.938
 166894940, 0.414, 1.514, 1.944
 167094931, 0.419, 1.517, 1.949
 167315266, 0.426, 1.519, 1.953
 167494909, 0.408, 1.521, 1.955
 167694913, 0.4, 1.522, 1.957
 167895123, 0.379, 1.523, 1.957
 168094919, 0.402, 1.524, 1.958
 168294922, 0.395, 1.526, 1.959
 168494926, 0.393, 1.527, 1.959
 168694918, 0.405, 1.529, 1.959
 168894941, 0.37, 1.53, 1.954
 169094958, 0.44, 1.533, 1.953
 169294914, 0.367, 1.536, 1.95
 169494924, 0.433, 1.538, 1.948
 169694906, 0.371, 1.541, 1.943
 169894931, 0.399, 1.542, 1.941
 170094924, 0.381, 1.545, 1.941
 170294926, 0.397, 1.547, 1.939
 170494955, 0.405, 1.55, 1.939
 170694939, 0.349, 1.552, 1.939
 170894966, 0.39, 1.555, 1.938
 171094926, 0.371, 1.557, 1.937
 171294915, 0.421, 1.56, 1.936
 171494929, 0.365, 1.563, 1.935
 171694924, 0.336, 1.565, 1.934
 171894939, 0.354, 1.567, 1.933
 172095042, 0.382, 1.569, 1.932
 172294895, 0.405, 1.572, 1.931
 172494921, 0.391, 1.575, 1.931
 172694956, 0.379, 1.577, 1.929
 172894942, 0.377, 1.578, 1.927
 173094907, 0.371, 1.579, 1.926
 173294958, 0.344, 1.579, 1.927
 173494914, 0.33, 1.579, 1.925
 173694912, 0.379, 1.58, 1.927
 173894935, 0.37, 1.581, 1.928
 174094911, 0.334, 1.583, 1.927
 174294932, 0.337, 1.583, 1.924
 174515378, 0.317, 1.581, 1.918
 174694921, 0.336, 1.579, 1.913
 174895203, 0.338, 1.577, 1.909
 175095409, 0.336, 1.575, 1.908
 175295215, 0.342, 1.574, 1.906
 175495202, 0.344, 1.572, 1.905
 175695221, 0.35, 1.57, 1.903
 175895624, 0.336, 1.567, 1.9
 176095634, 0.325, 1.564, 1.896
 176295785, 0.296, 1.559, 1.891
 176495623, 0.327, 1.555, 1.89
 176695612, 0.337, 1.554, 1.891
 176895648, 0.377, 1.554, 1.894
 177095600, 0.365, 1.555, 1.897
 177295624, 0.361, 1.557, 1.899
 177495597, 0.32, 1.556, 1.899
 177695625, 0.302, 1.558, 1.902
 177895617, 0.329, 1.561, 1.904
 178095758, 0.362, 1.566, 1.908
 178295598, 0.329, 1.569, 1.912
 178495600, 0.32, 1.57, 1.915
 178695622, 0.313, 1.57, 1.919
 178895629, 0.311, 1.57, 1.922
 179095609, 0.349, 1.57, 1.926
 179295732, 0.37, 1.568, 1.929
 179495628, 0.37, 1.567, 1.932
 179695608, 0.368, 1.565, 1.935
 179895758, 0.318, 1.562, 1.935
 180095618, 0.325, 1.559, 1.935
 180295612, 0.323, 1.556, 1.937
 180495728, 0.31, 1.552, 1.936
 180695613, 0.333, 1.548, 1.937
 180895631, 0.321, 1.546, 1.938
 181095589, 0.312, 1.543, 1.937
 181295616, 0.302, 1.54, 1.935
 181495620, 0.304, 1.537, 1.936
 181695744, 0.302, 1.533, 1.935
 181895636, 0.303, 1.529, 1.935
 182095611, 0.306, 1.525, 1.935
 182295612, 0.302, 1.522, 1.938
 182495608, 0.36, 1.522, 1.941
 182695607, 0.378, 1.522, 1.944
 182895623, 0.375, 1.523, 1.947
 183095615, 0.381, 1.525, 1.951
 183295604, 0.352, 1.527, 1.955
 183495787, 0.308, 1.529, 1.957
 183695607, 0.37, 1.532, 1.959
 183895660, 0.31, 1.534, 1.956
 184095598, 0.325, 1.536, 1.954
 184295604, 0.341, 1.537, 1.95
 184495619, 0.351, 1.537, 1.947
 184695735, 0.317, 1.536, 1.94
 184895663, 0.282, 1.533, 1.927
 185095607, 0.305, 1.53, 1.918
 185295749, 0.33, 1.53, 1.912
 185495607, 0.323, 1.531, 1.905
 185695620, 0.348, 1.533, 1.901
 185895611, 0.334, 1.534, 1.898
 186095594, 0.341, 1.535, 1.896
 186295623, 0.354, 1.533, 1.894
 186495614, 0.342, 1.532, 1.894
 186695625, 0.348, 1.53, 1.894
 186895611, 0.36, 1.529, 1.895
 187095758, 0.398, 1.532, 1.898
 187295599, 0.378, 1.537, 1.902
 187495614, 0.32, 1.536, 1.904
 187695738, 0.357, 1.537, 1.908
 187895626, 0.363, 1.539, 1.911
 188095614, 0.389, 1.541, 1.914
 188295591, 0.359, 1.541, 1.915
 188495609, 0.339, 1.542, 1.914
 188695623, 0.331, 1.542, 1.911
 188895801, 0.315, 1.537, 1.908
 189095601, 0.314, 1.534, 1.904
 189295612, 0.288, 1.533, 1.899
 189495606, 0.335, 1.533, 1.896
 189695503, 0.33, 1.534, 1.893
 189895525, 0.332, 1.535, 1.891
 190095501, 0.3, 1.536, 1.887
 190295499, 0.317, 1.536, 1.886
 190495504, 0.345, 1.537, 1.888
 190695502, 0.381, 1.537, 1.891
 190895519, 0.313, 1.536, 1.894
 191095505, 0.295, 1.536, 1.895
 191295484, 0.345, 1.538, 1.899
 191498398, 0.319, 1.539, 1.902
 191698551, 0.346, 1.539, 1.905
 191898423, 0.209, 1.531, 1.887
 192098650, 0.401, 1.531, 1.891
 192298450, 0.317, 1.534, 1.895
 192498422, 0.312, 1.533, 1.892
 192698695, 0.438, 1.535, 1.897
 192898460, 0.274, 1.534, 1.889
 193078025, 0.255, 1.53, 1.882
 193298524, 0.221, 1.525, 1.875
 193498406, 0.217, 1.518, 1.865
 193698414, 0.397, 1.515, 1.861
 193898560, 0.439, 1.513, 1.858
 194098405, 0.435, 1.509, 1.852
 194298418, 0.506, 1.508, 1.85
 194498629, 0.375, 1.504, 1.841
 194698400, 0.397, 1.502, 1.837
 194898415, 0.378, 1.5, 1.834
 195098696, 0.395, 1.498, 1.831
 195298402, 0.375, 1.495, 1.827
 195498425, 0.463, 1.496, 1.829
 195698533, 0.431, 1.498, 1.832
 195898418, 0.442, 1.5, 1.834
 196098434, 0.483, 1.504, 1.838
 196298800, 0.34, 1.504, 1.833
 196498391, 0.414, 1.502, 1.83
 196698459, 0.411, 1.502, 1.826
 196898556, 0.552, 1.507, 1.832
 197098421, 0.384, 1.509, 1.819
 197298471, 0.466, 1.51, 1.817
 197498515, 0.472, 1.512, 1.816
 197698409, 0.322, 1.509, 1.802
 197898462, 0.415, 1.508, 1.798
 198098669, 0.369, 1.507, 1.795
 198298002, 0.347, 1.504, 1.788
 198498109, 0.381, 1.502, 1.782
 198698016, 0.454, 1.503, 1.78
 198898020, 0.476, 1.506, 1.781
 199098033, 0.453, 1.509, 1.781
 199298032, 0.394, 1.51, 1.782
 199498028, 0.323, 1.507, 1.783
 199698028, 0.405, 1.506, 1.786
