TimeUS,gpSA,gpHA,gpVA
 90119552, 0.299, 1.159, 1.696
 90319572, 0.386, 1.161, 1.696
 90519609, 0.404, 1.162, 1.695
 90719547, 0.387, 1.163, 1.696
 90919673, 0.359, 1.163, 1.69
 91119581, 0.341, 1.161, 1.684
 91319699, 0.321, 1.158, 1.678
 91519545, 0.347, 1.156, 1.672
 91719581, 0.312, 1.153, 1.67
 91919547, 0.349, 1.15, 1.671
 92119553, 0.355, 1.149, 1.674
 92319600, 0.363, 1.149, 1.676
 92519545, 0.338, 1.147, 1.677
 92719555, 0.259, 1.145, 1.675
 92939418, 0.239, 1.143, 1.662
 93119692, 0.242, 1.14, 1.648
 93319560, 0.209, 1.136, 1.634
 93519579, 0.263, 1.135, 1.624
 93719542, 0.268, 1.136, 1.615
 93919570, 0.365, 1.138, 1.616
 94119696, 0.307, 1.141, 1.62
 94319562, 0.456, 1.145, 1.625
 94519543, 0.378, 1.148, 1.629
 94719583, 0.347, 1.152, 1.631
 94919669, 0.37, 1.152, 1.633
 95119671, 0.396, 1.155, 1.635
 95319602, 0.336, 1.155, 1.638
 95519546, 0.372, 1.154, 1.641
 95719544, 0.374, 1.157, 1.638
 95919604, 0.308, 1.159, 1.633
 96119549, 0.316, 1.159, 1.626
 96319568, 0.336, 1.158, 1.618
 96519588, 0.332, 1.157, 1.612
 96719681, 0.355, 1.156, 1.611
 96919569, 0.355, 1.155, 1.611
 97119578, 0.361, 1.155, 1.613
 97319572, 0.512, 1.159, 1.622
 97519548, 0.466, 1.166, 1.632
 97719585, 0.389, 1.173, 1.642
 97919903, 0.396, 1.179, 1.653
 98119901, 0.347, 1.178, 1.654
 98320131, 0.393, 1.18, 1.661
 98520053, 0.447, 1.187, 1.672
 98719857, 0.333, 1.189, 1.68
 98919890, 0.439, 1.191, 1.688
 99119893, 0.503, 1.195, 1.696
 99320081, 0.472, 1.197, 1.704
 99519975, 0.487, 1.2, 1.713
 99719888, 0.486, 1.206, 1.724
 99919879, 0.351, 1.206, 1.728
 100119993, 0.306, 1.204, 1.731
 100320091, 0.356, 1.205, 1.732
 100519861, 0.406, 1.203, 1.734
 100719886, 0.407, 1.204, 1.739
 100919852, 0.387, 1.203, 1.741
 101119972, 0.375, 1.203, 1.743
 101319979, 0.349, 1.2, 1.739
 101519887, 0.363, 1.2, 1.74
 101719886, 0.47, 1.202, 1.745
 101919868, 0.488, 1.209, 1.753
 102099734, 0.343, 1.216, 1.76
 102319895, 0.365, 1.219, 1.761
 102520038, 0.422, 1.22, 1.759
 102719845, 0.276, 1.222, 1.76
 102919873, 0.346, 1.226, 1.764
 103119961, 0.311, 1.229, 1.768
 103319889, 0.38, 1.231, 1.771
 103520064, 0.238, 1.232, 1.774
 103719875, 0.372, 1.234, 1.777
 103920049, 0.272, 1.237, 1.78
 104119876, 0.265, 1.239, 1.782
 104319898, 0.377, 1.241, 1.783
 104519880, 0.257, 1.242, 1.784
 104719886, 0.395, 1.242, 1.784
 104919864, 0.342, 1.242, 1.784
 105119875, 0.403, 1.242, 1.786
 105319966, 0.395, 1.243, 1.788
 105519881, 0.46, 1.246, 1.792
 105720058, 0.463, 1.246, 1.797
 105919899, 0.392, 1.246, 1.803
 106119859, 0.515, 1.251, 1.81
 106319895, 0.443, 1.257, 1.818
 106519880, 0.512, 1.263, 1.824
 106720082, 0.483, 1.268, 1.828
 106919880, 0.379, 1.267, 1.824
 107119882, 0.36, 1.265, 1.818
 107319902, 0.344, 1.262, 1.81
 107520078, 0.252, 1.258, 1.804
 107720091, 0.309, 1.257, 1.802
 107919889, 0.388, 1.257, 1.803
 108119859, 0.304, 1.258, 1.804
 108319899, 0.282, 1.258, 1.804
 108519869, 0.294, 1.252, 1.801
 108719873, 0.32, 1.239, 1.793
 108919877, 0.352, 1.228, 1.788
 109119864, 0.385, 1.225, 1.78
 109320091, 0.275, 1.222, 1.773
 109519863, 0.349, 1.218, 1.766
 109719884, 0.233, 1.209, 1.761
 109919864, 0.236, 1.202, 1.757
 110119869, 0.264, 1.2, 1.758
 110319894, 0.233, 1.199, 1.756
 110519897, 0.347, 1.201, 1.761
 110719870, 0.25, 1.203, 1.755
 110920103, 0.275, 1.202, 1.751
 111120111, 0.229, 1.201, 1.746
 111319889, 0.216, 1.197, 1.738
 111519965, 0.283, 1.199, 1.742
 111719963, 0.234, 1.199, 1.744
 111920051, 0.215, 1.196, 1.74
 112119875, 0.216, 1.192, 1.736
 112320046, 0.214, 1.187, 1.732
 112519972, 0.27, 1.188, 1.735
 112719867, 0.269, 1.192, 1.737
 112920110, 0.263, 1.195, 1.739
 113119853, 0.27, 1.197, 1.742
 113319982, 0.267, 1.196, 1.744
 113519898, 0.3, 1.196, 1.746
 113719869, 0.228, 1.193, 1.742
 113919868, 0.193, 1.186, 1.737
 114139591, 0.223, 1.185, 1.735
 114320010, 0.21, 1.185, 1.734
 114519872, 0.21, 1.187, 1.732
 114720112, 0.187, 1.184, 1.731
 114919865, 0.198, 1.181, 1.73
 115120068, 0.226, 1.182, 1.729
 115320024, 0.222, 1.184, 1.728
 115519870, 0.225, 1.186, 1.727
 115719877, 0.219, 1.188, 1.727
 115919964, 0.234, 1.19, 1.727
 116120091, 0.219, 1.191, 1.726
 116319898, 0.223, 1.192, 1.723
 116520105, 0.234, 1.193, 1.72
 116719868, 0.228, 1.193, 1.717
 116919872, 0.234, 1.191, 1.714
 117119965, 0.225, 1.187, 1.71
 117319929, 0.224, 1.183, 1.706
 117519880, 0.26, 1.179, 1.701
 117719978, 0.242, 1.175, 1.695
 117919879, 0.242, 1.172, 1.69
 118119901, 0.262, 1.162, 1.682
 118320225, 0.23, 1.152, 1.674
 118519863, 0.254, 1.143, 1.666
 118719864, 0.231, 1.135, 1.658
 118920024, 0.237, 1.127, 1.656
 119119886, 0.251, 1.124, 1.654
 119320085, 0.276, 1.125, 1.654
 119519980, 0.284, 1.128, 1.655
 119719863, 0.287, 1.131, 1.656
 119919968, 0.274, 1.135, 1.656
 120120115, 0.282, 1.138, 1.658
 120320085, 0.255, 1.141, 1.658
 120519877, 0.29, 1.145, 1.661
 120719969, 0.193, 1.143, 1.649
 120919991, 0.243, 1.143, 1.645
 121119994, 0.294, 1.146, 1.648
 121319986, 0.216, 1.144, 1.638
 121519869, 0.209, 1.141, 1.63
 121719970, 0.191, 1.135, 1.618
 121920215, 0.197, 1.129, 1.608
 122119878, 0.216, 1.128, 1.604
 122319925, 0.212, 1.126, 1.601
 122519961, 0.223, 1.114, 1.589
 122719978, 0.251, 1.113, 1.586
 122919865, 0.239, 1.111, 1.587
 123120049, 0.265, 1.113, 1.588
 123319895, 0.238, 1.113, 1.59
 123520071, 0.28, 1.116, 1.593
 123919877, 0.272, 1.12, 1.597
 124119861, 0.266, 1.123, 1.6
 124319974, 0.249, 1.127, 1.603
 124520058, 0.287, 1.13, 1.606
 124719967, 0.247, 1.131, 1.607
 124919974, 0.283, 1.135, 1.61
 125119988, 0.287, 1.139, 1.612
 125319903, 0.25, 1.141, 1.613
 125520224, 0.267, 1.143, 1.614
 125719857, 0.221, 1.137, 1.614
 125919864, 0.268, 1.137, 1.616
 126119902, 0.287, 1.139, 1.619
 126319926, 0.227, 1.139, 1.619
 126519856, 0.271, 1.139, 1.621
 126719970, 0.271, 1.14, 1.622
 126919863, 0.258, 1.143, 1.621
 127119886, 0.269, 1.144, 1.619
 127320239, 0.252, 1.144, 1.621
 127519776, 0.252, 1.145, 1.62
 127719901, 0.236, 1.144, 1.614
 127919795, 0.26, 1.144, 1.611
 128119768, 0.262, 1.142, 1.611
 128319804, 0.251, 1.142, 1.607
 128519971, 0.29, 1.143, 1.605
 128719872, 0.275, 1.146, 1.605
 128939516, 0.305, 1.15, 1.609
 129120077, 0.264, 1.154, 1.614
 129319769, 0.299, 1.158, 1.618
 129519795, 0.305, 1.163, 1.622
 129719866, 0.285, 1.166, 1.623
 129919746, 0.286, 1.168, 1.625
 130119728, 0.303, 1.171, 1.629
 130319986, 0.266, 1.173, 1.623
 130519735, 0.268, 1.171, 1.615
 130719746, 0.263, 1.165, 1.611
 130920083, 0.238, 1.159, 1.61
 131119749, 0.316, 1.155, 1.605
 131319771, 0.183, 1.147, 1.589
 131519901, 0.234, 1.144, 1.587
 131719745, 0.204, 1.142, 1.582
 131920036, 0.212, 1.143, 1.582
 132120026, 0.212, 1.147, 1.582
 132319966, 0.185, 1.144, 1.58
 132519858, 0.216, 1.146, 1.579
 132720244, 0.226, 1.149, 1.578
 132920035, 0.242, 1.152, 1.577
 133119849, 0.253, 1.156, 1.576
 133299620, 0.233, 1.157, 1.573
 133519854, 0.242, 1.157, 1.572
 133719856, 0.262, 1.158, 1.573
 133920029, 0.264, 1.161, 1.574
 134119979, 0.24, 1.161, 1.577
 134319964, 0.27, 1.163, 1.578
 134520266, 0.322, 1.167, 1.582
 134719892, 0.294, 1.17, 1.587
 134919844, 0.271, 1.171, 1.587
 135120033, 0.25, 1.167, 1.588
 135320039, 0.305, 1.168, 1.585
 135519869, 0.319, 1.169, 1.586
 135720038, 0.271, 1.169, 1.589
 135919867, 0.285, 1.167, 1.593
 136120097, 0.391, 1.171, 1.6
 136320281, 0.339, 1.174, 1.605
 136519880, 0.267, 1.173, 1.606
 136719846, 0.263, 1.167, 1.607
 136920008, 0.336, 1.169, 1.609
 137120192, 0.295, 1.171, 1.607
 137319625, 0.235, 1.168, 1.603
 137519603, 0.296, 1.169, 1.605
 137719618, 0.249, 1.164, 1.601
 137919606, 0.276, 1.164, 1.597
 138119794, 0.315, 1.165, 1.597
 138319646, 0.284, 1.164, 1.598
 138519612, 0.316, 1.165, 1.597
 138719612, 0.314, 1.167, 1.595
 138919621, 0.303, 1.167, 1.593
 139119682, 0.338, 1.168, 1.592
 139319621, 0.343, 1.169, 1.592
 139519606, 0.349, 1.171, 1.593
 139719599, 0.339, 1.174, 1.592
 139919758, 0.325, 1.176, 1.592
 140119619, 0.31, 1.173, 1.588
 140319757, 0.296, 1.16, 1.578
 140519601, 0.341, 1.16, 1.578
 140719626, 0.349, 1.161, 1.581
 140919627, 0.348, 1.163, 1.584
 141119628, 0.305, 1.163, 1.584
 141319846, 0.234, 1.145, 1.574
 141519601, 0.29, 1.127, 1.567
 141719757, 0.324, 1.118, 1.565
 141919599, 0.359, 1.116, 1.567
 142119608, 0.41, 1.119, 1.57
 142319643, 0.381, 1.121, 1.572
 142519602, 0.381, 1.122, 1.574
 142719621, 0.403, 1.123, 1.577
 142919631, 0.452, 1.126, 1.582
 143119616, 0.371, 1.123, 1.584
 143319633, 0.277, 1.115, 1.584
 143519758, 0.388, 1.116, 1.585
 143719606, 0.353, 1.115, 1.583
 143919617, 0.326, 1.114, 1.585
 144119621, 0.327, 1.114, 1.588
 144319645, 0.318, 1.114, 1.585
 144519743, 0.334, 1.114, 1.586
 144719603, 0.335, 1.116, 1.589
 144919626, 0.335, 1.119, 1.591
 145119627, 0.346, 1.121, 1.59
 145319777, 0.327, 1.12, 1.589
 145519752, 0.338, 1.122, 1.593
 145719622, 0.319, 1.123, 1.593
 145919633, 0.356, 1.125, 1.595
 146119622, 0.303, 1.125, 1.594
 146319722, 0.316, 1.125, 1.594
 146519602, 0.374, 1.128, 1.6
 146719635, 0.31, 1.129, 1.596
 146919631, 0.354, 1.129, 1.598
 147119759, 0.261, 1.126, 1.589
 147319641, 0.257, 1.122, 1.584
 147519627, 0.25, 1.118, 1.576
 147719629, 0.289, 1.114, 1.575
 147919626, 0.275, 1.11, 1.574
 148119624, 0.226, 1.103, 1.563
 148319629, 0.304, 1.095, 1.558
 148519621, 0.338, 1.094, 1.554
 148719752, 0.24, 1.086, 1.538
 148919757, 0.287, 1.082, 1.53
 149119613, 0.313, 1.079, 1.526
 149319701, 0.294, 1.078, 1.525
 149519626, 0.388, 1.08, 1.526
 149719746, 0.288, 1.08, 1.524
 149919606, 0.369, 1.079, 1.526
 150119639, 0.292, 1.079, 1.526
 150319633, 0.296, 1.078, 1.523
 150519639, 0.323, 1.079, 1.52
 150719770, 0.323, 1.081, 1.519
 150919610, 0.317, 1.081, 1.518
 151119688, 0.34, 1.083, 1.519
 151319635, 0.405, 1.085, 1.52
 151519629, 0.422, 1.09, 1.524
 151719597, 0.37, 1.093, 1.523
 151919613, 0.432, 1.098, 1.527
 152119613, 0.444, 1.106, 1.533
 152319640, 0.411, 1.113, 1.54
 152519751, 0.419, 1.122, 1.552
 152719619, 0.372, 1.127, 1.553
 152919726, 0.445, 1.131, 1.553
 153119612, 0.353, 1.135, 1.551
 153319632, 0.399, 1.138, 1.555
 153519625, 0.503, 1.141, 1.557
 153719600, 0.386, 1.146, 1.559
 153919732, 0.504, 1.151, 1.561
 154099589, 0.429, 1.157, 1.564
 154319609, 0.331, 1.162, 1.565
 154519537, 0.348, 1.167, 1.568
 154719514, 0.511, 1.173, 1.572
 154919546, 0.308, 1.178, 1.574
 155119542, 0.434, 1.182, 1.576
 155319577, 0.394, 1.186, 1.577
 155519645, 0.481, 1.191, 1.579
 155719518, 0.513, 1.197, 1.581
 155919570, 0.324, 1.202, 1.583
 156119502, 0.374, 1.208, 1.586
 156319483, 0.47, 1.213, 1.588
 156519458, 0.271, 1.217, 1.59
 156699587, 0.307, 1.223, 1.593
 156919459, 0.471, 1.229, 1.595
 157119509, 0.482, 1.235, 1.597
 157319562, 0.49, 1.239, 1.598
 157519465, 0.421, 1.244, 1.6
 157719484, 0.333, 1.249, 1.601
 157919515, 0.407, 1.253, 1.603
 158119507, 0.375, 1.258, 1.604
 158319480, 0.476, 1.262, 1.605
 158519484, 0.365, 1.266, 1.606
 158719447, 0.463, 1.27, 1.607
 158919456, 0.473, 1.275, 1.609
 159119542, 0.489, 1.279, 1.61
 159299493, 0.513, 1.283, 1.612
 159519492, 0.501, 1.286, 1.611
 159719521, 0.481, 1.29, 1.612
 159919460, 0.517, 1.294, 1.613
 160119447, 0.53, 1.297, 1.616
 160319486, 0.287, 1.296, 1.612
 160519464, 0.535, 1.299, 1.615
 160719475, 0.362, 1.302, 1.614
 160919465, 0.491, 1.303, 1.615
 161119482, 0.52, 1.308, 1.615
 161319549, 0.438, 1.314, 1.617
 161519511, 0.509, 1.316, 1.618
 161719479, 0.317, 1.32, 1.619
 161919479, 0.561, 1.324, 1.624
 162119474, 0.481, 1.33, 1.628
 162319551, 0.478, 1.335, 1.63
 162519475, 0.485, 1.339, 1.631
 162719468, 0.563, 1.344, 1.63
 162919483, 0.379, 1.349, 1.629
 163119474, 0.367, 1.354, 1.627
