Threshold,ACCOF(FPR),GPSOF(FPR),ACCGPS(FPR)
1,0.10192837465564739,0.5674931129476584,0.29201101928374656
2,0.027624309392265192,0.47513812154696133,0.15469613259668508
3,0.0221606648199446,0.40166204986149584,0.09141274238227147
4,0.019444444444444445,0.34444444444444444,0.06388888888888888
5,0.013927576601671309,0.29526462395543174,0.04456824512534819
6,0.002793296089385475,0.24860335195530725,0.036312849162011177
7,0.0028011204481792717,0.21568627450980393,0.03081232492997199
8,0.0,0.19101123595505617,0.025280898876404494
9,0.0,0.16901408450704225,0.01971830985915493
10,0.0,0.1497175141242938,0.014124293785310734
11,0.0,0.13031161473087818,0.0113314447592068
12,0.0,0.11363636363636363,0.008522727272727272
13,0.0,0.09971509971509972,0.005698005698005698
14,0.0,0.08571428571428572,0.002857142857142857
15,0.0,0.07736389684813753,0.0
16,0.0,0.06896551724137931,0.0
17,0.0,0.06051873198847262,0.0
18,0.0,0.05202312138728324,0.0
19,0.0,0.043478260869565216,0.0
20,0.0,0.03488372093023256,0.0
21,0.0,0.026239067055393587,0.0
22,0.0,0.017543859649122806,0.0
23,0.0,0.011730205278592375,0.0
24,0.0,0.008823529411764706,0.0
25,0.0,0.0058997050147492625,0.0
26,0.0,0.0029585798816568047,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
