THR,Frames,Tri-Axis FPR,Net FPR,GC FPR
1,1001,1.0,1.0,0.8131868131868132
2,1000,0.999,0.999,0.789
3,999,0.997997997997998,0.997997997997998,0.7707707707707707
4,998,0.996993987975952,0.996993987975952,0.7545090180360722
5,997,0.995987963891675,0.9949849548645938,0.7402206619859579
6,996,0.9949799196787149,0.9929718875502008,0.7289156626506024
7,995,0.9939698492462311,0.9919597989949749,0.7175879396984924
8,994,0.9929577464788732,0.9909456740442656,0.7062374245472837
9,993,0.9919436052366566,0.9899295065458208,0.6968781470292045
10,992,0.9909274193548387,0.9889112903225806,0.6895161290322581
11,991,0.9899091826437941,0.987891019172553,0.6821392532795156
12,990,0.9888888888888889,0.9868686868686869,0.6747474747474748
13,989,0.9878665318503539,0.9858442871587462,0.6683518705763397
14,988,0.9868421052631579,0.9848178137651822,0.6619433198380567
15,987,0.9858156028368794,0.983789260385005,0.6555217831813577
16,986,0.9847870182555781,0.9827586206896551,0.6490872210953347
17,985,0.983756345177665,0.9817258883248731,0.6426395939086295
18,984,0.9827235772357723,0.9806910569105691,0.6361788617886179
19,983,0.9816887080366226,0.9796541200406917,0.62970498474059
20,982,0.9806517311608961,0.9786150712830958,0.6232179226069247
21,981,0.9796126401630989,0.9775739041794088,0.6167176350662589
22,980,0.9785714285714285,0.976530612244898,0.610204081632653
23,979,0.9775280898876404,0.975485188968335,0.6036772216547498
24,978,0.976482617586912,0.9744376278118609,0.5971370143149284
25,977,0.9754350051177073,0.9733879222108496,0.5905834186284544
26,976,0.9743852459016393,0.9723360655737705,0.5840163934426229
27,975,0.9733333333333334,0.9712820512820513,0.5774358974358974
28,974,0.9722792607802875,0.9702258726899384,0.5708418891170431
29,973,0.9712230215827338,0.9691675231243576,0.5652620760534429
