THR,Frames,FPR,TPR,TTD
1,407,1.0,0.8448844884488449,144
2,406,0.9903846153846154,0.7880794701986755,144
3,405,0.9807692307692307,0.7408637873754153,144
4,404,0.9711538461538461,0.71,144
5,403,0.9615384615384616,0.6822742474916388,144
6,402,0.9519230769230769,0.6610738255033557,144
7,401,0.9423076923076923,0.6397306397306397,144
8,400,0.9326923076923077,0.6182432432432432,144
9,399,0.9230769230769231,0.5966101694915255,144
10,398,0.9134615384615384,0.5714285714285714,144
11,397,0.9038461538461539,0.5460750853242321,144
12,396,0.8942307692307693,0.523972602739726,144
13,395,0.875,0.5017182130584192,144
14,394,0.8557692307692307,0.4827586206896552,144
15,393,0.8365384615384616,0.4671280276816609,144
16,392,0.8173076923076923,0.4513888888888889,144
17,391,0.7980769230769231,0.4355400696864111,144
18,390,0.7788461538461539,0.4195804195804196,144
19,389,0.7692307692307693,0.4070175438596491,144
20,388,0.7596153846153846,0.397887323943662,144
21,387,0.75,0.392226148409894,144
22,386,0.7403846153846154,0.38652482269503546,144
23,385,0.7307692307692307,0.3807829181494662,144
24,384,0.7211538461538461,0.375,144
25,383,0.7115384615384616,0.36917562724014336,144
26,382,0.7019230769230769,0.36330935251798563,144
27,381,0.6923076923076923,0.3574007220216607,144
28,380,0.6826923076923077,0.35144927536231885,144
29,379,0.6730769230769231,0.34545454545454546,144
