THR,Frames,Tri-Axis FPR,Net FPR,GC FPR
1,405,0.32098765432098764,0.0024691358024691358,0.0345679012345679
2,404,0.10643564356435643,0.0,0.027227722772277228
3,403,0.034739454094292806,0.0,0.022332506203473945
4,402,0.009950248756218905,0.0,0.017412935323383085
5,401,0.0,0.0,0.012468827930174564
6,400,0.0,0.0,0.0075
7,399,0.0,0.0,0.002506265664160401
8,398,0.0,0.0,0.0
