TimeUS,mX,mY,mZ,obX,obY,ofX,ofY,rfD,gpSA,gpHA,gpVA,gpT,aT,ofT
 55453643, 215.1523, 73.64861, -538.5611, 0, 0, 0.0353291, 3.204824, 0.0019, 0.05, 2.5, 2.5, 55394, 55453643, 55353
 55473635, 215.1523, 73.64861, -538.5611, 0, 0, -0.04058515, 5.285169, 0.0019, 0.05, 2.5, 2.5, 55394, 55473635, 55453
 55493627, 215.1523, 73.64861, -538.5611, 0, 0, -0.04058515, 5.285169, 0.0019, 0.05, 2.5, 2.5, 55394, 55493627, 55453
 55513619, 215.1523, 73.64861, -538.5611, 0, 0, -0.04058515, 5.285169, 0.0019, 0.05, 2.5, 2.5, 55394, 55513619, 55453
 55533611, 215.1521, 73.64934, -538.5611, 0, 0, -0.04058515, 5.285169, 0.0019, 0.05, 2.5, 2.5, 55394, 55533611, 55453
 55553603, 215.1521, 73.64934, -538.5611, 0, 0, -0.04058515, 5.285169, 0.0019, 0.05, 2.5, 2.5, 55394, 55553603, 55453
 55573595, 215.1521, 73.64934, -538.5611, 0, 0, 0.0288854, 7.920721, 0.0019, 0.05, 2.5, 2.5, 55394, 55573595, 55553
 55593587, 215.1521, 73.64934, -538.5611, 0, 0, 0.0288854, 7.920721, 0.0019, 0.05, 2.5, 2.5, 55394, 55593587, 55553
 55613579, 215.1521, 73.64934, -538.5611, 0, 0, 0.0288854, 7.920721, 0.0019, 0.05, 2.5, 2.5, 55394, 55613579, 55553
 55633571, 215.1523, 73.64857, -538.5611, 0, 0, 0.0288854, 7.920721, 0.0019, 0.05, 2.5, 2.5, 55594, 55633571, 55553
 55653563, 215.1523, 73.64857, -538.5611, 0, 0, 0.0288854, 7.920721, 0.0019, 0.05, 2.5, 2.5, 55594, 55653563, 55553
 55673555, 215.1523, 73.64857, -538.5611, 0, 0, -0.02074929, 11.22489, 0.0019, 0.05, 2.5, 2.5, 55594, 55673555, 55653
 55693547, 215.1523, 73.64857, -538.5611, 0, 0, -0.02074929, 11.22489, 0.0019, 0.05, 2.5, 2.5, 55594, 55693547, 55653
 55713539, 215.1523, 73.64857, -538.5611, 0, 0, -0.02074929, 11.22489, 0.0019, 0.05, 2.5, 2.5, 55594, 55713539, 55653
 55733531, 215.1521, 73.64896, -538.5611, 0, 0, -0.02074929, 11.22489, 0.0019, 0.05, 2.5, 2.5, 55594, 55733531, 55653
 55753523, 215.1521, 73.64896, -538.5611, 0, 0, -0.02074929, 11.22489, 0.0019, 0.05, 2.5, 2.5, 55594, 55753523, 55653
 55773515, 215.1521, 73.64896, -538.5611, 0, 0, 0.01285373, 15.12157, 0.0019, 0.05, 2.5, 2.5, 55594, 55773515, 55753
 55793507, 215.1521, 73.64896, -538.5611, 0, 0, 0.01285373, 15.12157, 0.0019, 0.05, 2.5, 2.5, 55594, 55793507, 55753
 55813499, 215.1521, 73.64896, -538.5611, 0, 0, 0.01285373, 15.12157, 0.0019, 0.05, 2.5, 2.5, 55594, 55813499, 55753
 55833491, 215.1506, 73.65375, -538.5611, 0, 0, 0.01285373, 15.12157, 0.0019, 0.05, 2.5, 2.5, 55794, 55833491, 55753
 55853483, 215.1506, 73.65375, -538.5611, 0, 0, 0.01285373, 15.12157, 0.0019, 0.05, 2.5, 2.5, 55794, 55853483, 55753
 55873475, 215.1506, 73.65375, -538.5611, 0, 0, 0.05801819, 19.51925, 0.0019, 0.05, 2.5, 2.5, 55794, 55873475, 55853
 55894300, 215.1506, 73.65375, -538.5611, 0, 0, 0.05801819, 19.51925, 0.0019, 0.05, 2.5, 2.5, 55794, 55894300, 55853
 55914292, 215.1506, 73.65375, -538.5611, 0, 0, 0.05801819, 19.51925, 0.0019, 0.05, 2.5, 2.5, 55794, 55914292, 55853
 55934284, 215.1505, 73.65397, -538.5611, 0, 0, 0.05801819, 19.51925, 0.0019, 0.05, 2.5, 2.5, 55794, 55934284, 55853
 55954276, 215.1505, 73.65397, -538.5611, 0, 0, 0.05801819, 19.51925, 0.0019, 0.05, 2.5, 2.5, 55794, 55954276, 55853
 55974268, 215.1505, 73.65397, -538.5611, 4.703792E-11, 3.12356E-05, 0.05858773, 24.69198, 0.0019, 0.05, 2.5, 2.5, 55794, 55974268, 55954
 55994260, 215.1505, 73.65397, -538.5611, 4.703792E-11, 3.12356E-05, 0.05858773, 24.69198, 0.0019, 0.05, 2.5, 2.5, 55794, 55994260, 55954
 56014252, 215.1505, 73.65397, -538.5611, 4.703792E-11, 3.12356E-05, 0.05858773, 24.69198, 0.0019, 0.05, 2.5, 2.5, 55794, 56014252, 55954
 56034244, 215.1575, 73.65501, -538.5581, 4.703792E-11, 3.12356E-05, 0.05858773, 24.69198, 0.0019, 0.05, 2.5, 2.5, 55994, 56034244, 55954
 56054236, 215.1575, 73.65501, -538.5581, 4.703792E-11, 3.12356E-05, 0.05858773, 24.69198, 0.0019, 0.05, 2.5, 2.5, 55994, 56054236, 55954
 56074228, 215.1575, 73.65501, -538.5581, -4.456524E-10, 0.0005129923, 0.01701544, 29.04004, 0.0019, 0.05, 2.5, 2.5, 55994, 56074228, 56054
 56094220, 215.1575, 73.65501, -538.5581, -4.456524E-10, 0.0005129923, 0.01701544, 29.04004, 0.0019, 0.05, 2.5, 2.5, 55994, 56094220, 56054
 56114212, 215.1575, 73.65501, -538.5581, -4.456524E-10, 0.0005129923, 0.01701544, 29.04004, 0.0019, 0.05, 2.5, 2.5, 55994, 56114212, 56054
 56134204, 215.196, 73.65556, -538.5426, -4.456524E-10, 0.0005129923, 0.01701544, 29.04004, 0.0019, 0.05, 2.5, 2.5, 55994, 56134204, 56054
 56154196, 215.196, 73.65556, -538.5426, -4.456524E-10, 0.0005129923, 0.01701544, 29.04004, 0.0019, 0.05, 2.5, 2.5, 55994, 56154196, 56054
 56174188, 215.196, 73.65556, -538.5426, 1.129592E-08, 0.0006350687, -0.02381443, 34.71299, 0.0019, 0.05, 2.5, 2.5, 55994, 56174188, 56154
 56194180, 215.196, 73.65556, -538.5426, 1.129592E-08, 0.0006350687, -0.02381443, 34.71299, 0.0019, 0.05, 2.5, 2.5, 55994, 56194180, 56154
 56214172, 215.196, 73.65556, -538.5426, 1.129592E-08, 0.0006350687, -0.02381443, 34.71299, 0.0019, 0.05, 2.5, 2.5, 55994, 56214172, 56154
 56234164, 215.2381, 73.658, -538.5255, 1.129592E-08, 0.0006350687, -0.02381443, 34.71299, 0.0019, 0.05, 2.5, 2.5, 56194, 56234164, 56154
 56254156, 215.2381, 73.658, -538.5255, 1.129592E-08, 0.0006350687, -0.02381443, 34.71299, 0.0019, 0.05, 2.5, 2.5, 56194, 56254156, 56154
 56274148, 215.2381, 73.658, -538.5255, 2.879459E-08, 0.0008533369, -0.03501853, 40.74652, 0.0019, 0.05, 2.5, 2.5, 56194, 56274148, 56254
 56294140, 215.2381, 73.658, -538.5255, 2.879459E-08, 0.0008533369, -0.03501853, 40.74652, 0.0019, 0.05, 2.5, 2.5, 56194, 56294140, 56254
 56314132, 215.2381, 73.658, -538.5255, 2.879459E-08, 0.0008533369, -0.03501853, 40.74652, 0.0019, 0.05, 2.5, 2.5, 56194, 56314132, 56254
 56334124, 215.2862, 73.66204, -538.5055, 2.879459E-08, 0.0008533369, -0.03501853, 40.74652, 0.0019, 0.05, 2.5, 2.5, 56194, 56334124, 56254
 56354116, 215.2862, 73.66204, -538.5055, 2.879459E-08, 0.0008533369, -0.03501853, 40.74652, 0.0019, 0.05, 2.5, 2.5, 56194, 56354116, 56254
 56374108, 215.2862, 73.66204, -538.5055, 1.275112E-08, 0.0009490422, 0.008834789, 44.62177, 0.0019, 0.05, 2.5, 2.5, 56194, 56374108, 56354
 56394100, 215.2862, 73.66204, -538.5055, 1.275112E-08, 0.0009490422, 0.008834789, 44.62177, 0.0019, 0.05, 2.5, 2.5, 56194, 56394100, 56354
 56414092, 215.2862, 73.66204, -538.5055, 1.275112E-08, 0.0009490422, 0.008834789, 44.62177, 0.0019, 0.05, 2.5, 2.5, 56194, 56414092, 56354
 56434084, 215.3457, 73.66419, -538.4814, 1.275112E-08, 0.0009490422, 0.008834789, 44.62177, 0.0019, 0.05, 2.5, 2.5, 56394, 56434084, 56354
 56454076, 215.3457, 73.66419, -538.4814, 1.275112E-08, 0.0009490422, 0.008834789, 44.62177, 0.0019, 0.05, 2.5, 2.5, 56394, 56454076, 56354
 56474068, 215.3457, 73.66419, -538.4814, 2.382876E-09, 0.0009425273, -0.00270173, 50.70951, 0.0019, 0.05, 2.5, 2.5, 56394, 56474068, 56454
 56494060, 215.3457, 73.66419, -538.4814, 2.382876E-09, 0.0009425273, -0.00270173, 50.70951, 0.0019, 0.05, 2.5, 2.5, 56394, 56494060, 56454
 56514052, 215.3457, 73.66419, -538.4814, 2.382876E-09, 0.0009425273, -0.00270173, 50.70951, 0.0019, 0.05, 2.5, 2.5, 56394, 56514052, 56454
 56534044, 215.3925, 73.66707, -538.4623, 2.382876E-09, 0.0009425273, -0.00270173, 50.70951, 0.0019, 0.05, 2.5, 2.5, 56394, 56534044, 56454
 56554036, 215.3925, 73.66707, -538.4623, 2.382876E-09, 0.0009425273, -0.00270173, 50.70951, 0.0019, 0.05, 2.5, 2.5, 56394, 56554036, 56454
 56574028, 215.3925, 73.66707, -538.4623, 1.180524E-07, 0.00075038, 0.0003806809, 54.2978, 0.0019, 0.05, 2.5, 2.5, 56394, 56574028, 56554
 56594020, 215.3925, 73.66707, -538.4623, 1.180524E-07, 0.00075038, 0.0003806809, 54.2978, 0.0019, 0.05, 2.5, 2.5, 56394, 56594020, 56554
 56614012, 215.3925, 73.66707, -538.4623, 1.180524E-07, 0.00075038, 0.0003806809, 54.2978, 0.0019, 0.05, 2.5, 2.5, 56394, 56614012, 56554
 56634004, 215.4307, 73.67237, -538.4464, 1.180524E-07, 0.00075038, 0.0003806809, 54.2978, 0.0019, 0.05, 2.5, 2.5, 56594, 56634004, 56554
 56653996, 215.4307, 73.67237, -538.4464, 1.180524E-07, 0.00075038, 0.0003806809, 54.2978, 0.0019, 0.05, 2.5, 2.5, 56594, 56653996, 56554
 56673988, 215.4307, 73.67237, -538.4464, 1.180524E-07, 0.00075038, 0.0003806809, 54.2978, 0.0019, 0.05, 2.5, 2.5, 56594, 56673988, 56554
 56693980, 215.4307, 73.67237, -538.4464, -4.602043E-08, 0.0007277579, 0.04414376, 58.77597, 0.0019, 0.05, 2.5, 2.5, 56594, 56693980, 56673
 56713972, 215.4307, 73.67237, -538.4464, -4.602043E-08, 0.0007277579, 0.04414376, 58.77597, 0.0019, 0.05, 2.5, 2.5, 56594, 56713972, 56673
 56733964, 215.4652, 73.66946, -538.4328, -4.602043E-08, 0.0007277579, 0.04414376, 58.77597, 0.0019, 0.05, 2.5, 2.5, 56594, 56733964, 56673
 56753956, 215.4652, 73.66946, -538.4328, -4.602043E-08, 0.0007277579, 0.04414376, 58.77597, 0.0019, 0.05, 2.5, 2.5, 56594, 56753956, 56673
 56773948, 215.4652, 73.66946, -538.4328, -4.602043E-08, 0.0007277579, 0.04414376, 58.77597, 0.0019, 0.05, 2.5, 2.5, 56594, 56773948, 56673
 56793940, 215.4652, 73.66946, -538.4328, 1.183434E-07, 0.0007207317, -0.03595411, 59.03944, 0.0019, 0.05, 2.5, 2.5, 56594, 56793940, 56773
 56813932, 215.4652, 73.66946, -538.4328, 1.183434E-07, 0.0007207317, -0.03595411, 59.03944, 0.0019, 0.05, 2.5, 2.5, 56594, 56813932, 56773
 56833924, 215.5052, 73.67093, -538.4166, 1.183434E-07, 0.0007207317, -0.03595411, 59.03944, 0.0019, 0.05, 2.5, 2.5, 56794, 56833924, 56773
 56853916, 215.5052, 73.67093, -538.4166, 1.183434E-07, 0.0007207317, -0.03595411, 59.03944, 0.0019, 0.05, 2.5, 2.5, 56794, 56853916, 56773
 56873908, 215.5052, 73.67093, -538.4166, 1.183434E-07, 0.0007207317, -0.03595411, 59.03944, 0.0019, 0.05, 2.5, 2.5, 56794, 56873908, 56773
 56893900, 215.5052, 73.67093, -538.4166, 2.855813E-08, 0.0008748188, 0.0131168, 59.19801, 0.0019, 0.05, 2.5, 2.5, 56794, 56893900, 56873
 56913892, 215.5052, 73.67093, -538.4166, 2.855813E-08, 0.0008748188, 0.0131168, 59.19801, 0.0019, 0.05, 2.5, 2.5, 56794, 56913892, 56873
 56933884, 215.5561, 73.67326, -538.3958, 2.855813E-08, 0.0008748188, 0.0131168, 59.19801, 0.0019, 0.05, 2.5, 2.5, 56794, 56933884, 56873
 56953876, 215.5561, 73.67326, -538.3958, 2.855813E-08, 0.0008748188, 0.0131168, 59.19801, 0.0019, 0.05, 2.5, 2.5, 56794, 56953876, 56873
 56973868, 215.5561, 73.67326, -538.3958, 2.855813E-08, 0.0008748188, 0.0131168, 59.19801, 0.0019, 0.05, 2.5, 2.5, 56794, 56973868, 56873
 56993860, 215.5561, 73.67326, -538.3958, -2.477463E-08, 0.001130977, 0.01076459, 59.08801, 0.0019, 0.05, 2.5, 2.5, 56794, 56993860, 56973
 57013852, 215.5561, 73.67326, -538.3958, -2.477463E-08, 0.001130977, 0.01076459, 59.08801, 0.0019, 0.05, 2.5, 2.5, 56794, 57013852, 56973
 57033844, 215.6229, 73.67153, -538.3691, -2.477463E-08, 0.001130977, 0.01076459, 59.08801, 0.0024, 0.05, 2.5, 2.5, 56994, 57033844, 56973
 57053836, 215.6229, 73.67153, -538.3691, -2.477463E-08, 0.001130977, 0.01076459, 59.08801, 0.0024, 0.05, 2.5, 2.5, 56994, 57053836, 56973
 57073828, 215.6229, 73.67153, -538.3691, -2.477463E-08, 0.001130977, 0.01076459, 59.08801, 0.0024, 0.05, 2.5, 2.5, 56994, 57073828, 56973
 57093820, 215.6229, 73.67153, -538.3691, 1.294393E-07, 0.001116095, -0.01981228, 58.91037, 0.0024, 0.05, 2.5, 2.5, 56994, 57093820, 57073
 57113812, 215.6229, 73.67153, -538.3691, 1.294393E-07, 0.001116095, -0.01981228, 58.91037, 0.0024, 0.05, 2.5, 2.5, 56994, 57113812, 57073
 57133804, 215.6827, 73.67473, -538.3447, 1.294393E-07, 0.001116095, -0.01981228, 58.91037, 0.0024, 0.05, 2.5, 2.5, 56994, 57133804, 57073
 57153796, 215.6827, 73.67473, -538.3447, 1.294393E-07, 0.001116095, -0.01981228, 58.91037, 0.0024, 0.05, 2.5, 2.5, 56994, 57153796, 57073
 57173788, 215.6827, 73.67473, -538.3447, 1.294393E-07, 0.001116095, -0.01981228, 58.91037, 0.0024, 0.05, 2.5, 2.5, 56994, 57173788, 57073
 57193780, 215.6827, 73.67473, -538.3447, 7.836206E-08, 0.001474666, 0.02146486, 58.63911, 0.0024, 0.05, 2.5, 2.5, 56994, 57193780, 57173
 57213772, 215.6827, 73.67473, -538.3447, 7.836206E-08, 0.001474666, 0.02146486, 58.63911, 0.0024, 0.05, 2.5, 2.5, 56994, 57213772, 57173
 57233764, 215.7662, 73.67653, -538.3109, 7.836206E-08, 0.001474666, 0.02146486, 58.63911, 0.0024, 0.05, 2.5, 2.5, 57194, 57233764, 57173
 57253756, 215.7662, 73.67653, -538.3109, 7.836206E-08, 0.001474666, 0.02146486, 58.63911, 0.0024, 0.05, 2.5, 2.5, 57194, 57253756, 57173
 57273748, 215.7662, 73.67653, -538.3109, 7.836206E-08, 0.001474666, 0.02146486, 58.63911, 0.0024, 0.05, 2.5, 2.5, 57194, 57273748, 57173
 57293740, 215.7662, 73.67653, -538.3109, 2.886372E-07, 0.001824838, -0.05764319, 60.48888, 0.0024, 0.05, 2.5, 2.5, 57194, 57293740, 57273
 57313732, 215.7662, 73.67653, -538.3109, 2.886372E-07, 0.001824838, -0.05764319, 60.48888, 0.0024, 0.05, 2.5, 2.5, 57194, 57313732, 57273
 57333724, 215.87, 73.68084, -538.2686, 2.886372E-07, 0.001824838, -0.05764319, 60.48888, 0.0024, 0.05, 2.5, 2.5, 57194, 57333724, 57273
 57353716, 215.87, 73.68084, -538.2686, 2.886372E-07, 0.001824838, -0.05764319, 60.48888, 0.0024, 0.05, 2.5, 2.5, 57194, 57353716, 57273
 57373708, 215.87, 73.68084, -538.2686, 2.886372E-07, 0.001824838, -0.05764319, 60.48888, 0.0024, 0.05, 2.5, 2.5, 57194, 57373708, 57273
 57393700, 215.87, 73.68084, -538.2686, 1.461012E-07, 0.001957362, -0.001748767, 59.94697, 0.0024, 0.05, 2.5, 2.5, 57194, 57393700, 57373
 57413692, 215.87, 73.68084, -538.2686, 1.461012E-07, 0.001957362, -0.001748767, 59.94697, 0.0024, 0.05, 2.5, 2.5, 57194, 57413692, 57373
 57433684, 215.9814, 73.68182, -538.2236, 1.461012E-07, 0.001957362, -0.001748767, 59.94697, 0.0024, 0.05, 2.5, 2.5, 57394, 57433684, 57373
 57453676, 215.9814, 73.68182, -538.2236, 1.461012E-07, 0.001957362, -0.001748767, 59.94697, 0.0024, 0.05, 2.5, 2.5, 57394, 57453676, 57373
 57473668, 215.9814, 73.68182, -538.2236, 1.461012E-07, 0.001957362, -0.001748767, 59.94697, 0.0024, 0.05, 2.5, 2.5, 57394, 57473668, 57373
 57493660, 215.9814, 73.68182, -538.2236, -0.01634122, 0.09917736, -0.0004179291, 58.21001, 0.0029, 0.05, 2.5, 2.5, 57394, 57493660, 57473
 57513652, 215.9814, 73.68182, -538.2236, -0.01634122, 0.09917736, -0.0004179291, 58.21001, 0.0029, 0.05, 2.5, 2.5, 57394, 57513652, 57473
 57533644, 217.229, 73.7614, -537.7085, -0.01634122, 0.09917736, -0.0004179291, 58.21001, 0.0029, 0.05, 2.5, 2.5, 57394, 57533644, 57473
 57553636, 217.229, 73.7614, -537.7085, -0.01634122, 0.09917736, -0.0004179291, 58.21001, 0.0029, 0.05, 2.5, 2.5, 57394, 57553636, 57473
 57573628, 217.229, 73.7614, -537.7085, -0.01634122, 0.09917736, -0.0004179291, 58.21001, 0.0034, 0.05, 2.5, 2.5, 57394, 57573628, 57473
 57593620, 217.229, 73.7614, -537.7085, -0.0364538, 0.2766519, -0.02411745, 46.86695, 0.0034, 0.05, 2.5, 2.5, 57394, 57593620, 57573
 57613612, 217.229, 73.7614, -537.7085, -0.0364538, 0.2766519, -0.02411745, 46.86695, 0.0039, 0.05, 2.5, 2.5, 57394, 57613612, 57573
 57633604, 226.6919, 74.38531, -533.6854, -0.0364538, 0.2766519, -0.02411745, 46.86695, 0.0039, 0.05, 2.5, 2.5, 57594, 57633604, 57573
 57653596, 226.6919, 74.38531, -533.6854, -0.0364538, 0.2766519, -0.02411745, 46.86695, 0.0043, 0.05, 2.5, 2.5, 57594, 57653596, 57573
 57673588, 226.6919, 74.38531, -533.6854, -0.0364538, 0.2766519, -0.02411745, 46.86695, 0.0048, 0.05, 2.5, 2.5, 57594, 57673588, 57573
 57693580, 226.6919, 74.38531, -533.6854, -0.006937772, 0.2805676, 0.004386045, 35.02844, 0.0053, 0.05, 2.5, 2.5, 57594, 57693580, 57673
 57713572, 226.6919, 74.38531, -533.6854, -0.006937772, 0.2805676, 0.004386045, 35.02844, 0.0053, 0.05, 2.5, 2.5, 57594, 57713572, 57673
 57733564, 241.3709, 75.94985, -526.983, -0.006937772, 0.2805676, 0.004386045, 35.02844, 0.0058, 0.05, 2.5, 2.5, 57594, 57733564, 57673
 57753556, 241.3709, 75.94985, -526.983, -0.006937772, 0.2805676, 0.004386045, 35.02844, 0.0063, 0.05, 2.5, 2.5, 57594, 57753556, 57673
 57773548, 241.3709, 75.94985, -526.983, -0.006937772, 0.2805676, 0.004386045, 35.02844, 0.0068, 0.05, 2.5, 2.5, 57594, 57773548, 57673
 57793540, 241.3709, 75.94985, -526.983, -0.02376626, 0.1999477, -0.1085377, 25.02503, 0.0078, 0.05, 2.5, 2.5, 57594, 57793540, 57773
 57813532, 241.3709, 75.94985, -526.983, -0.02376626, 0.1999477, -0.1085377, 25.02503, 0.0083, 0.05, 2.5, 2.5, 57594, 57813532, 57773
 57833524, 254.1527, 77.35118, -520.7421, -0.02376626, 0.1999477, -0.1085377, 25.02503, 0.0087, 0.05, 2.5, 2.5, 57794, 57833524, 57773
 57853516, 254.1527, 77.35118, -520.7421, -0.02376626, 0.1999477, -0.1085377, 25.02503, 0.009199999, 0.05, 2.5, 2.5, 57794, 57853516, 57773
 57873508, 254.1527, 77.35118, -520.7421, -0.02376626, 0.1999477, -0.1085377, 25.02503, 0.0102, 0.05, 2.5, 2.5, 57794, 57873508, 57773
 57893500, 254.1527, 77.35118, -520.7421, -0.01644571, 0.1126321, 0.02387445, 18.62516, 0.0107, 0.05, 2.5, 2.5, 57794, 57893500, 57873
 57913492, 254.1527, 77.35118, -520.7421, -0.01644571, 0.1126321, 0.02387445, 18.62516, 0.0112, 0.05, 2.5, 2.5, 57794, 57913492, 57873
 57933484, 262.4355, 78.3835, -516.4696, -0.01644571, 0.1126321, 0.02387445, 18.62516, 0.0122, 0.05, 2.5, 2.5, 57794, 57933484, 57873
 57953476, 262.4355, 78.3835, -516.4696, -0.01644571, 0.1126321, 0.02387445, 18.62516, 0.0127, 0.05, 2.5, 2.5, 57794, 57953476, 57873
 57974301, 262.4355, 78.3835, -516.4696, -0.01644571, 0.1126321, 0.02387445, 18.62516, 0.0136, 0.05, 2.5, 2.5, 57794, 57974301, 57873
 57994293, 262.4355, 78.3835, -516.4696, 0.0204012, 0.04433801, 0.02379519, 14.42376, 0.0141, 0.05, 2.5, 2.5, 57794, 57994293, 57974
 58014285, 262.4355, 78.3835, -516.4696, 0.0204012, 0.04433801, 0.02379519, 14.42376, 0.0151, 0.05, 2.5, 2.5, 57794, 58014285, 57974
 58034277, 266.864, 78.26758, -514.2158, 0.0204012, 0.04433801, 0.02379519, 14.42376, 0.0161, 0.05, 2.5, 2.5, 57994, 58034277, 57974
