TimeUS,gprLat,gprLng,gprAlt,gprGC,gpGC,gprN,gprE,gprD
 56074228, -353633060, 1491653132, -1093694318, 352.9824, 352.9824, 3.698, -0.455, -0.018
 56094220, -353633060, 1491653132, -1092835108, 352.9824, 352.9824, 3.698, -0.455, -0.018
 56114212, -353633060, 1491653132, -1093454053, 352.9824, 352.9824, 3.698, -0.455, -0.018
 56134204, -353633060, 1491653132, -1092693019, 352.9824, 352.9824, 3.698, -0.455, -0.018
 56154196, -353633060, 1491653132, -1091769506, 352.9824, 352.9824, 3.698, -0.455, -0.018
 56174188, -353633060, 1491653132, -1091008863, 352.9824, 352.9824, 3.698, -0.455, -0.018
 56194180, -353633060, 1491653132, -1090275724, 352.9824, 352.9824, 3.698, -0.455, -0.018
 56214172, -353633060, 1491653132, -1089845871, 352.9824, 352.9824, 3.698, -0.455, -0.018
 56234164, -353631891, 1491652006, -1089426724, 352.9972, 352.9972, 5.708, -0.701, -0.03
 56254156, -353631891, 1491652006, -1088955133, 352.9972, 352.9972, 5.708, -0.701, -0.03
 56274148, -353631891, 1491652006, -1088529508, 352.9972, 352.9972, 5.708, -0.701, -0.03
 56294140, -353631891, 1491652006, -1088080781, 352.9972, 352.9972, 5.708, -0.701, -0.03
 56314132, -353631891, 1491652006, -1087047810, 352.9972, 352.9972, 5.708, -0.701, -0.03
 56334124, -353631891, 1491652006, -1086636862, 352.9972, 352.9972, 5.708, -0.701, -0.03
 56354116, -353631891, 1491652006, -1086142866, 352.9972, 352.9972, 5.708, -0.701, -0.03
 56374108, -353631891, 1491652006, -1085653103, 352.9972, 352.9972, 5.708, -0.701, -0.03
 56394100, -353631891, 1491652006, -1085183658, 352.9972, 352.9972, 5.708, -0.701, -0.03
 56414092, -353631891, 1491652006, -1084772543, 352.9972, 352.9972, 5.708, -0.701, -0.03
 56434084, -353632169, 1491653198, -1084347732, 352.9961, 352.9961, 7.831, -0.9620001, -0.044
 56454076, -353632169, 1491653198, -1083872037, 352.9961, 352.9961, 7.831, -0.9620001, -0.044
 56474068, -353632169, 1491653198, -1083417334, 352.9961, 352.9961, 7.831, -0.9620001, -0.044
 56494060, -353632169, 1491653198, -1082962968, 352.9961, 352.9961, 7.831, -0.9620001, -0.044
 56514052, -353632169, 1491653198, -1083296102, 352.9961, 352.9961, 7.831, -0.9620001, -0.044
 56534044, -353632169, 1491653198, -1082861792, 352.9961, 352.9961, 7.831, -0.9620001, -0.044
 56554036, -353632169, 1491653198, -1082461053, 352.9961, 352.9961, 7.831, -0.9620001, -0.044
 56574028, -353632169, 1491653198, -1082087141, 352.9961, 352.9961, 7.831, -0.9620001, -0.044
 56594020, -353632169, 1491653198, -1081882167, 352.9961, 352.9961, 7.831, -0.9620001, -0.044
 56614012, -353632169, 1491653198, -1081691062, 352.9961, 352.9961, 7.831, -0.9620001, -0.044
 56634004, -353632179, 1491651493, -1081503114, 353.0275, 353.0275, 9.802, -1.198, -0.057
 56653996, -353632179, 1491651493, -1081313819, 353.0275, 353.0275, 9.802, -1.198, -0.057
 56673988, -353632179, 1491651493, -1081122272, 353.0275, 353.0275, 9.802, -1.198, -0.057
 56693980, -353632179, 1491651493, -1080930160, 353.0275, 353.0275, 9.802, -1.198, -0.057
 56713972, -353632179, 1491651493, -1080194919, 353.0275, 353.0275, 9.802, -1.198, -0.057
 56733964, -353632179, 1491651493, -1079989194, 353.0275, 353.0275, 9.802, -1.198, -0.057
 56753956, -353632179, 1491651493, -1079772467, 353.0275, 353.0275, 9.802, -1.198, -0.057
 56773948, -353632179, 1491651493, -1079569510, 353.0275, 353.0275, 9.802, -1.198, -0.057
 56793940, -353632179, 1491651493, -1079391711, 353.0275, 353.0275, 9.802, -1.198, -0.057
 56813932, -353632179, 1491651493, -1079202237, 353.0275, 353.0275, 9.802, -1.198, -0.057
 56833924, -353632175, 1491652051, -1079007532, 352.9814, 352.9814, 11.574, -1.424, -0.08400001
 56853916, -353632175, 1491652051, -1078826831, 352.9814, 352.9814, 11.574, -1.424, -0.08400001
 56873908, -353632175, 1491652051, -1078667629, 352.9814, 352.9814, 11.574, -1.424, -0.08400001
 56893900, -353632175, 1491652051, -1078492173, 352.9814, 352.9814, 11.574, -1.424, -0.08400001
 56913892, -353632175, 1491652051, -1078267184, 352.9814, 352.9814, 11.574, -1.424, -0.08400001
 56933884, -353632175, 1491652051, -1078094158, 352.9814, 352.9814, 11.574, -1.424, -0.08400001
 56953876, -353632175, 1491652051, -1077937796, 352.9814, 352.9814, 11.574, -1.424, -0.08400001
 56973868, -353632175, 1491652051, -1077779596, 352.9814, 352.9814, 11.574, -1.424, -0.08400001
 56993860, -353632175, 1491652051, -1077614998, 352.9814, 352.9814, 11.574, -1.424, -0.08400001
 57013852, -353632175, 1491652051, -1077466982, 352.9814, 352.9814, 11.574, -1.424, -0.08400001
 57033844, -353631990, 1491652213, -1077313823, 352.9949, 352.9949, 13.126, -1.612, -0.209
 57053836, -353631990, 1491652213, -1077143574, 352.9949, 352.9949, 13.126, -1.612, -0.209
 57073828, -353631990, 1491652213, -1076987496, 352.9949, 352.9949, 13.126, -1.612, -0.209
 57093820, -353631990, 1491652213, -1076824862, 352.9949, 352.9949, 13.126, -1.612, -0.209
 57113812, -353631990, 1491652213, -1076760618, 352.9949, 352.9949, 13.126, -1.612, -0.209
 57133804, -353631990, 1491652213, -1076604944, 352.9949, 352.9949, 13.126, -1.612, -0.209
 57153796, -353631990, 1491652213, -1076455342, 352.9949, 352.9949, 13.126, -1.612, -0.209
 57173788, -353631990, 1491652213, -1076316671, 352.9949, 352.9949, 13.126, -1.612, -0.209
 57193780, -353631990, 1491652213, -1076204754, 352.9949, 352.9949, 13.126, -1.612, -0.209
 57213772, -353631990, 1491652213, -1076063538, 352.9949, 352.9949, 13.126, -1.612, -0.209
 57233764, -353632070, 1491652355, -1075919355, 352.9871, 352.9871, 14.458, -1.778, -0.194
 57253756, -353632070, 1491652355, -1075787551, 352.9871, 352.9871, 14.458, -1.778, -0.194
 57273748, -353632070, 1491652355, -1075666832, 352.9871, 352.9871, 14.458, -1.778, -0.194
 57293740, -353632070, 1491652355, -1075532199, 352.9871, 352.9871, 14.458, -1.778, -0.194
 57313732, -353632070, 1491652355, -1075529520, 352.9871, 352.9871, 14.458, -1.778, -0.194
 57333724, -353632070, 1491652355, -1075408033, 352.9871, 352.9871, 14.458, -1.778, -0.194
 57353716, -353632070, 1491652355, -1075283689, 352.9871, 352.9871, 14.458, -1.778, -0.194
 57373708, -353632070, 1491652355, -1075173573, 352.9871, 352.9871, 14.458, -1.778, -0.194
 57393700, -353632070, 1491652355, -1075066608, 352.9871, 352.9871, 14.458, -1.778, -0.194
 57413692, -353632070, 1491652355, -1074977185, 352.9871, 352.9871, 14.458, -1.778, -0.194
 57433684, -353630891, 1491652577, -1074873117, 353.0058, 353.0058, 15.605, -1.914, -0.16
 57453676, -353630891, 1491652577, -1074765009, 353.0058, 353.0058, 15.605, -1.914, -0.16
 57473668, -353630891, 1491652577, -1074657844, 353.0058, 353.0058, 15.605, -1.914, -0.16
 57493660, -353630891, 1491652577, -1074540758, 353.0058, 353.0058, 15.605, -1.914, -0.16
 57513652, -353630891, 1491652577, -1074665733, 353.0058, 353.0058, 15.605, -1.914, -0.16
 57533644, -353630891, 1491652577, -1074557276, 353.0058, 353.0058, 15.605, -1.914, -0.16
 57553636, -353630891, 1491652577, -1074457306, 353.0058, 353.0058, 15.605, -1.914, -0.16
 57573628, -353630891, 1491652577, -1074346206, 353.0058, 353.0058, 15.605, -1.914, -0.16
 57593620, -353630891, 1491652577, -1074253277, 353.0058, 353.0058, 15.605, -1.914, -0.16
 57613612, -353630891, 1491652577, -1074157459, 353.0058, 353.0058, 15.605, -1.914, -0.16
 57633604, -353630844, 1491652900, -1074046647, 352.9919, 352.9919, 16.59, -2.039, -0.155
 57653596, -353630844, 1491652900, -1073958491, 352.9919, 352.9919, 16.59, -2.039, -0.155
 57673588, -353630844, 1491652900, -1073850942, 352.9919, 352.9919, 16.59, -2.039, -0.155
 57693580, -353630844, 1491652900, -1073716633, 352.9919, 352.9919, 16.59, -2.039, -0.155
 57713572, -353630844, 1491652900, -1073864884, 352.9919, 352.9919, 16.59, -2.039, -0.155
 57733564, -353630844, 1491652900, -1073705565, 352.9919, 352.9919, 16.59, -2.039, -0.155
 57753556, -353630844, 1491652900, -1073613077, 352.9919, 352.9919, 16.59, -2.039, -0.155
 57773548, -353630844, 1491652900, -1073526924, 352.9919, 352.9919, 16.59, -2.039, -0.155
 57793540, -353630844, 1491652900, -1073446026, 352.9919, 352.9919, 16.59, -2.039, -0.155
 57813532, -353630844, 1491652900, -1073359314, 352.9919, 352.9919, 16.59, -2.039, -0.155
 57833524, -353630671, 1491652298, -1073284733, 353.0136, 353.0136, 18.229, -2.233, -1.032
 57853516, -353630671, 1491652298, -1073214808, 353.0136, 353.0136, 18.229, -2.233, -1.032
 57873508, -353630671, 1491652298, -1073136475, 353.0136, 353.0136, 18.229, -2.233, -1.032
 57893500, -353630671, 1491652298, -1073056265, 353.0136, 353.0136, 18.229, -2.233, -1.032
 57913492, -353630671, 1491652298, -1072968268, 353.0136, 353.0136, 18.229, -2.233, -1.032
 57933484, -353630671, 1491652298, -1072878812, 353.0136, 353.0136, 18.229, -2.233, -1.032
 57953476, -353630671, 1491652298, -1072793686, 353.0136, 353.0136, 18.229, -2.233, -1.032
 57974301, -353630671, 1491652298, -1072707478, 353.0136, 353.0136, 18.229, -2.233, -1.032
 57994293, -353630671, 1491652298, -1072624847, 353.0136, 353.0136, 18.229, -2.233, -1.032
 58014285, -353630671, 1491652298, -1072554749, 353.0136, 353.0136, 18.229, -2.233, -1.032
 58034277, -353630433, 1491651069, -1072462921, 352.9305, 352.9305, 19.657, -2.437, -2.567
 58054269, -353630433, 1491651069, -1072388358, 352.9305, 352.9305, 19.657, -2.437, -2.567
 58074261, -353630433, 1491651069, -1072310604, 352.9305, 352.9305, 19.657, -2.437, -2.567
 58094253, -353630433, 1491651069, -1072239204, 352.9305, 352.9305, 19.657, -2.437, -2.567
 58114245, -353630433, 1491651069, -1071857574, 352.9305, 352.9305, 19.657, -2.437, -2.567
 58134237, -353630433, 1491651069, -1071782587, 352.9305, 352.9305, 19.657, -2.437, -2.567
 58154229, -353630433, 1491651069, -1071707467, 352.9305, 352.9305, 19.657, -2.437, -2.567
 58174221, -353630433, 1491651069, -1071649943, 352.9305, 352.9305, 19.657, -2.437, -2.567
 58194213, -353630433, 1491651069, -1071583021, 352.9305, 352.9305, 19.657, -2.437, -2.567
 58214205, -353630433, 1491651069, -1071518478, 352.9305, 352.9305, 19.657, -2.437, -2.567
 58234197, -353629743, 1491651762, -1071450159, 352.8907, 352.8907, 20.871, -2.603, -3.27
 58254189, -353629743, 1491651762, -1071396781, 352.8907, 352.8907, 20.871, -2.603, -3.27
 58274181, -353629743, 1491651762, -1071335202, 352.8907, 352.8907, 20.871, -2.603, -3.27
 58294173, -353629743, 1491651762, -1071279642, 352.8907, 352.8907, 20.871, -2.603, -3.27
 58314165, -353629743, 1491651762, -1071166491, 352.8907, 352.8907, 20.871, -2.603, -3.27
 58334157, -353629743, 1491651762, -1071121684, 352.8907, 352.8907, 20.871, -2.603, -3.27
 58354149, -353629743, 1491651762, -1071066486, 352.8907, 352.8907, 20.871, -2.603, -3.27
 58374141, -353629743, 1491651762, -1071025323, 352.8907, 352.8907, 20.871, -2.603, -3.27
 58394133, -353629743, 1491651762, -1070968896, 352.8907, 352.8907, 20.871, -2.603, -3.27
 58414125, -353629743, 1491651762, -1070922420, 352.8907, 352.8907, 20.871, -2.603, -3.27
 58434117, -353630346, 1491652017, -1070875623, 352.9229, 352.9229, 21.955, -2.725, -3.615
 58454109, -353630346, 1491652017, -1070832347, 352.9229, 352.9229, 21.955, -2.725, -3.615
 58474101, -353630346, 1491652017, -1070773724, 352.9229, 352.9229, 21.955, -2.725, -3.615
 58494093, -353630346, 1491652017, -1070707166, 352.9229, 352.9229, 21.955, -2.725, -3.615
 58514085, -353630346, 1491652017, -1070693301, 352.9229, 352.9229, 21.955, -2.725, -3.615
 58534077, -353630346, 1491652017, -1070637944, 352.9229, 352.9229, 21.955, -2.725, -3.615
 58554069, -353630346, 1491652017, -1070592362, 352.9229, 352.9229, 21.955, -2.725, -3.615
 58574061, -353630346, 1491652017, -1070533319, 352.9229, 352.9229, 21.955, -2.725, -3.615
 58594053, -353630346, 1491652017, -1070476532, 352.9229, 352.9229, 21.955, -2.725, -3.615
 58614045, -353630346, 1491652017, -1070415598, 352.9229, 352.9229, 21.955, -2.725, -3.615
 58634037, -353629343, 1491651929, -1070358989, 352.873, 352.873, 22.862, -2.858, -4.027
 58654029, -353629343, 1491651929, -1070306549, 352.873, 352.873, 22.862, -2.858, -4.027
 58674021, -353629343, 1491651929, -1070255373, 352.873, 352.873, 22.862, -2.858, -4.027
 58694013, -353629343, 1491651929, -1070211908, 352.873, 352.873, 22.862, -2.858, -4.027
 58714005, -353629343, 1491651929, -1070190883, 352.873, 352.873, 22.862, -2.858, -4.027
 58733997, -353629343, 1491651929, -1070159672, 352.873, 352.873, 22.862, -2.858, -4.027
 58753989, -353629343, 1491651929, -1070133935, 352.873, 352.873, 22.862, -2.858, -4.027
 58773981, -353629343, 1491651929, -1070115107, 352.873, 352.873, 22.862, -2.858, -4.027
 58793973, -353629343, 1491651929, -1070098329, 352.873, 352.873, 22.862, -2.858, -4.027
 58813965, -353629343, 1491651929, -1070098384, 352.873, 352.873, 22.862, -2.858, -4.027
 58833957, -353629287, 1491651810, -1070096262, 352.8762, 352.8762, 23.401, -2.924, -4.447
 58853949, -353629287, 1491651810, -1070091365, 352.8762, 352.8762, 23.401, -2.924, -4.447
 58873941, -353629287, 1491651810, -1070089961, 352.8762, 352.8762, 23.401, -2.924, -4.447
 58893933, -353629287, 1491651810, -1070093935, 352.8762, 352.8762, 23.401, -2.924, -4.447
 58913925, -353629287, 1491651810, -1070070650, 352.8762, 352.8762, 23.401, -2.924, -4.447
 58933917, -353629287, 1491651810, -1070079723, 352.8762, 352.8762, 23.401, -2.924, -4.447
 58953909, -353629287, 1491651810, -1070102683, 352.8762, 352.8762, 23.401, -2.924, -4.447
 58973901, -353629287, 1491651810, -1070114531, 352.8762, 352.8762, 23.401, -2.924, -4.447
 58993893, -353629287, 1491651810, -1070128680, 352.8762, 352.8762, 23.401, -2.924, -4.447
 59013885, -353629287, 1491651810, -1070143933, 352.8762, 352.8762, 23.401, -2.924, -4.447
 59033877, -353628481, 1491651273, -1070159476, 352.9357, 352.9357, 23.466, -2.908, -5.106
 59053869, -353628481, 1491651273, -1070175546, 352.9357, 352.9357, 23.466, -2.908, -5.106
 59073861, -353628481, 1491651273, -1070195075, 352.9357, 352.9357, 23.466, -2.908, -5.106
 59093853, -353628481, 1491651273, -1070215924, 352.9357, 352.9357, 23.466, -2.908, -5.106
 59113845, -353628481, 1491651273, -1070075145, 352.9357, 352.9357, 23.466, -2.908, -5.106
 59133837, -353628481, 1491651273, -1070091821, 352.9357, 352.9357, 23.466, -2.908, -5.106
 59153829, -353628481, 1491651273, -1070113492, 352.9357, 352.9357, 23.466, -2.908, -5.106
 59173821, -353628481, 1491651273, -1070125405, 352.9357, 352.9357, 23.466, -2.908, -5.106
 59193813, -353628481, 1491651273, -1070145911, 352.9357, 352.9357, 23.466, -2.908, -5.106
 59213805, -353628481, 1491651273, -1070155151, 352.9357, 352.9357, 23.466, -2.908, -5.106
 59233797, -353628295, 1491651090, -1070171844, 352.9768, 352.9768, 23.332, -2.874, -5.844
 59253789, -353628295, 1491651090, -1070186012, 352.9768, 352.9768, 23.332, -2.874, -5.844
 59273781, -353628295, 1491651090, -1070199999, 352.9768, 352.9768, 23.332, -2.874, -5.844
 59293773, -353628295, 1491651090, -1070218190, 352.9768, 352.9768, 23.332, -2.874, -5.844
 59313765, -353628295, 1491651090, -1070065699, 352.9768, 352.9768, 23.332, -2.874, -5.844
 59333757, -353628295, 1491651090, -1070076835, 352.9768, 352.9768, 23.332, -2.874, -5.844
 59353749, -353628295, 1491651090, -1070095720, 352.9768, 352.9768, 23.332, -2.874, -5.844
 59373741, -353628295, 1491651090, -1070115480, 352.9768, 352.9768, 23.332, -2.874, -5.844
 59393733, -353628295, 1491651090, -1070131150, 352.9768, 352.9768, 23.332, -2.874, -5.844
 59413725, -353628295, 1491651090, -1070144810, 352.9768, 352.9768, 23.332, -2.874, -5.844
 59433717, -353627650, 1491651795, -1070152009, 352.991, 352.991, 23.182, -2.85, -6.392
 59453709, -353627650, 1491651795, -1070166111, 352.991, 352.991, 23.182, -2.85, -6.392
 59473701, -353627650, 1491651795, -1070172611, 352.991, 352.991, 23.182, -2.85, -6.392
 59493693, -353627650, 1491651795, -1070179020, 352.991, 352.991, 23.182, -2.85, -6.392
 59513685, -353627650, 1491651795, -1070242128, 352.991, 352.991, 23.182, -2.85, -6.392
 59533677, -353627650, 1491651795, -1070242144, 352.991, 352.991, 23.182, -2.85, -6.392
 59553669, -353627650, 1491651795, -1070248000, 352.991, 352.991, 23.182, -2.85, -6.392
 59573661, -353627650, 1491651795, -1070246989, 352.991, 352.991, 23.182, -2.85, -6.392
 59593653, -353627650, 1491651795, -1070253784, 352.991, 352.991, 23.182, -2.85, -6.392
 59613645, -353627650, 1491651795, -1070255206, 352.991, 352.991, 23.182, -2.85, -6.392
 59633637, -353627091, 1491651641, -1070249803, 352.961, 352.961, 23.083, -2.85, -6.674
 59653629, -353627091, 1491651641, -1070255817, 352.961, 352.961, 23.083, -2.85, -6.674
 59673621, -353627091, 1491651641, -1070259342, 352.961, 352.961, 23.083, -2.85, -6.674
 59693613, -353627091, 1491651641, -1070276037, 352.961, 352.961, 23.083, -2.85, -6.674
 59713605, -353627091, 1491651641, -1070304892, 352.961, 352.961, 23.083, -2.85, -6.674
 59733597, -353627091, 1491651641, -1070318606, 352.961, 352.961, 23.083, -2.85, -6.674
 59753589, -353627091, 1491651641, -1070329209, 352.961, 352.961, 23.083, -2.85, -6.674
 59773581, -353627091, 1491651641, -1070348758, 352.961, 352.961, 23.083, -2.85, -6.674
 59793573, -353627091, 1491651641, -1070370640, 352.961, 352.961, 23.083, -2.85, -6.674
 59813565, -353627091, 1491651641, -1070382089, 352.961, 352.961, 23.083, -2.85, -6.674
 59833557, -353626780, 1491651498, -1070397625, 352.9915, 352.9915, 22.998, -2.827, -6.861001
 59853549, -353626780, 1491651498, -1070414574, 352.9915, 352.9915, 22.998, -2.827, -6.861001
 59873541, -353626780, 1491651498, -1070434747, 352.9915, 352.9915, 22.998, -2.827, -6.861001
 59893533, -353626780, 1491651498, -1070467058, 352.9915, 352.9915, 22.998, -2.827, -6.861001
 59913525, -353626780, 1491651498, -1070459032, 352.9915, 352.9915, 22.998, -2.827, -6.861001
 59933517, -353626780, 1491651498, -1070474561, 352.9915, 352.9915, 22.998, -2.827, -6.861001
 59953509, -353626780, 1491651498, -1070486566, 352.9915, 352.9915, 22.998, -2.827, -6.861001
 59973501, -353626780, 1491651498, -1070496346, 352.9915, 352.9915, 22.998, -2.827, -6.861001
 59993493, -353626780, 1491651498, -1070505314, 352.9915, 352.9915, 22.998, -2.827, -6.861001
 60013485, -353626780, 1491651498, -1070510647, 352.9915, 352.9915, 22.998, -2.827, -6.861001
 60033477, -353626295, 1491652050, -1070508488, 353.0154, 353.0154, 22.919, -2.807, -6.977
 60054302, -353626295, 1491652050, -1070509818, 353.0154, 353.0154, 22.919, -2.807, -6.977
 60074294, -353626295, 1491652050, -1070503366, 353.0154, 353.0154, 22.919, -2.807, -6.977
 60094286, -353626295, 1491652050, -1070508721, 353.0154, 353.0154, 22.919, -2.807, -6.977
 60114278, -353626295, 1491652050, -1070657879, 353.0154, 353.0154, 22.919, -2.807, -6.977
 60134270, -353626295, 1491652050, -1070660955, 353.0154, 353.0154, 22.919, -2.807, -6.977
 60154262, -353626295, 1491652050, -1070668771, 353.0154, 353.0154, 22.919, -2.807, -6.977
 60174254, -353626295, 1491652050, -1070676154, 353.0154, 353.0154, 22.919, -2.807, -6.977
 60194246, -353626295, 1491652050, -1070678263, 353.0154, 353.0154, 22.919, -2.807, -6.977
 60214238, -353626295, 1491652050, -1070686801, 353.0154, 353.0154, 22.919, -2.807, -6.977
 60234230, -353626578, 1491651521, -1070692462, 353.0004, 353.0004, 22.835, -2.803, -7.104001
 60254222, -353626578, 1491651521, -1070695853, 353.0004, 353.0004, 22.835, -2.803, -7.104001
 60274214, -353626578, 1491651521, -1070709353, 353.0004, 353.0004, 22.835, -2.803, -7.104001
 60294206, -353626578, 1491651521, -1070719557, 353.0004, 353.0004, 22.835, -2.803, -7.104001
 60314198, -353626578, 1491651521, -1070711228, 353.0004, 353.0004, 22.835, -2.803, -7.104001
 60334190, -353626578, 1491651521, -1070712702, 353.0004, 353.0004, 22.835, -2.803, -7.104001
 60354182, -353626578, 1491651521, -1070714686, 353.0004, 353.0004, 22.835, -2.803, -7.104001
 60374174, -353626578, 1491651521, -1070720099, 353.0004, 353.0004, 22.835, -2.803, -7.104001
 60394166, -353626578, 1491651521, -1070719563, 353.0004, 353.0004, 22.835, -2.803, -7.104001
 60414158, -353626578, 1491651521, -1070718738, 353.0004, 353.0004, 22.835, -2.803, -7.104001
 60434150, -353625554, 1491650985, -1070716793, 352.9941, 352.9941, 22.79, -2.8, -7.133
 60454142, -353625554, 1491650985, -1070722837, 352.9941, 352.9941, 22.79, -2.8, -7.133
 60474134, -353625554, 1491650985, -1070721302, 352.9941, 352.9941, 22.79, -2.8, -7.133
