TimeUS,aF,aR,aD,gyR,gyP,gyY,bAlt,gpLat,gpLng,gpAlt,gpN,gpE,gpD
 56274148, 10.13624, -0.1122247, -9.885289, 0.0008093124, 0.001651478, 0.0006003596, 0.2275131, -353631891, 1491652006, 1, 5.708, -0.701, -0.03
 56294140, 10.12411, 5.75927E-05, -9.882873, 0.0008171633, 0.00165581, 0.0006050682, 0.2275131, -353631891, 1491652006, 1, 5.708, -0.701, -0.03
 56314132, 10.04557, 0.01125527, -9.884193, 0.0008160455, 0.001696471, 0.0006887679, 0.2275131, -353631891, 1491652006, 1, 5.708, -0.701, -0.03
 56334124, 9.806406, 0.02591949, -9.885665, 0.0008222368, 0.001730903, 0.0007017722, 0.03089685, -353631891, 1491652006, 1, 5.708, -0.701, -0.03
 56354116, 9.825476, 0.008933071, -9.88096, 0.000820983, 0.001754847, 0.0007547251, 0.03089685, -353631891, 1491652006, 1, 5.708, -0.701, -0.03
 56374108, 9.743242, 0.04685515, -9.879416, 0.0008154277, 0.001800052, 0.0007027452, 0.03089685, -353631891, 1491652006, 1, 5.708, -0.701, -0.03
 56394100, 9.679696, 0.1656003, -9.872606, 0.0008217149, 0.001932035, 0.0006935651, 0.03089685, -353631891, 1491652006, 1, 5.708, -0.701, -0.03
 56414092, 9.470486, 0.1001713, -9.876117, 0.0008188726, 0.002018653, 0.0006681667, 0.03089685, -353631891, 1491652006, 1, 5.708, -0.701, -0.03
 56434084, 9.334728, -0.01317045, -9.875343, 0.0008190909, 0.001913809, 0.0006865547, 0.1123522, -353632169, 1491653198, 2, 7.831, -0.9620001, -0.044
 56454076, 9.293333, -0.001709664, -9.874167, 0.0008212377, 0.001775593, 0.0007567764, 0.1123522, -353632169, 1491653198, 2, 7.831, -0.9620001, -0.044
 56474068, 9.228799, -0.05996639, -9.872821, 0.0008181534, 0.001721842, 0.0007631929, 0.1123522, -353632169, 1491653198, 2, 7.831, -0.9620001, -0.044
 56494060, 9.162893, -0.07266274, -9.868141, 0.0008214368, 0.001651275, 0.0006405749, 0.1123522, -353632169, 1491653198, 2, 7.831, -0.9620001, -0.044
 56514052, 8.994034, -0.1465795, -9.872663, 0.0008212439, 0.001624544, 0.0006130344, 0.1123522, -353632169, 1491653198, 2, 7.831, -0.9620001, -0.044
 56534044, 8.957577, -0.05168249, -9.877667, 0.0008215779, 0.00167937, 0.0006492893, 0.272454, -353632169, 1491653198, 2, 7.831, -0.9620001, -0.044
 56554036, 8.833101, -0.01199361, -9.895871, 0.0008258183, 0.00164828, 0.000587614, 0.272454, -353632169, 1491653198, 2, 7.831, -0.9620001, -0.044
 56574028, 8.655516, 0.0282194, -9.976326, 0.0008270115, 0.001571516, 0.0005418376, 0.272454, -353632169, 1491653198, 2, 7.831, -0.9620001, -0.044
 56594020, 8.554805, -0.1309664, -10.12709, 0.0008241318, 0.001632398, 0.0006746564, 0.272454, -353632169, 1491653198, 2, 7.831, -0.9620001, -0.044
 56614012, 8.353144, 0.009106888, -10.30359, 0.0008211748, 0.001641231, 0.0006600472, 0.272454, -353632169, 1491653198, 2, 7.831, -0.9620001, -0.044
 56634004, 8.345126, 0.08825975, -10.44184, 0.0008227556, 0.001542391, 0.0007458485, 0.1235874, -353632179, 1491651493, 3, 9.802, -1.198, -0.057
 56653996, 8.215823, -0.0424123, -10.62526, 0.0008204309, 0.001463843, 0.0008094671, 0.1235874, -353632179, 1491651493, 3, 9.802, -1.198, -0.057
 56673988, 8.157137, 0.0420085, -10.61958, 0.0008243106, 0.001533327, 0.0009013113, 0.1235874, -353632179, 1491651493, 3, 9.802, -1.198, -0.057
 56693980, 8.035735, -0.00694663, -10.6447, 0.0008261411, 0.001520065, 0.0008525868, 0.1235874, -353632179, 1491651493, 3, 9.802, -1.198, -0.057
 56713972, 7.906767, 0.05595522, -10.58422, 0.0008286353, 0.00150596, 0.0008729423, 0.1235874, -353632179, 1491651493, 3, 9.802, -1.198, -0.057
 56733964, 7.765623, 0.01992786, -10.43779, 0.000826324, 0.001546385, 0.0008762032, -0.005617609, -353632179, 1491651493, 3, 9.802, -1.198, -0.057
 56753956, 7.557506, 0.009192334, -10.51827, 0.0008248573, 0.001492651, 0.0008669159, -0.005617609, -353632179, 1491651493, 3, 9.802, -1.198, -0.057
