TimeUS,mX,mY,mZ,obX,obY,ofX,ofY,rfD,gpSA,gpHA,gpVA,gpT,aT,ofT
 56514052, 216.4164, 69.88091, -538.5547, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 56394, 56514052, 0
 56534044, 216.4508, 69.88424, -538.5405, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 56394, 56534044, 0
 56554036, 216.4508, 69.88424, -538.5405, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 56394, 56554036, 0
 56574028, 216.4508, 69.88424, -538.5405, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 56394, 56574028, 0
 56594020, 216.4508, 69.88424, -538.5405, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 56394, 56594020, 0
 56614012, 216.4508, 69.88424, -538.5405, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 56394, 56614012, 0
 56634004, 216.4987, 69.88773, -538.5208, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 56594, 56634004, 0
 56653996, 216.4987, 69.88773, -538.5208, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 56594, 56653996, 0
 56673988, 216.4987, 69.88773, -538.5208, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 56594, 56673988, 0
 56693980, 216.4987, 69.88773, -538.5208, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 56594, 56693980, 0
 56713972, 216.4987, 69.88773, -538.5208, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 56594, 56713972, 0
 56733964, 216.5686, 69.88898, -538.4924, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 56594, 56733964, 0
 56753956, 216.5686, 69.88898, -538.4924, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 56594, 56753956, 0
 56773948, 216.5686, 69.88898, -538.4924, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 56594, 56773948, 0
 56793940, 216.5686, 69.88898, -538.4924, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 56594, 56793940, 0
 56813932, 216.5686, 69.88898, -538.4924, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 56594, 56813932, 0
 56833924, 216.6437, 69.89339, -538.4615, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 56794, 56833924, 0
 56853916, 216.6437, 69.89339, -538.4615, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 56794, 56853916, 0
 56873908, 216.6437, 69.89339, -538.4615, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 56794, 56873908, 0
 56893900, 216.6437, 69.89339, -538.4615, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 56794, 56893900, 0
 56913892, 216.6437, 69.89339, -538.4615, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 56794, 56913892, 0
 56933884, 216.7083, 69.89428, -538.4354, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 56794, 56933884, 0
 56953876, 216.7083, 69.89428, -538.4354, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 56794, 56953876, 0
 56973868, 216.7083, 69.89428, -538.4354, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 56794, 56973868, 0
 56993860, 216.7083, 69.89428, -538.4354, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 56794, 56993860, 0
 57013852, 216.7083, 69.89428, -538.4354, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 56794, 57013852, 0
 57033844, 216.746, 69.89124, -538.4205, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 56994, 57033844, 0
 57053836, 216.746, 69.89124, -538.4205, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 56994, 57053836, 0
 57073828, 216.746, 69.89124, -538.4205, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 56994, 57073828, 0
 57093820, 216.746, 69.89124, -538.4205, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 56994, 57093820, 0
 57113812, 216.746, 69.89124, -538.4205, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 56994, 57113812, 0
 57133804, 216.7684, 69.8896, -538.4117, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 56994, 57133804, 0
 57153796, 216.7684, 69.8896, -538.4117, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 56994, 57153796, 0
 57173788, 216.7684, 69.8896, -538.4117, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 56994, 57173788, 0
 57193780, 216.7684, 69.8896, -538.4117, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 56994, 57193780, 0
 57213772, 216.7684, 69.8896, -538.4117, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 56994, 57213772, 0
 57233764, 216.8045, 69.89209, -538.3968, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 57194, 57233764, 0
 57253756, 216.8045, 69.89209, -538.3968, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 57194, 57253756, 0
 57273748, 216.8045, 69.89209, -538.3968, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 57194, 57273748, 0
 57293740, 216.8045, 69.89209, -538.3968, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 57194, 57293740, 0
 57313732, 216.8045, 69.89209, -538.3968, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 57194, 57313732, 0
 57333724, 216.8586, 69.89752, -538.3741, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 57194, 57333724, 0
 57353716, 216.8586, 69.89752, -538.3741, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 57194, 57353716, 0
 57373708, 216.8586, 69.89752, -538.3741, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 57194, 57373708, 0
 57393700, 216.8586, 69.89752, -538.3741, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 57194, 57393700, 0
 57413692, 216.8586, 69.89752, -538.3741, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 57194, 57413692, 0
 57433684, 217.2871, 69.88692, -538.2024, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 57394, 57433684, 0
 57453676, 217.2871, 69.88692, -538.2024, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 57394, 57453676, 0
 57473668, 217.2871, 69.88692, -538.2024, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 57394, 57473668, 0
 57493660, 217.2871, 69.88692, -538.2024, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 57394, 57493660, 0
 57513652, 217.2871, 69.88692, -538.2024, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 57394, 57513652, 0
 57533644, 221.8123, 70.39033, -536.2823, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 57394, 57533644, 0
 57553636, 221.8123, 70.39033, -536.2823, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 57394, 57553636, 0
 57573628, 221.8123, 70.39033, -536.2823, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 57394, 57573628, 0
 57593620, 221.8123, 70.39033, -536.2823, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 57394, 57593620, 0
 57613612, 221.8123, 70.39033, -536.2823, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 57394, 57613612, 0
 57633604, 230.215, 71.7282, -532.5492, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 57594, 57633604, 0
 57653596, 230.215, 71.7282, -532.5492, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 57594, 57653596, 0
 57673588, 230.215, 71.7282, -532.5492, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 57594, 57673588, 0
 57693580, 230.215, 71.7282, -532.5492, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 57594, 57693580, 0
 57713572, 230.215, 71.7282, -532.5492, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 57594, 57713572, 0
 57733564, 238.0382, 71.53317, -529.127, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 57594, 57733564, 0
 57753556, 238.0382, 71.53317, -529.127, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 57594, 57753556, 0
 57773548, 238.0382, 71.53317, -529.127, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 57594, 57773548, 0
 57793540, 238.0382, 71.53317, -529.127, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 57594, 57793540, 0
 57813532, 238.0382, 71.53317, -529.127, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 57594, 57813532, 0
 57833524, 244.1105, 70.65803, -526.4736, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 57794, 57833524, 0
 57853516, 244.1105, 70.65803, -526.4736, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 57794, 57853516, 0
 57873508, 244.1105, 70.65803, -526.4736, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 57794, 57873508, 0
 57893500, 244.1105, 70.65803, -526.4736, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 57794, 57893500, 0
 57913492, 244.1105, 70.65803, -526.4736, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 57794, 57913492, 0
 57933484, 248.8204, 69.11826, -524.4698, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 57794, 57933484, 0
 57953476, 248.8204, 69.11826, -524.4698, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 57794, 57953476, 0
 57974301, 248.8204, 69.11826, -524.4698, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 57794, 57974301, 0
 57994293, 248.8204, 69.11826, -524.4698, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 57794, 57994293, 0
 58014285, 248.8204, 69.11826, -524.4698, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 57794, 58014285, 0
 58034277, 252.6454, 68.53373, -522.7155, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 57994, 58034277, 0
 58054269, 252.6454, 68.53373, -522.7155, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 57994, 58054269, 0
 58074261, 252.6454, 68.53373, -522.7155, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 57994, 58074261, 0
 58094253, 252.6454, 68.53373, -522.7155, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 57994, 58094253, 0
 58114245, 252.6454, 68.53373, -522.7155, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 57994, 58114245, 0
 58134237, 255.7462, 69.35921, -521.0963, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 57994, 58134237, 0
 58154229, 255.7462, 69.35921, -521.0963, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 57994, 58154229, 0
 58174221, 255.7462, 69.35921, -521.0963, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 57994, 58174221, 0
 58194213, 255.7462, 69.35921, -521.0963, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 57994, 58194213, 0
 58214205, 255.7462, 69.35921, -521.0963, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 57994, 58214205, 0
 58234197, 258.7482, 70.9269, -519.4001, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 58194, 58234197, 0
 58254189, 258.7482, 70.9269, -519.4001, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 58194, 58254189, 0
 58274181, 258.7482, 70.9269, -519.4001, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 58194, 58274181, 0
 58294173, 258.7482, 70.9269, -519.4001, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 58194, 58294173, 0
 58314165, 258.7482, 70.9269, -519.4001, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 58194, 58314165, 0
 58334157, 261.7836, 72.57994, -517.6481, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 58194, 58334157, 0
 58354149, 261.7836, 72.57994, -517.6481, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 58194, 58354149, 0
 58374141, 261.7836, 72.57994, -517.6481, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 58194, 58374141, 0
 58394133, 261.7836, 72.57994, -517.6481, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 58194, 58394133, 0
 58414125, 261.7836, 72.57994, -517.6481, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 58194, 58414125, 0
 58434117, 262.8348, 73.07703, -517.0458, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 58394, 58434117, 0
 58454109, 262.8348, 73.07703, -517.0458, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 58394, 58454109, 0
 58474101, 262.8348, 73.07703, -517.0458, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 58394, 58474101, 0
 58494093, 262.8348, 73.07703, -517.0458, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 58394, 58494093, 0
 58514085, 262.8348, 73.07703, -517.0458, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 58394, 58514085, 0
 58534077, 264.0353, 72.73994, -516.4808, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 58394, 58534077, 0
 58554069, 264.0353, 72.73994, -516.4808, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 58394, 58554069, 0
 58574061, 264.0353, 72.73994, -516.4808, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 58394, 58574061, 0
 58594053, 264.0353, 72.73994, -516.4808, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 58394, 58594053, 0
 58614045, 264.0353, 72.73994, -516.4808, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 58394, 58614045, 0
 58634037, 266.7887, 71.61905, -515.22, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 58594, 58634037, 0
 58654029, 266.7887, 71.61905, -515.22, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 58594, 58654029, 0
 58674021, 266.7887, 71.61905, -515.22, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 58594, 58674021, 0
 58694013, 266.7887, 71.61905, -515.22, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 58594, 58694013, 0
 58714005, 266.7887, 71.61905, -515.22, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 58594, 58714005, 0
 58733997, 269.8364, 71.14182, -513.6972, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 58594, 58733997, 0
 58753989, 269.8364, 71.14182, -513.6972, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 58594, 58753989, 0
 58773981, 269.8364, 71.14182, -513.6972, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 58594, 58773981, 0
 58793973, 269.8364, 71.14182, -513.6972, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 58594, 58793973, 0
 58813965, 269.8364, 71.14182, -513.6972, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 58594, 58813965, 0
 58833957, 273.1774, 70.75252, -511.9813, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 58794, 58833957, 0
 58853949, 273.1774, 70.75252, -511.9813, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 58794, 58853949, 0
 58873941, 273.1774, 70.75252, -511.9813, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 58794, 58873941, 0
 58893933, 273.1774, 70.75252, -511.9813, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 58794, 58893933, 0
 58913925, 273.1774, 70.75252, -511.9813, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 58794, 58913925, 0
 58933917, 278.0421, 70.38787, -509.4045, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 58794, 58933917, 0
 58953909, 278.0421, 70.38787, -509.4045, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 58794, 58953909, 0
 58973901, 278.0421, 70.38787, -509.4045, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 58794, 58973901, 0
 58993893, 278.0421, 70.38787, -509.4045, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 58794, 58993893, 0
 59013885, 278.0421, 70.38787, -509.4045, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 58794, 59013885, 0
 59033877, 285.4476, 70.3158, -505.2967, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 58994, 59033877, 0
 59053869, 285.4476, 70.3158, -505.2967, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 58994, 59053869, 0
 59073861, 285.4476, 70.3158, -505.2967, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 58994, 59073861, 0
 59093853, 285.4476, 70.3158, -505.2967, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 58994, 59093853, 0
 59113845, 285.4476, 70.3158, -505.2967, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 58994, 59113845, 0
 59133837, 294.3874, 70.2237, -500.1546, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 58994, 59133837, 0
 59153829, 294.3874, 70.2237, -500.1546, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 58994, 59153829, 0
 59173821, 294.3874, 70.2237, -500.1546, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 58994, 59173821, 0
 59193813, 294.3874, 70.2237, -500.1546, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 58994, 59193813, 0
 59213805, 294.3874, 70.2237, -500.1546, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 58994, 59213805, 0
 59233797, 302.306, 70.39771, -495.385, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 59194, 59233797, 0
 59253789, 302.306, 70.39771, -495.385, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 59194, 59253789, 0
 59273781, 302.306, 70.39771, -495.385, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 59194, 59273781, 0
 59293773, 302.306, 70.39771, -495.385, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 59194, 59293773, 0
 59313765, 302.306, 70.39771, -495.385, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 59194, 59313765, 0
 59333757, 309.5816, 70.481, -490.8604, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 59194, 59333757, 0
 59353749, 309.5816, 70.481, -490.8604, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 59194, 59353749, 0
 59373741, 309.5816, 70.481, -490.8604, 0, 0, 0, 0, 0, 0.05, 2.5, 2.5, 59194, 59373741, 0
