TimeUS,m00,m01,m02,m10,m11,m12,m20,m21,m22
 87814027, -0.9461825, -0.2695613, 0.1790961, 0.2203273, -0.9418758, -0.2536258, 0.237054, -0.2005165, 0.950578
 87834019, -0.9459852, -0.2703009, 0.1790234, 0.221428, -0.9419938, -0.252225, 0.2368156, -0.1989603, 0.9509644
 87854011, -0.9457815, -0.2710246, 0.1790058, 0.2225218, -0.9421323, -0.2507408, 0.2366041, -0.1973133, 0.9513601
 87874003, -0.9455382, -0.271844, 0.179049, 0.2236664, -0.9422212, -0.2493847, 0.2364975, -0.1957555, 0.9517084
 87893995, -0.9452952, -0.2726802, 0.1790598, 0.2247967, -0.9422701, -0.2481804, 0.2363966, -0.1943517, 0.9520211
 87913987, -0.9450179, -0.2736735, 0.1790084, 0.2261089, -0.9422859, -0.2469252, 0.236254, -0.1928733, 0.9523571
 87933979, -0.9447732, -0.2745534, 0.1789527, 0.2273212, -0.9423353, -0.24562, 0.2360693, -0.1913754, 0.952705
 87953971, -0.9445381, -0.2753354, 0.1789923, 0.2284186, -0.9424112, -0.2443072, 0.2359508, -0.1898723, 0.9530351
 87973963, -0.9442758, -0.2761805, 0.1790742, 0.229564, -0.9424654, -0.2430215, 0.235889, -0.1883703, 0.9533483
 87993955, -0.9440071, -0.2770247, 0.179187, 0.2306737, -0.9424952, -0.2418523, 0.235882, -0.1869766, 0.9536244
 88013947, -0.9437644, -0.2778317, 0.1792156, 0.2317648, -0.9425285, -0.2406764, 0.2357834, -0.185606, 0.9539165
 88033939, -0.9435058, -0.27871, 0.1792134, 0.2329409, -0.9425462, -0.2394684, 0.2356591, -0.1841937, 0.9542208
 88053931, -0.943253, -0.2796028, 0.1791535, 0.2341321, -0.9425465, -0.2383029, 0.2354907, -0.1828343, 0.9545238
 88073923, -0.9430327, -0.2803882, 0.1790864, 0.2352039, -0.9425601, -0.237191, 0.2353052, -0.181557, 0.9548134
 88093915, -0.9428229, -0.2811502, 0.1789956, 0.2362446, -0.9425667, -0.2361284, 0.2351028, -0.1803405, 0.9550937
 88113907, -0.9426128, -0.281951, 0.1788432, 0.2373162, -0.9425437, -0.2351435, 0.2348664, -0.1792068, 0.9553652
 88133899, -0.9424246, -0.2827086, 0.1786386, 0.2383628, -0.9425337, -0.2341228, 0.2345614, -0.1780623, 0.9556541
 88153891, -0.942239, -0.2833801, 0.1785536, 0.239281, -0.9425342, -0.2331825, 0.2343722, -0.1769892, 0.9559
 88173883, -0.9420681, -0.2840075, 0.1784581, 0.2401639, -0.9425489, -0.2322128, 0.2341557, -0.1759011, 0.9561537
 88193875, -0.9418974, -0.2846149, 0.1783919, 0.2410558, -0.9425944, -0.2311013, 0.233926, -0.1746714, 0.9564353
 88213867, -0.9417286, -0.2852052, 0.1783406, 0.2419299, -0.9426447, -0.2299804, 0.2337034, -0.1734332, 0.956715
 88233859, -0.9415824, -0.2857279, 0.1782756, 0.2427327, -0.9427053, -0.2288834, 0.2334597, -0.1722392, 0.9569902
 88253851, -0.941436, -0.2862868, 0.1781525, 0.2436195, -0.9427796, -0.227632, 0.2331266, -0.1708995, 0.9573116
 88273843, -0.9412783, -0.2868129, 0.1781388, 0.2445072, -0.9429042, -0.2261591, 0.2328332, -0.1693224, 0.9576631
 88293835, -0.94111, -0.2872914, 0.1782574, 0.2453376, -0.9430543, -0.2246287, 0.2326403, -0.1676671, 0.9580011
 88313827, -0.9409514, -0.2877367, 0.1783762, 0.2461066, -0.9431899, -0.2232139, 0.2324695, -0.1661338, 0.9583097
 88333819, -0.9408094, -0.2882145, 0.1783537, 0.246943, -0.9433153, -0.2217549, 0.2321568, -0.1645859, 0.9586526
 88353811, -0.9406583, -0.2886784, 0.1784009, 0.2477496, -0.9434422, -0.2203109, 0.2319099, -0.1630386, 0.9589767
 88373803, -0.9405071, -0.2891317, 0.1784641, 0.2485501, -0.943575, -0.2188356, 0.2316666, -0.1614591, 0.9593027
 88393795, -0.9403424, -0.2896795, 0.1784437, 0.2494944, -0.9437006, -0.217214, 0.2313198, -0.1597348, 0.959675
 88413787, -0.9401823, -0.2901509, 0.178521, 0.2504002, -0.9438845, -0.2153647, 0.2309915, -0.1577804, 0.9600773
