TimeUS,aF,aR,aD,gyR,gyP,gyY,bAlt,gpLat,gpLng,gpAlt,gpN,gpE,gpD
 46413927, 2.989693, 0.008469547, -9.734179, 0.0006756017, 0.000674814, 0.0005111085, -0.08401455, -353629135, 1491651271, -1, 2.131, -0.223, 0.048
 46433919, 2.962676, 0.01823405, -9.727009, 0.000676343, 0.0006747381, 0.0004952254, -0.1008175, -353629451, 1491650185, -2, 2.795, -0.291, 0.066
 46453911, 2.917317, -0.002296353, -9.736882, 0.0006729891, 0.0006741678, 0.0004834067, -0.1008175, -353629451, 1491650185, -2, 2.795, -0.291, 0.066
 46473903, 2.890232, -0.004984811, -9.734826, 0.0006749666, 0.0006757689, 0.0004899793, -0.1008175, -353629451, 1491650185, -2, 2.795, -0.291, 0.066
 46493895, 2.905368, 0.02198896, -9.736442, 0.0006728489, 0.000676804, 0.0004744067, -0.1008175, -353629451, 1491650185, -2, 2.795, -0.291, 0.066
 46513887, 2.87294, -0.004007943, -9.736697, 0.0006768126, 0.0006751023, 0.0004631711, -0.1008175, -353629451, 1491650185, -2, 2.795, -0.291, 0.066
 46533879, 2.86531, 0.0147063, -9.734715, 0.0006740456, 0.0006802824, 0.0004791194, 0.03920679, -353629451, 1491650185, -2, 2.795, -0.291, 0.066
 46553871, 2.869045, -0.01140766, -9.73882, 0.0006803207, 0.0006747696, 0.0004514289, 0.03920679, -353629451, 1491650185, -2, 2.795, -0.291, 0.066
 46573863, 2.800253, 0.03514177, -9.737801, 0.0006757288, 0.000674003, 0.0004411477, 0.03920679, -353629451, 1491650185, -2, 2.795, -0.291, 0.066
 46593855, 2.790254, 0.03904643, -9.733811, 0.0006813125, 0.0006769494, 0.0004547883, 0.03920679, -353629451, 1491650185, -2, 2.795, -0.291, 0.066
 46613847, 2.792415, 0.005646393, -9.73925, 0.0006780216, 0.0006753884, 0.0004325837, 0.03920679, -353629451, 1491650185, -2, 2.795, -0.291, 0.066
 46633839, 2.704318, 0.006106112, -9.736477, 0.0006773697, 0.0006819403, 0.0004412737, 0.07841358, -353629048, 1491651070, -3, 3.412, -0.357, 0.083
 46653831, 2.691341, -0.01903249, -9.740637, 0.0006782727, 0.0006848695, 0.000465187, 0.07841358, -353629048, 1491651070, -3, 3.412, -0.357, 0.083
 46673823, 2.677395, -0.005568973, -9.742909, 0.0006728973, 0.0006806412, 0.0004568988, 0.07841358, -353629048, 1491651070, -3, 3.412, -0.357, 0.083
 46693815, 2.66044, -0.0370448, -9.740808, 0.0006755997, 0.0006766561, 0.0004271614, 0.07841358, -353629048, 1491651070, -3, 3.412, -0.357, 0.083
