TimeUS,gprLat,gprLng,gprAlt,gprGC,gpGC,gprN,gprE,gprD
 59133837, -353626109, 1491650501, -1071568446, 353.778, 353.778, 23.658, -2.579, -4.11
 59153829, -353626109, 1491650501, -1071560198, 353.778, 353.778, 23.658, -2.579, -4.11
 59173821, -353626109, 1491650501, -1071552816, 353.778, 353.778, 23.658, -2.579, -4.11
 59193813, -353626109, 1491650501, -1071547868, 353.778, 353.778, 23.658, -2.579, -4.11
 59213805, -353626109, 1491650501, -1071539374, 353.778, 353.778, 23.658, -2.579, -4.11
 59233797, -353625056, 1491650533, -1071540459, 353.7498, 353.7498, 23.738, -2.599, -4.748
 59253789, -353625056, 1491650533, -1071526556, 353.7498, 353.7498, 23.738, -2.599, -4.748
 59273781, -353625056, 1491650533, -1071532833, 353.7498, 353.7498, 23.738, -2.599, -4.748
 59293773, -353625056, 1491650533, -1071529411, 353.7498, 353.7498, 23.738, -2.599, -4.748
 59313765, -353625056, 1491650533, -1071546034, 353.7498, 353.7498, 23.738, -2.599, -4.748
 59333757, -353625056, 1491650533, -1071543317, 353.7498, 353.7498, 23.738, -2.599, -4.748
 59353749, -353625056, 1491650533, -1071547672, 353.7498, 353.7498, 23.738, -2.599, -4.748
 59373741, -353625056, 1491650533, -1071545474, 353.7498, 353.7498, 23.738, -2.599, -4.748
 59393733, -353625056, 1491650533, -1071554709, 353.7498, 353.7498, 23.738, -2.599, -4.748
 59413725, -353625056, 1491650533, -1071560719, 353.7498, 353.7498, 23.738, -2.599, -4.748
 59433717, -353624314, 1491650161, -1071566859, 353.727, 353.727, 23.587, -2.592, -5.554
 59453709, -353624314, 1491650161, -1071574800, 353.727, 353.727, 23.587, -2.592, -5.554
 59473701, -353624314, 1491650161, -1071578908, 353.727, 353.727, 23.587, -2.592, -5.554
 59493693, -353624314, 1491650161, -1071589610, 353.727, 353.727, 23.587, -2.592, -5.554
 59513685, -353624314, 1491650161, -1071526126, 353.727, 353.727, 23.587, -2.592, -5.554
 59533677, -353624314, 1491650161, -1071529730, 353.727, 353.727, 23.587, -2.592, -5.554
 59553669, -353624314, 1491650161, -1071541031, 353.727, 353.727, 23.587, -2.592, -5.554
 59573661, -353624314, 1491650161, -1071545255, 353.727, 353.727, 23.587, -2.592, -5.554
 59593653, -353624314, 1491650161, -1071554730, 353.727, 353.727, 23.587, -2.592, -5.554
 59613645, -353624314, 1491650161, -1071558529, 353.727, 353.727, 23.587, -2.592, -5.554
 59633637, -353624344, 1491650202, -1071542920, 353.7072, 353.7072, 23.4, -2.58, -6.177001
 59653629, -353624344, 1491650202, -1071551286, 353.7072, 353.7072, 23.4, -2.58, -6.177001
 59673621, -353624344, 1491650202, -1071552653, 353.7072, 353.7072, 23.4, -2.58, -6.177001
 59693613, -353624344, 1491650202, -1071556709, 353.7072, 353.7072, 23.4, -2.58, -6.177001
 59713605, -353624344, 1491650202, -1071525881, 353.7072, 353.7072, 23.4, -2.58, -6.177001
 59733597, -353624344, 1491650202, -1071527050, 353.7072, 353.7072, 23.4, -2.58, -6.177001
 59753589, -353624344, 1491650202, -1071526676, 353.7072, 353.7072, 23.4, -2.58, -6.177001
 59773581, -353624344, 1491650202, -1071530481, 353.7072, 353.7072, 23.4, -2.58, -6.177001
 59793573, -353624344, 1491650202, -1071530250, 353.7072, 353.7072, 23.4, -2.58, -6.177001
 59813565, -353624344, 1491650202, -1071517086, 353.7072, 353.7072, 23.4, -2.58, -6.177001
