TimeUS,m00,m01,m02,m10,m11,m12,m20,m21,m22
 75533941, 0.9991743, 0.03582247, -0.01917492, -0.03698624, 0.9972489, -0.06423937, 0.01682095, 0.06489553, 0.9977503
 75553933, 0.999175, 0.03539927, -0.01990818, -0.03659675, 0.9973167, -0.06340465, 0.01761028, 0.06408092, 0.9977894
 75573925, 0.999176, 0.03494647, -0.0206415, -0.03617669, 0.9973838, -0.06258461, 0.01840038, 0.06327979, 0.9978262
 75593917, 0.9991809, 0.0343301, -0.02142857, -0.03559585, 0.9974545, -0.06178597, 0.0192529, 0.06249813, 0.9978594
 75613909, 0.9991858, 0.03364187, -0.02227203, -0.03494385, 0.9975314, -0.06090941, 0.02016794, 0.06163809, 0.9978948
 75633901, 0.9991906, 0.03295339, -0.02306931, -0.03428741, 0.9976069, -0.06004218, 0.0210355, 0.06078457, 0.9979293
 75653893, 0.9991909, 0.03243108, -0.02379005, -0.03379222, 0.9976717, -0.05923952, 0.02181345, 0.0599955, 0.9979603
 75673885, 0.9991896, 0.03195225, -0.02448289, -0.03333841, 0.9977321, -0.05847363, 0.02255899, 0.05924245, 0.9979886
 75693877, 0.9991884, 0.03150328, -0.02510208, -0.03290973, 0.9977891, -0.05773992, 0.02322758, 0.05851916, 0.998016
 75713869, 0.9991866, 0.03107773, -0.02569679, -0.03250227, 0.9978441, -0.05701533, 0.02386948, 0.05780416, 0.9980426
 75733861, 0.9991831, 0.03063983, -0.02634913, -0.03208779, 0.997892, -0.05640927, 0.02456521, 0.05720867, 0.99806
 75753853, 0.9991785, 0.03019854, -0.02702896, -0.03167368, 0.9979325, -0.05592342, 0.02528427, 0.05673359, 0.9980691
 75773845, 0.9991692, 0.02979792, -0.02780152, -0.03130818, 0.9979638, -0.0555695, 0.02608906, 0.05639376, 0.9980677
 75793837, 0.9991581, 0.0293174, -0.02869999, -0.03087034, 0.9979952, -0.05525192, 0.0270226, 0.05609138, 0.9980599
 75813829, 0.9991469, 0.02881589, -0.0295856, -0.03040801, 0.9980313, -0.05485458, 0.02794666, 0.05570741, 0.9980559
 75833821, 0.9991337, 0.02837879, -0.03044021, -0.0300072, 0.9980659, -0.05444456, 0.02883626, 0.05531081, 0.9980527
 75853813, 0.9991238, 0.0278067, -0.03127853, -0.02946956, 0.9981049, -0.05402213, 0.02971708, 0.05489656, 0.9980498
 75873805, 0.9991121, 0.02718773, -0.03218524, -0.02889059, 0.99814, -0.05368196, 0.03066589, 0.05456414, 0.9980392
 75893797, 0.9990935, 0.02662319, -0.03321814, -0.02837552, 0.9981675, -0.05344662, 0.03173434, 0.05434076, 0.998018
 75913789, 0.9990696, 0.02608739, -0.03434349, -0.02789311, 0.9981946, -0.05319395, 0.0328938, 0.05410241, 0.9979935
 75933781, 0.9990441, 0.02558213, -0.03544598, -0.02744173, 0.9982169, -0.0530099, 0.03402667, 0.05393193, 0.9979647
 75953773, 0.9990199, 0.02505613, -0.03649232, -0.02696804, 0.9982368, -0.05287845, 0.03510304, 0.05381075, 0.997934
 75973765, 0.9989908, 0.0245306, -0.03762722, -0.02650334, 0.9982502, -0.05285835, 0.03626473, 0.05380224, 0.9978929
 75993757, 0.9989612, 0.02403108, -0.03871924, -0.02606315, 0.9982616, -0.05286196, 0.0373816, 0.0538162, 0.997851
 76013749, 0.9989293, 0.02360959, -0.03978726, -0.02570092, 0.9982691, -0.05289821, 0.03846949, 0.05386414, 0.997807
 76033741, 0.9988974, 0.02311676, -0.04086186, -0.02526782, 0.9982783, -0.0529346, 0.03956784, 0.05390872, 0.9977617
