TimeUS,gprLat,gprLng,gprAlt,gprGC,gpGC,gprN,gprE,gprD
 56713972, -353629377, 1491650851, -1126592928, 353.9429, 353.9429, 0.248, -0.026, 0
 56733964, -353629377, 1491650851, -1123496571, 353.9429, 353.9429, 0.248, -0.026, 0
 56753956, -353629377, 1491650851, -1121700570, 353.9429, 353.9429, 0.248, -0.026, 0
 56773948, -353629377, 1491650851, -1119771357, 353.9429, 353.9429, 0.248, -0.026, 0
 56793940, -353629377, 1491650851, -1117594432, 353.9429, 353.9429, 0.248, -0.026, 0
 56813932, -353629377, 1491650851, -1115435142, 353.9429, 353.9429, 0.248, -0.026, 0
 56833924, -353629370, 1491650851, -1114188259, 353.9366, 353.9366, 0.933, -0.09900001, 0.012
 56853916, -353629370, 1491650851, -1112847218, 353.9366, 353.9366, 0.933, -0.09900001, 0.012
 56873908, -353629370, 1491650851, -1111420016, 353.9366, 353.9366, 0.933, -0.09900001, 0.012
 56893900, -353629370, 1491650851, -1110089039, 353.9366, 353.9366, 0.933, -0.09900001, 0.012
 56913892, -353629370, 1491650851, -1109027267, 353.9366, 353.9366, 0.933, -0.09900001, 0.012
 56933884, -353629370, 1491650851, -1107349671, 353.9366, 353.9366, 0.933, -0.09900001, 0.012
 56953876, -353629370, 1491650851, -1106555501, 353.9366, 353.9366, 0.933, -0.09900001, 0.012
 56973868, -353629370, 1491650851, -1105777186, 353.9366, 353.9366, 0.933, -0.09900001, 0.012
 56993860, -353629370, 1491650851, -1104953863, 353.9366, 353.9366, 0.933, -0.09900001, 0.012
 57013852, -353629370, 1491650851, -1104085398, 353.9366, 353.9366, 0.933, -0.09900001, 0.012
 57033844, -353629348, 1491650848, -1103144231, 354.0224, 354.0224, 2.092, -0.219, 0.037
 57053836, -353629348, 1491650848, -1102271347, 354.0224, 354.0224, 2.092, -0.219, 0.037
 57073828, -353629348, 1491650848, -1101211914, 354.0224, 354.0224, 2.092, -0.219, 0.037
 57093820, -353629348, 1491650848, -1100162141, 354.0224, 354.0224, 2.092, -0.219, 0.037
 57113812, -353629348, 1491650848, -1099462323, 354.0224, 354.0224, 2.092, -0.219, 0.037
 57133804, -353629348, 1491650848, -1098614404, 354.0224, 354.0224, 2.092, -0.219, 0.037
 57153796, -353629348, 1491650848, -1098018194, 354.0224, 354.0224, 2.092, -0.219, 0.037
 57173788, -353629348, 1491650848, -1097376730, 354.0224, 354.0224, 2.092, -0.219, 0.037
 57193780, -353629348, 1491650848, -1096750245, 354.0224, 354.0224, 2.092, -0.219, 0.037
 57213772, -353629348, 1491650848, -1096172998, 354.0224, 354.0224, 2.092, -0.219, 0.037
 57233764, -353629304, 1491650842, -1095545041, 353.9892, 353.9892, 3.699, -0.389, 0.074
 57253756, -353629304, 1491650842, -1094848488, 353.9892, 353.9892, 3.699, -0.389, 0.074
 57273748, -353629304, 1491650842, -1094278205, 353.9892, 353.9892, 3.699, -0.389, 0.074
 57293740, -353629304, 1491650842, -1093528099, 353.9892, 353.9892, 3.699, -0.389, 0.074
 57313732, -353629304, 1491650842, -1093058660, 353.9892, 353.9892, 3.699, -0.389, 0.074
 57333724, -353629304, 1491650842, -1092313160, 353.9892, 353.9892, 3.699, -0.389, 0.074
 57353716, -353629304, 1491650842, -1091619540, 353.9892, 353.9892, 3.699, -0.389, 0.074
 57373708, -353629304, 1491650842, -1090934761, 353.9892, 353.9892, 3.699, -0.389, 0.074
 57393700, -353629304, 1491650842, -1090374807, 353.9892, 353.9892, 3.699, -0.389, 0.074
 57413692, -353629304, 1491650842, -1089999387, 353.9892, 353.9892, 3.699, -0.389, 0.074
 57433684, -353629224, 1491650835, -1089622366, 354.0085, 354.0085, 5.697001, -0.597, 0.123
 57453676, -353629224, 1491650835, -1089275259, 354.0085, 354.0085, 5.697001, -0.597, 0.123
 57473668, -353629224, 1491650835, -1088887724, 354.0085, 354.0085, 5.697001, -0.597, 0.123
 57493660, -353629224, 1491650835, -1088528768, 354.0085, 354.0085, 5.697001, -0.597, 0.123
 57513652, -353629224, 1491650835, -1088246886, 354.0085, 354.0085, 5.697001, -0.597, 0.123
 57533644, -353629224, 1491650835, -1087860835, 354.0085, 354.0085, 5.697001, -0.597, 0.123
 57553636, -353629224, 1491650835, -1087482457, 354.0085, 354.0085, 5.697001, -0.597, 0.123
 57573628, -353629224, 1491650835, -1087117305, 354.0085, 354.0085, 5.697001, -0.597, 0.123
 57593620, -353629224, 1491650835, -1086700651, 354.0085, 354.0085, 5.697001, -0.597, 0.123
 57613612, -353629224, 1491650835, -1086323177, 354.0085, 354.0085, 5.697001, -0.597, 0.123
 57633604, -353629114, 1491650821, -1085942236, 353.9963, 353.9963, 7.816, -0.822, 0.181
 57653596, -353629114, 1491650821, -1085596949, 353.9963, 353.9963, 7.816, -0.822, 0.181
 57673588, -353629114, 1491650821, -1085262909, 353.9963, 353.9963, 7.816, -0.822, 0.181
 57693580, -353629114, 1491650821, -1084890178, 353.9963, 353.9963, 7.816, -0.822, 0.181
 57713572, -353629114, 1491650821, -1084652952, 353.9963, 353.9963, 7.816, -0.822, 0.181
 57733564, -353629114, 1491650821, -1084301316, 353.9963, 353.9963, 7.816, -0.822, 0.181
 57753556, -353629114, 1491650821, -1083945531, 353.9963, 353.9963, 7.816, -0.822, 0.181
 57773548, -353629114, 1491650821, -1083605825, 353.9963, 353.9963, 7.816, -0.822, 0.181
 57793540, -353629114, 1491650821, -1083263766, 353.9963, 353.9963, 7.816, -0.822, 0.181
 57813532, -353629114, 1491650821, -1082908734, 353.9963, 353.9963, 7.816, -0.822, 0.181
 57833524, -353628959, 1491650804, -1082528743, 353.9915, 353.9915, 9.804001, -1.031, 0.239
 57853516, -353628959, 1491650804, -1082157728, 353.9915, 353.9915, 9.804001, -1.031, 0.239
 57873508, -353628959, 1491650804, -1081970610, 353.9915, 353.9915, 9.804001, -1.031, 0.239
 57893500, -353628959, 1491650804, -1081807263, 353.9915, 353.9915, 9.804001, -1.031, 0.239
 57913492, -353628959, 1491650804, -1081707567, 353.9915, 353.9915, 9.804001, -1.031, 0.239
 57933484, -353628959, 1491650804, -1081536706, 353.9915, 353.9915, 9.804001, -1.031, 0.239
 57953476, -353628959, 1491650804, -1081399040, 353.9915, 353.9915, 9.804001, -1.031, 0.239
 57974301, -353628959, 1491650804, -1081238381, 353.9915, 353.9915, 9.804001, -1.031, 0.239
 57994293, -353628959, 1491650804, -1081101031, 353.9915, 353.9915, 9.804001, -1.031, 0.239
 58014285, -353628959, 1491650804, -1080956729, 353.9915, 353.9915, 9.804001, -1.031, 0.239
 58034277, -353628772, 1491650787, -1080837078, 354.0117, 354.0117, 11.575, -1.214, 0.276
 58054269, -353628772, 1491650787, -1080704369, 354.0117, 354.0117, 11.575, -1.214, 0.276
 58074261, -353628772, 1491650787, -1080541829, 354.0117, 354.0117, 11.575, -1.214, 0.276
 58094253, -353628772, 1491650787, -1080399039, 354.0117, 354.0117, 11.575, -1.214, 0.276
 58114245, -353628772, 1491650787, -1080305138, 354.0117, 354.0117, 11.575, -1.214, 0.276
 58134237, -353628772, 1491650787, -1080159515, 354.0117, 354.0117, 11.575, -1.214, 0.276
 58154229, -353628772, 1491650787, -1080008398, 354.0117, 354.0117, 11.575, -1.214, 0.276
 58174221, -353628772, 1491650787, -1079850657, 354.0117, 354.0117, 11.575, -1.214, 0.276
 58194213, -353628772, 1491650787, -1079750977, 354.0117, 354.0117, 11.575, -1.214, 0.276
 58214205, -353628772, 1491650787, -1079606435, 354.0117, 354.0117, 11.575, -1.214, 0.276
 58234197, -353628554, 1491650760, -1079498078, 353.9988, 353.9988, 13.134, -1.38, 0.205
 58254189, -353628554, 1491650760, -1079366630, 353.9988, 353.9988, 13.134, -1.38, 0.205
 58274181, -353628554, 1491650760, -1079235786, 353.9988, 353.9988, 13.134, -1.38, 0.205
 58294173, -353628554, 1491650760, -1079108645, 353.9988, 353.9988, 13.134, -1.38, 0.205
 58314165, -353628554, 1491650760, -1079018122, 353.9988, 353.9988, 13.134, -1.38, 0.205
 58334157, -353628554, 1491650760, -1078908650, 353.9988, 353.9988, 13.134, -1.38, 0.205
 58354149, -353628554, 1491650760, -1078797280, 353.9988, 353.9988, 13.134, -1.38, 0.205
 58374141, -353628554, 1491650760, -1078694451, 353.9988, 353.9988, 13.134, -1.38, 0.205
 58394133, -353628554, 1491650760, -1078592762, 353.9988, 353.9988, 13.134, -1.38, 0.205
 58414125, -353628554, 1491650760, -1078497253, 353.9988, 353.9988, 13.134, -1.38, 0.205
 58434117, -353628313, 1491650698, -1078337427, 354.0037, 354.0037, 14.588, -1.532, 0.239
 58454109, -353628313, 1491650698, -1078142099, 354.0037, 354.0037, 14.588, -1.532, 0.239
 58474101, -353628313, 1491650698, -1077956324, 354.0037, 354.0037, 14.588, -1.532, 0.239
 58494093, -353628313, 1491650698, -1077771641, 354.0037, 354.0037, 14.588, -1.532, 0.239
 58514085, -353628313, 1491650698, -1077563665, 354.0037, 354.0037, 14.588, -1.532, 0.239
 58534077, -353628313, 1491650698, -1077385178, 354.0037, 354.0037, 14.588, -1.532, 0.239
 58554069, -353628313, 1491650698, -1077215719, 354.0037, 354.0037, 14.588, -1.532, 0.239
 58574061, -353628313, 1491650698, -1077060425, 354.0037, 354.0037, 14.588, -1.532, 0.239
 58594053, -353628313, 1491650698, -1076913007, 354.0037, 354.0037, 14.588, -1.532, 0.239
 58614045, -353628313, 1491650698, -1076753264, 354.0037, 354.0037, 14.588, -1.532, 0.239
 58634037, -353628041, 1491650669, -1076599321, 354.0101, 354.0101, 16.557, -1.737, -0.8610001
 58654029, -353628041, 1491650669, -1076448274, 354.0101, 354.0101, 16.557, -1.737, -0.8610001
 58674021, -353628041, 1491650669, -1076289235, 354.0101, 354.0101, 16.557, -1.737, -0.8610001
 58694013, -353628041, 1491650669, -1076127412, 354.0101, 354.0101, 16.557, -1.737, -0.8610001
 58714005, -353628041, 1491650669, -1075948837, 354.0101, 354.0101, 16.557, -1.737, -0.8610001
 58733997, -353628041, 1491650669, -1075789858, 354.0101, 354.0101, 16.557, -1.737, -0.8610001
 58753989, -353628041, 1491650669, -1075656072, 354.0101, 354.0101, 16.557, -1.737, -0.8610001
 58773981, -353628041, 1491650669, -1075511920, 354.0101, 354.0101, 16.557, -1.737, -0.8610001
 58793973, -353628041, 1491650669, -1075350196, 354.0101, 354.0101, 16.557, -1.737, -0.8610001
 58813965, -353628041, 1491650669, -1075215649, 354.0101, 354.0101, 16.557, -1.737, -0.8610001
 58833957, -353627738, 1491650638, -1075062136, 353.9948, 353.9948, 18.244, -1.919, -1.889
 58853949, -353627738, 1491650638, -1074906974, 353.9948, 353.9948, 18.244, -1.919, -1.889
 58873941, -353627738, 1491650638, -1074767791, 353.9948, 353.9948, 18.244, -1.919, -1.889
 58893933, -353627738, 1491650638, -1074633817, 353.9948, 353.9948, 18.244, -1.919, -1.889
 58913925, -353627738, 1491650638, -1074475596, 353.9948, 353.9948, 18.244, -1.919, -1.889
 58933917, -353627738, 1491650638, -1074316360, 353.9948, 353.9948, 18.244, -1.919, -1.889
 58953909, -353627738, 1491650638, -1074154151, 353.9948, 353.9948, 18.244, -1.919, -1.889
 58973901, -353627738, 1491650638, -1074002145, 353.9948, 353.9948, 18.244, -1.919, -1.889
 58993893, -353627738, 1491650638, -1073875257, 353.9948, 353.9948, 18.244, -1.919, -1.889
 59013885, -353627738, 1491650638, -1073739339, 353.9948, 353.9948, 18.244, -1.919, -1.889
 59033877, -353627405, 1491650602, -1073677713, 353.9335, 353.9335, 19.703, -2.094, -2.432
 59053869, -353627405, 1491650602, -1073616769, 353.9335, 353.9335, 19.703, -2.094, -2.432
 59073861, -353627405, 1491650602, -1073546969, 353.9335, 353.9335, 19.703, -2.094, -2.432
 59093853, -353627405, 1491650602, -1073486082, 353.9335, 353.9335, 19.703, -2.094, -2.432
 59113845, -353627405, 1491650602, -1073424063, 353.9335, 353.9335, 19.703, -2.094, -2.432
 59133837, -353627405, 1491650602, -1073355695, 353.9335, 353.9335, 19.703, -2.094, -2.432
 59153829, -353627405, 1491650602, -1073288931, 353.9335, 353.9335, 19.703, -2.094, -2.432
 59173821, -353627405, 1491650602, -1073221674, 353.9335, 353.9335, 19.703, -2.094, -2.432
 59193813, -353627405, 1491650602, -1073156070, 353.9335, 353.9335, 19.703, -2.094, -2.432
 59213805, -353627405, 1491650602, -1073085172, 353.9335, 353.9335, 19.703, -2.094, -2.432
 59233797, -353627042, 1491650546, -1073026755, 353.8773, 353.8773, 21.023, -2.255, -2.739
 59253789, -353627042, 1491650546, -1072947874, 353.8773, 353.8773, 21.023, -2.255, -2.739
 59273781, -353627042, 1491650546, -1072895136, 353.8773, 353.8773, 21.023, -2.255, -2.739
 59293773, -353627042, 1491650546, -1072829290, 353.8773, 353.8773, 21.023, -2.255, -2.739
 59313765, -353627042, 1491650546, -1072763197, 353.8773, 353.8773, 21.023, -2.255, -2.739
 59333757, -353627042, 1491650546, -1072698448, 353.8773, 353.8773, 21.023, -2.255, -2.739
 59353749, -353627042, 1491650546, -1072642769, 353.8773, 353.8773, 21.023, -2.255, -2.739
 59373741, -353627042, 1491650546, -1072578354, 353.8773, 353.8773, 21.023, -2.255, -2.739
 59393733, -353627042, 1491650546, -1072529110, 353.8773, 353.8773, 21.023, -2.255, -2.739
 59413725, -353627042, 1491650546, -1072475933, 353.8773, 353.8773, 21.023, -2.255, -2.739
 59433717, -353626655, 1491650503, -1072424012, 353.8294, 353.8294, 22.144, -2.394, -3.174
 59453709, -353626655, 1491650503, -1072374363, 353.8294, 353.8294, 22.144, -2.394, -3.174
 59473701, -353626655, 1491650503, -1072320102, 353.8294, 353.8294, 22.144, -2.394, -3.174
 59493693, -353626655, 1491650503, -1072275114, 353.8294, 353.8294, 22.144, -2.394, -3.174
 59513685, -353626655, 1491650503, -1072228215, 353.8294, 353.8294, 22.144, -2.394, -3.174
 59533677, -353626655, 1491650503, -1072176279, 353.8294, 353.8294, 22.144, -2.394, -3.174
 59553669, -353626655, 1491650503, -1072135285, 353.8294, 353.8294, 22.144, -2.394, -3.174
 59573661, -353626655, 1491650503, -1072086183, 353.8294, 353.8294, 22.144, -2.394, -3.174
 59593653, -353626655, 1491650503, -1072044831, 353.8294, 353.8294, 22.144, -2.394, -3.174
 59613645, -353626655, 1491650503, -1071998014, 353.8294, 353.8294, 22.144, -2.394, -3.174
 59633637, -353626254, 1491650461, -1071928789, 353.7816, 353.7816, 23.064, -2.513, -3.679
 59653629, -353626254, 1491650461, -1071891787, 353.7816, 353.7816, 23.064, -2.513, -3.679
 59673621, -353626254, 1491650461, -1071847844, 353.7816, 353.7816, 23.064, -2.513, -3.679
 59693613, -353626254, 1491650461, -1071808733, 353.7816, 353.7816, 23.064, -2.513, -3.679
 59713605, -353626254, 1491650461, -1071777190, 353.7816, 353.7816, 23.064, -2.513, -3.679
 59733597, -353626254, 1491650461, -1071739637, 353.7816, 353.7816, 23.064, -2.513, -3.679
 59753589, -353626254, 1491650461, -1071702186, 353.7816, 353.7816, 23.064, -2.513, -3.679
 59773581, -353626254, 1491650461, -1071672791, 353.7816, 353.7816, 23.064, -2.513, -3.679
 59793573, -353626254, 1491650461, -1071642354, 353.7816, 353.7816, 23.064, -2.513, -3.679
 59813565, -353626254, 1491650461, -1071601721, 353.7816, 353.7816, 23.064, -2.513, -3.679
 59833557, -353625833, 1491650379, -1071565188, 353.7128, 353.7128, 23.617, -2.602, -4.094
 59853549, -353625833, 1491650379, -1071541360, 353.7128, 353.7128, 23.617, -2.602, -4.094
 59873541, -353625833, 1491650379, -1071531033, 353.7128, 353.7128, 23.617, -2.602, -4.094
 59893533, -353625833, 1491650379, -1071533503, 353.7128, 353.7128, 23.617, -2.602, -4.094
 59913525, -353625833, 1491650379, -1071492327, 353.7128, 353.7128, 23.617, -2.602, -4.094
 59933517, -353625833, 1491650379, -1071504754, 353.7128, 353.7128, 23.617, -2.602, -4.094
 59953509, -353625833, 1491650379, -1071522540, 353.7128, 353.7128, 23.617, -2.602, -4.094
 59973501, -353625833, 1491650379, -1071545355, 353.7128, 353.7128, 23.617, -2.602, -4.094
 59993493, -353625833, 1491650379, -1071564168, 353.7128, 353.7128, 23.617, -2.602, -4.094
 60013485, -353625833, 1491650379, -1071593505, 353.7128, 353.7128, 23.617, -2.602, -4.094
 60033477, -353625407, 1491650332, -1071619091, 353.8078, 353.8078, 23.717, -2.573, -4.699
 60054302, -353625407, 1491650332, -1071644289, 353.8078, 353.8078, 23.717, -2.573, -4.699
 60074294, -353625407, 1491650332, -1071665676, 353.8078, 353.8078, 23.717, -2.573, -4.699
 60094286, -353625407, 1491650332, -1071689407, 353.8078, 353.8078, 23.717, -2.573, -4.699
 60114278, -353625407, 1491650332, -1071663454, 353.8078, 353.8078, 23.717, -2.573, -4.699
 60134270, -353625407, 1491650332, -1071694734, 353.8078, 353.8078, 23.717, -2.573, -4.699
 60154262, -353625407, 1491650332, -1071724073, 353.8078, 353.8078, 23.717, -2.573, -4.699
 60174254, -353625407, 1491650332, -1071742753, 353.8078, 353.8078, 23.717, -2.573, -4.699
 60194246, -353625407, 1491650332, -1071770404, 353.8078, 353.8078, 23.717, -2.573, -4.699
 60214238, -353625407, 1491650332, -1071785523, 353.8078, 353.8078, 23.717, -2.573, -4.699
 60234230, -353624982, 1491650285, -1071799976, 353.8822, 353.8822, 23.59, -2.528, -5.475
 60254222, -353624982, 1491650285, -1071810330, 353.8822, 353.8822, 23.59, -2.528, -5.475
 60274214, -353624982, 1491650285, -1071816709, 353.8822, 353.8822, 23.59, -2.528, -5.475
 60294206, -353624982, 1491650285, -1071829493, 353.8822, 353.8822, 23.59, -2.528, -5.475
 60314198, -353624982, 1491650285, -1071806051, 353.8822, 353.8822, 23.59, -2.528, -5.475
 60334190, -353624982, 1491650285, -1071809546, 353.8822, 353.8822, 23.59, -2.528, -5.475
 60354182, -353624982, 1491650285, -1071820384, 353.8822, 353.8822, 23.59, -2.528, -5.475
 60374174, -353624982, 1491650285, -1071819594, 353.8822, 353.8822, 23.59, -2.528, -5.475
 60394166, -353624982, 1491650285, -1071816890, 353.8822, 353.8822, 23.59, -2.528, -5.475
 60414158, -353624982, 1491650285, -1071815993, 353.8822, 353.8822, 23.59, -2.528, -5.475
 60434150, -353624559, 1491650204, -1071809845, 353.8479, 353.8479, 23.432, -2.525, -6.073
 60454142, -353624559, 1491650204, -1071806413, 353.8479, 353.8479, 23.432, -2.525, -6.073
 60474134, -353624559, 1491650204, -1071799983, 353.8479, 353.8479, 23.432, -2.525, -6.073
 60494126, -353624559, 1491650204, -1071795102, 353.8479, 353.8479, 23.432, -2.525, -6.073
 60514118, -353624559, 1491650204, -1071734166, 353.8479, 353.8479, 23.432, -2.525, -6.073
 60534110, -353624559, 1491650204, -1071729156, 353.8479, 353.8479, 23.432, -2.525, -6.073
 60554102, -353624559, 1491650204, -1071733284, 353.8479, 353.8479, 23.432, -2.525, -6.073
 60574094, -353624559, 1491650204, -1071730841, 353.8479, 353.8479, 23.432, -2.525, -6.073
 60594086, -353624559, 1491650204, -1071725704, 353.8479, 353.8479, 23.432, -2.525, -6.073
 60614078, -353624559, 1491650204, -1071721028, 353.8479, 353.8479, 23.432, -2.525, -6.073
 60634070, -353624143, 1491650160, -1071721786, 353.7933, 353.7933, 23.316, -2.535, -6.383
 60654062, -353624143, 1491650160, -1071731565, 353.7933, 353.7933, 23.316, -2.535, -6.383
 60674054, -353624143, 1491650160, -1071727139, 353.7933, 353.7933, 23.316, -2.535, -6.383
 60694046, -353624143, 1491650160, -1071740763, 353.7933, 353.7933, 23.316, -2.535, -6.383
 60714038, -353624143, 1491650160, -1071717591, 353.7933, 353.7933, 23.316, -2.535, -6.383
 60734030, -353624143, 1491650160, -1071724362, 353.7933, 353.7933, 23.316, -2.535, -6.383
 60754022, -353624143, 1491650160, -1071734954, 353.7933, 353.7933, 23.316, -2.535, -6.383
 60774014, -353624143, 1491650160, -1071754209, 353.7933, 353.7933, 23.316, -2.535, -6.383
 60794006, -353624143, 1491650160, -1071764618, 353.7933, 353.7933, 23.316, -2.535, -6.383
 60813998, -353624143, 1491650160, -1071781121, 353.7933, 353.7933, 23.316, -2.535, -6.383
 60833990, -353623723, 1491650097, -1071802691, 353.8257, 353.8257, 23.224, -2.512, -6.577
 60853982, -353623723, 1491650097, -1071808095, 353.8257, 353.8257, 23.224, -2.512, -6.577
 60873974, -353623723, 1491650097, -1071816487, 353.8257, 353.8257, 23.224, -2.512, -6.577
 60893966, -353623723, 1491650097, -1071837792, 353.8257, 353.8257, 23.224, -2.512, -6.577
 60913958, -353623723, 1491650097, -1071807708, 353.8257, 353.8257, 23.224, -2.512, -6.577
 60933950, -353623723, 1491650097, -1071816094, 353.8257, 353.8257, 23.224, -2.512, -6.577
 60953942, -353623723, 1491650097, -1071823570, 353.8257, 353.8257, 23.224, -2.512, -6.577
 60973934, -353623723, 1491650097, -1071843907, 353.8257, 353.8257, 23.224, -2.512, -6.577
 60993926, -353623723, 1491650097, -1071853379, 353.8257, 353.8257, 23.224, -2.512, -6.577
 61013918, -353623723, 1491650097, -1071877979, 353.8257, 353.8257, 23.224, -2.512, -6.577
 61033910, -353623306, 1491650053, -1071892359, 353.8808, 353.8808, 23.132, -2.479, -6.744
 61053902, -353623306, 1491650053, -1071900979, 353.8808, 353.8808, 23.132, -2.479, -6.744
 61073894, -353623306, 1491650053, -1071923876, 353.8808, 353.8808, 23.132, -2.479, -6.744
 61093886, -353623306, 1491650053, -1071934664, 353.8808, 353.8808, 23.132, -2.479, -6.744
 61113878, -353623306, 1491650053, -1071926839, 353.8808, 353.8808, 23.132, -2.479, -6.744
 61133870, -353623306, 1491650053, -1071940528, 353.8808, 353.8808, 23.132, -2.479, -6.744
 61153862, -353623306, 1491650053, -1071951066, 353.8808, 353.8808, 23.132, -2.479, -6.744
 61173854, -353623306, 1491650053, -1071972897, 353.8808, 353.8808, 23.132, -2.479, -6.744
 61193846, -353623306, 1491650053, -1071981174, 353.8808, 353.8808, 23.132, -2.479, -6.744
 61213838, -353623306, 1491650053, -1071986758, 353.8808, 353.8808, 23.132, -2.479, -6.744
 61233830, -353622891, 1491650008, -1071989916, 353.9176, 353.9176, 23.032, -2.454, -6.89
 61253822, -353622891, 1491650008, -1071998200, 353.9176, 353.9176, 23.032, -2.454, -6.89
 61273814, -353622891, 1491650008, -1072002090, 353.9176, 353.9176, 23.032, -2.454, -6.89
 61293806, -353622891, 1491650008, -1072003494, 353.9176, 353.9176, 23.032, -2.454, -6.89
 61313798, -353622891, 1491650008, -1071994599, 353.9176, 353.9176, 23.032, -2.454, -6.89
 61333790, -353622891, 1491650008, -1071990042, 353.9176, 353.9176, 23.032, -2.454, -6.89
 61353782, -353622891, 1491650008, -1071987183, 353.9176, 353.9176, 23.032, -2.454, -6.89
 61373774, -353622891, 1491650008, -1071981998, 353.9176, 353.9176, 23.032, -2.454, -6.89
 61393766, -353622891, 1491650008, -1071990180, 353.9176, 353.9176, 23.032, -2.454, -6.89
 61413758, -353622891, 1491650008, -1072001060, 353.9176, 353.9176, 23.032, -2.454, -6.89
 61433750, -353622476, 1491649927, -1072004000, 353.9035, 353.9035, 22.984, -2.454, -6.921
 61453742, -353622476, 1491649927, -1072001270, 353.9035, 353.9035, 22.984, -2.454, -6.921
 61473734, -353622476, 1491649927, -1072000861, 353.9035, 353.9035, 22.984, -2.454, -6.921
 61493726, -353622476, 1491649927, -1072000080, 353.9035, 353.9035, 22.984, -2.454, -6.921
 61513718, -353622476, 1491649927, -1071963916, 353.9035, 353.9035, 22.984, -2.454, -6.921
 61533710, -353622476, 1491649927, -1071963088, 353.9035, 353.9035, 22.984, -2.454, -6.921
 61553702, -353622476, 1491649927, -1071962630, 353.9035, 353.9035, 22.984, -2.454, -6.921
 61573694, -353622476, 1491649927, -1071964630, 353.9035, 353.9035, 22.984, -2.454, -6.921
 61593686, -353622476, 1491649927, -1071972121, 353.9035, 353.9035, 22.984, -2.454, -6.921
 61613678, -353622476, 1491649927, -1071971627, 353.9035, 353.9035, 22.984, -2.454, -6.921
 61633670, -353622063, 1491649883, -1071964602, 353.9036, 353.9036, 22.978, -2.454, -6.863
 61653662, -353622063, 1491649883, -1071966745, 353.9036, 353.9036, 22.978, -2.454, -6.863
 61673654, -353622063, 1491649883, -1071968616, 353.9036, 353.9036, 22.978, -2.454, -6.863
