TimeUS,aF,aR,aD,gyR,gyP,gyY,bAlt,gpLat,gpLng,gpAlt,gpN,gpE,gpD
 57173788, 7.555096, 0.03431879, -10.01875, 0.0008319297, 0.00148351, 0.0008489679, -0.1348226, -353629026, 1491650676, -10, 9.81, -1.029, 0.239
 57193780, 7.372355, -0.05899726, -9.927044, 0.0008279885, 0.001563941, 0.0007389142, -0.1348226, -353629026, 1491650676, -10, 9.81, -1.029, 0.239
 57213772, 7.274826, 0.1081043, -9.906205, 0.0008321679, 0.001587129, 0.0006884038, -0.1348226, -353629026, 1491650676, -10, 9.81, -1.029, 0.239
 57233764, 7.205056, 0.007931294, -9.775621, 0.0008290122, 0.001559854, 0.0006516179, -0.3145861, -353629272, 1491650640, -16, 11.578, -1.217, 0.273
 57253756, 7.111264, 0.07689423, -9.800776, 0.0008354968, 0.001602596, 0.0006680682, -0.3145861, -353629272, 1491650640, -16, 11.578, -1.217, 0.273
 57273748, 7.091024, -0.01521028, -9.657908, 0.0008369171, 0.001755264, 0.0006673245, -0.3145861, -353629272, 1491650640, -16, 11.578, -1.217, 0.273
 57293740, 6.863122, -0.08627521, -9.656093, 0.0008338366, 0.001869588, 0.0006259269, -0.3145861, -353629272, 1491650640, -16, 11.578, -1.217, 0.273
 57313732, 6.767966, -0.00371351, -9.487323, 0.0008366582, 0.001957288, 0.0006236977, -0.3145861, -353629272, 1491650640, -16, 11.578, -1.217, 0.273
 57333724, 6.71109, 0.00547207, -9.41263, 0.0008374994, 0.00195462, 0.0006773027, -0.02808804, -353629272, 1491650640, -16, 11.578, -1.217, 0.273
 57353716, 7.386717, -0.115145, -9.393507, 0.001048631, 0.002928233, 0.0008712891, -0.02808804, -353629272, 1491650640, -16, 11.578, -1.217, 0.273
 57373708, 10.67693, -0.05370293, -10.45847, 0.001543808, 0.02019419, -0.001446911, -0.02808804, -353629272, 1491650640, -16, 11.578, -1.217, 0.273
 57393700, 10.66568, -0.01444219, -11.81723, 0.007037889, 0.04366281, -0.005724846, -0.02808804, -353629272, 1491650640, -16, 11.578, -1.217, 0.273
 57413692, 10.55689, 0.04389793, -13.00653, 0.003704377, 0.07376535, -0.0124752, -0.02808804, -353629272, 1491650640, -16, 11.578, -1.217, 0.273
 57433684, 10.45197, 0.0527179, -14.11798, 0.001249738, 0.09729514, -0.01487175, -0.4269383, -353628442, 1491650982, -20, 13.122, -1.378, 0.207
 57453676, 10.45429, -0.01329786, -14.86544, -0.008797142, 0.1121207, -0.009512142, -0.4269383, -353628442, 1491650982, -20, 13.122, -1.378, 0.207
 57473668, 10.38715, 0.01011729, -15.38721, -0.01542743, 0.1337148, -0.007753345, -0.4269383, -353628442, 1491650982, -20, 13.122, -1.378, 0.207
 57493660, 10.26387, 0.02850409, -15.85291, -0.03282493, 0.1630457, -0.01078693, -0.4269383, -353628442, 1491650982, -20, 13.122, -1.378, 0.207
 57513652, 10.0864, -0.02617843, -16.10498, -0.03497299, 0.1720103, -0.01531421, -0.4269383, -353628442, 1491650982, -20, 13.122, -1.378, 0.207
 57533644, 10.06952, -0.06296492, -16.24564, -0.02782341, 0.1587728, -0.005423646, -0.3033509, -353628442, 1491650982, -20, 13.122, -1.378, 0.207
 57553636, 9.996819, -0.009944966, -16.31037, -0.01640057, 0.1719768, -0.003612494, -0.3033509, -353628442, 1491650982, -20, 13.122, -1.378, 0.207
 57573628, 9.861873, -0.03323798, -16.0912, -0.004690467, 0.1693109, -0.00757718, -0.3033509, -353628442, 1491650982, -20, 13.122, -1.378, 0.207
 57593620, 9.756557, -0.1523676, -15.82512, -0.003614858, 0.1606043, -0.007471271, -0.3033509, -353628442, 1491650982, -20, 13.122, -1.378, 0.207
 57613612, 9.594267, -0.157555, -15.48932, 0.007560463, 0.1451511, -0.002963207, -0.3033509, -353628442, 1491650982, -20, 13.122, -1.378, 0.207
 57633604, 9.527769, -0.1638516, -14.98584, 0.01033932, 0.1459485, 0.009484376, -0.129205, -353628350, 1491650897, -25, 14.726, -1.549, 0.122
 57653596, 9.296384, -0.09665406, -14.65167, 0.006447916, 0.1420013, 0.01382565, -0.129205, -353628350, 1491650897, -25, 14.726, -1.549, 0.122
 57673588, 9.327284, -0.08076981, -14.34714, 0.003891434, 0.140308, -0.0004066257, -0.129205, -353628350, 1491650897, -25, 14.726, -1.549, 0.122
 57693580, 9.20685, -0.1222914, -13.93877, 0.01348119, 0.1329165, -0.002003112, -0.129205, -353628350, 1491650897, -25, 14.726, -1.549, 0.122
 57713572, 9.11219, 0.03251532, -13.77593, 0.01934819, 0.1213356, 0.008391933, -0.129205, -353628350, 1491650897, -25, 14.726, -1.549, 0.122
 57733564, 8.884924, -0.1542437, -13.26936, 0.01213363, 0.1134235, 0.01209862, 0.1263962, -353628350, 1491650897, -25, 14.726, -1.549, 0.122
 57753556, 8.86722, 0.06820086, -12.97536, 0.01361965, 0.09881119, 0.006313442, 0.1263962, -353628350, 1491650897, -25, 14.726, -1.549, 0.122
 57773548, 8.798217, -0.009613148, -12.58864, 0.02057934, 0.09349442, 0.003743685, 0.1263962, -353628350, 1491650897, -25, 14.726, -1.549, 0.122
 57793540, 8.704126, 0.1074577, -12.3316, 0.02702944, 0.09250288, 0.006549659, 0.1263962, -353628350, 1491650897, -25, 14.726, -1.549, 0.122
 57813532, 8.533422, 0.1214824, -12.24793, 0.02944351, 0.09685938, 0.0007391766, 0.1263962, -353628350, 1491650897, -25, 14.726, -1.549, 0.122
 57833524, 8.62319, -0.06019197, -12.12198, 0.03993241, 0.09478571, -0.009188073, 0.2836892, -353628241, 1491650248, -16, 16.673, -1.769, -1.069
 57853516, 8.388224, -0.02467402, -12.00415, 0.03943345, 0.08538153, -0.0020329, 0.2836892, -353628241, 1491650248, -16, 16.673, -1.769, -1.069
 57873508, 8.229715, -0.01070777, -11.96621, 0.03579011, 0.08320155, 0.00092357, 0.2836892, -353628241, 1491650248, -16, 16.673, -1.769, -1.069
 57893500, 8.329026, -0.02226605, -11.82948, 0.02705446, 0.07660295, -0.00522448, 0.2836892, -353628241, 1491650248, -16, 16.673, -1.769, -1.069
 57913492, 8.130308, -0.06108611, -11.86558, 0.01847126, 0.07713139, -0.002354574, 0.2836892, -353628241, 1491650248, -16, 16.673, -1.769, -1.069
 57933484, 8.010675, -0.1548006, -11.85898, 0.01228278, 0.07448496, -0.004502348, 0.3960414, -353628241, 1491650248, -16, 16.673, -1.769, -1.069
 57953476, 8.118886, 0.1910346, -11.74382, 0.008507742, 0.07643236, -0.008324858, 0.3960414, -353628241, 1491650248, -16, 16.673, -1.769, -1.069
