TimeUS,CAN,CAE,CAD,CAe,NAN,NAE,NAD,NAe,m10,m00
 170760835, -2.74727E-06, 4.688054E-05, 3.417555E-06, 6.484905E-06, 0, 0, 0, 0, -0.9999977, -0.001444026
 170830807, -0.202711, 3.208945, 0.2557794, 0.4433061, -0.09616779, 3.253725, -0.1435053, 0.4432996, -0.9999977, -0.00144437
 171030727, -0.09630276, 3.261059, -0.1438147, 0.4438257, 7.685247E-06, 0.004389009, 5.540776E-05, 0.0005187925, -0.9999977, -0.001441103
 171231480, 0.0003282797, 0.01173465, -0.0001862278, 0.001046232, 0.0002345256, 0.004455789, -0.0003338718, 0.0005209541, -0.9999977, -0.001435929
 171431400, 8.199887E-05, 0.01184468, -0.0006179818, 0.001046232, 0.0001337911, 0.004277445, 0.0001288483, 0.0005187925, -0.9999977, -0.001433114
 171631320, 0.0001242483, 0.01166179, -0.0003169377, 0.00104407, 0.0002625777, 0.004600844, -0.000285292, 0.0005187925, -0.9999977, -0.00142888
 171831240, 0.0001768954, 0.01211841, -0.0005211068, 0.00104407, 0.000236252, 0.004337753, 0.0003328958, 0.0005187925, -0.9999977, -0.001421673
 172031160, 0.0002497354, 0.01203274, 0.0001853107, 0.00104407, 9.701534E-05, 0.004762989, -0.0001242045, 0.0005187925, -0.9999977, -0.001415
 172231080, 0.0002507258, 0.0120945, -0.0004115436, 0.00104407, -0.0002151798, 0.003952477, -0.0003437991, 0.0005187925, -0.9999977, -0.001407962
 172431000, 1.477135E-05, 0.01124482, -0.0004564783, 0.00104407, 0.0002378304, 0.004076692, 4.89754E-06, 0.0005187925, -0.9999977, -0.001400471
 172630920, 0.000427001, 0.01145826, 1.709736E-05, 0.00104407, -0.0001519693, 0.004285865, 0.0003412026, 0.0005187925, -0.9999977, -0.001408582
 172830840, 5.718171E-06, 0.01179112, 0.0005397853, 0.00104407, -3.486602E-05, 0.004369993, -5.019088E-05, 0.0005187925, -0.9999977, -0.001415977
 173030760, -0.0003276569, 0.01167649, -0.0003346952, 0.00104407, -0.0005329913, 0.004032765, -0.0004054295, 0.0005187925, -0.9999977, -0.001422529
 173230680, -0.0005312998, 0.01146214, -0.000762801, 0.00104407, -0.0001028694, 0.004296284, -0.0002168634, 0.0005187925, -0.9999977, -0.001428359
 173431433, -0.0002559423, 0.01193378, -0.0004798376, 0.001046232, 0.0001521541, 0.004524281, -0.0005887197, 0.0005209541, -0.9999977, -0.001433283
 173631353, 0.0001195058, 0.01217989, -0.0009210434, 0.001046232, 0.0003037987, 0.004525927, 4.990964E-05, 0.0005187925, -0.9999976, -0.001437524
 173831273, 0.0004302253, 0.01192348, -0.0001198158, 0.00104407, 0.0001452652, 0.00388614, 5.26039E-05, 0.0005187925, -0.9999976, -0.001441673
 174031193, 0.0002139932, 0.01129693, -0.0001519072, 0.00104407, 0.0002470074, 0.004033237, -0.0004402938, 0.0005187925, -0.9999976, -0.001445998
 174231113, 1.401842E-05, 0.01123513, -0.0005927919, 0.00104407, -4.601396E-05, 0.003832119, 0.0004703583, 0.0005187925, -0.9999976, -0.001448976
 174431033, -0.0001935641, 0.01131152, 0.0007165689, 0.00104407, -0.0001328099, 0.004420189, -2.381921E-05, 0.0005187925, -0.9999976, -0.00145025
 174630953, -0.0002110058, 0.01181871, -0.0001768442, 0.00104407, 0.0003029001, 0.004361033, -0.0002786844, 0.0005187925, -0.9999977, -0.001451332
 174830873, 0.0002426476, 0.01189016, -0.0002845663, 0.00104407, 0.0001881194, 0.003622548, 7.175674E-05, 0.0005187925, -0.9999977, -0.00145133
