TimeUS,CAN,CAE,CAD,CAe,NAN,NAE,NAD,NAe,m10,m00
 196458885, 3.767106E-06, 4.344612E-05, 2.619172E-06, 6.484905E-06, 0, 0, 0, 0, -0.9999978, -0.00143704
 196631316, 0.2707882, 3.497247, 0.2041427, 0.5102589, -0.3833901, 3.376418, -0.06508736, 0.5102519, -0.9999978, -0.00143287
 196831236, -0.3834239, 3.3833, -0.06524517, 0.510778, 0.0001925928, 0.004111512, -7.113828E-05, 0.0005187925, -0.9999978, -0.001425967
 197031156, -0.0002787653, 0.01119072, -3.132519E-05, 0.00104407, -0.0005186528, 0.003932946, -0.0002450618, 0.0005187925, -0.9999978, -0.001420143
 197231076, -0.000240157, 0.01145898, -0.0004443882, 0.00104407, 0.0001169148, 0.004261546, -0.0001656978, 0.0005187925, -0.9999978, -0.001414099
 197430996, 0.0001397256, 0.01157434, -0.0004741881, 0.00104407, -7.732462E-06, 0.003887702, -0.0004954668, 0.0005187925, -0.9999978, -0.001408981
 197630916, -5.674788E-05, 0.01100894, -0.0008881888, 0.00104407, 5.174597E-05, 0.003996457, -0.0001994694, 0.0005187925, -0.9999978, -0.001403784
 197830836, 0.0004335058, 0.01157276, -0.0004691357, 0.00104407, 0.0001661968, 0.004325749, -0.0003334809, 0.0005187925, -0.9999978, -0.001396895
 198030756, 0.0004157259, 0.01175782, -0.0008630578, 0.00104407, -1.652654E-05, 0.004381953, -0.0003587396, 0.0005187925, -0.9999978, -0.001390379
 198230676, 0.0001041893, 0.01192172, -0.0003485798, 0.00104407, 0.0003569318, 0.004040944, -0.0003248369, 0.0005187925, -0.9999978, -0.001383547
 198431429, 0.0002757219, 0.0113846, -0.0004976896, 0.001046232, 0.0001035922, 0.004129831, -0.000132667, 0.0005209541, -0.9999978, -0.001379105
 198631349, -2.059266E-05, 0.01145372, -0.0002051613, 0.001046232, -0.0002274125, 0.004209571, -0.0001438281, 0.0005187925, -0.9999978, -0.001384923
 198831269, 2.914513E-05, 0.01142986, -0.0001112672, 0.00104407, 0.0001897916, 0.004127259, -0.0005067978, 0.0005187925, -0.9999978, -0.001389582
 199031189, 0.000299246, 0.01192296, -0.0006681341, 0.00104407, 0.0002374561, 0.004751091, -0.0002953873, 0.0005187925, -0.9999978, -0.001395147
 199231109, 0.000128391, 0.01191733, -0.0004192117, 0.00104407, -0.0001382937, 0.004264584, -2.610235E-05, 0.0005187925, -0.9999978, -0.001398999
 199431029, -0.0001948075, 0.01145424, -3.880261E-05, 0.00104407, 7.186874E-05, 0.00413475, 3.055663E-05, 0.0005187925, -0.9999978, -0.00140176
 199630949, 3.063418E-05, 0.011253, 0.0001386994, 0.00104407, 0.0001548659, 0.003791053, 5.098806E-05, 0.0005187925, -0.9999978, -0.001403779
 199830869, -7.11618E-05, 0.01144411, 1.810301E-05, 0.00104407, -0.0003766044, 0.004604634, -0.0001595205, 0.0005187925, -0.9999978, -0.00140527
 200030789, -0.0003030378, 0.01184751, -0.000317157, 0.00104407, 0.0005360265, 0.003850401, -0.0002681398, 0.0005187925, -0.9999978, -0.001405813
 200230709, 0.0007602085, 0.01102598, -5.013611E-05, 0.00104407, 0.0003072443, 0.004246646, 4.347016E-05, 0.0005187925, -0.9999978, -0.00140578
 200431462, 0.0003247713, 0.01140794, -0.0004672144, 0.001046232, 0.0001498094, 0.003897415, -0.000404902, 0.0005209541, -0.9999978, -0.001407013
 200631382, -2.956193E-05, 0.01145341, -0.0006656133, 0.001046232, -0.0001101064, 0.004231875, -0.0002718744, 0.0005187925, -0.9999978, -0.00140613
 200831302, 2.339189E-05, 0.01129952, -0.0002860724, 0.00104407, -2.744049E-05, 0.004239212, -3.791485E-05, 0.0005187925, -0.9999978, -0.001403764
 201031222, 4.787151E-05, 0.01151521, 4.428643E-05, 0.00104407, 0.0003804483, 0.003988042, -0.0002473318, 0.0005187925, -0.9999979, -0.001398232
 201231142, 0.0002801414, 0.01096618, -0.0003737123, 0.00104407, -0.0001014415, 0.003901539, 0.0001437971, 0.0005187925, -0.9999979, -0.00139331
 201431062, -0.0004242809, 0.01112869, 0.0001566641, 0.00104407, -0.0002311116, 0.003976319, 6.58249E-06, 0.0005187925, -0.9999979, -0.001388299
 201630982, -4.677661E-05, 0.0109428, 4.346659E-05, 0.00104407, 0.000103528, 0.003769977, 0.0003801386, 0.0005187925, -0.9999979, -0.001382786
 201830902, -0.0001377122, 0.01096072, 0.0002053904, 0.00104407, -0.0007016246, 0.004353487, 1.953059E-06, 0.0005187925, -0.9999979, -0.001376563
 202030822, -0.0005993884, 0.01172401, -0.0002160376, 0.00104407, 0.0002166686, 0.003957053, -0.0001751234, 0.0005187925, -0.9999979, -0.001370503
 202230742, 0.0003084766, 0.01131834, -0.0003545534, 0.00104407, 0.0002780475, 0.004249781, 0.0002765693, 0.0005187925, -0.9999979, -0.001363581
 202430662, 0.0005217837, 0.01146048, -3.371675E-05, 0.00104407, 0.0002104297, 0.004098265, -0.0003642103, 0.0005187925, -0.9999979, -0.001357379
 202631415, 0.0004205398, 0.011319, -0.0005600171, 0.001046232, 0.000305228, 0.003833144, -0.0002019222, 0.0005209541, -0.9999979, -0.001352824
 202831335, 0.0004958264, 0.01108957, -0.000395673, 0.001046232, -0.0001080797, 0.003813016, 3.617389E-05, 0.0005187925, -0.9999979, -0.001346439
 203031255, -9.493293E-05, 0.01128456, -2.725699E-05, 0.00104407, 0.0004501411, 0.004693598, 0.0002098495, 0.0005187925, -0.9999978, -0.001338956
 203231175, 0.0003415783, 0.01199252, -0.00015351, 0.00104407, 5.179775E-05, 0.004318689, -0.0005483961, 0.0005187925, -0.9999978, -0.001331763
 203431095, 0.0001564345, 0.01141006, -0.0005781531, 0.00104407, 0.0002686385, 0.004123859, 0.0001696623, 0.0005187925, -0.9999978, -0.001322836
 203631015, 0.0004303468, 0.01162107, 0.0003200847, 0.00104407, 0.0004305172, 0.004210549, 2.561379E-05, 0.0005187925, -0.9999978, -0.001315597
 203830935, 0.0004616735, 0.01177534, -1.65742E-05, 0.00104407, -0.0002121887, 0.004331297, -5.168039E-05, 0.0005187925, -0.9999978, -0.001322496
 204030855, 9.389073E-05, 0.01174488, -0.0003033449, 0.00104407, 0.0001585579, 0.004288862, -0.0003156638, 0.0005187925, -0.9999978, -0.001329283
 204230775, 0.0002667398, 0.0116106, -0.0005106277, 0.00104407, 0.0004298908, 0.004101602, -0.0002573223, 0.0005187925, -0.9999978, -0.001334533
 204430695, 0.0005910139, 0.01134223, -0.0005941781, 0.00104407, -0.0001395818, 0.004243896, -0.0002170362, 0.0005187925, -0.9999978, -0.001338868
 204631448, -0.0001134102, 0.01153857, -3.844191E-05, 0.001046232, -1.015939E-05, 0.004492376, -0.0003148929, 0.0005209541, -0.9999979, -0.001344857
 204831368, 0.0001454994, 0.01143024, -0.0001707217, 0.001046232, -9.967092E-05, 0.003904133, 0.0001323039, 0.0005187925, -0.9999978, -0.001346593
 205031288, -0.0002061059, 0.01129028, -0.0003141314, 0.00104407, 1.539463E-05, 0.004400531, -0.0002650249, 0.0005187925, -0.9999978, -0.001347742
 205231208, -7.112166E-05, 0.01165712, -0.0003875374, 0.00104407, 0.0002181764, 0.004176996, -0.0002516097, 0.0005187925, -0.9999978, -0.001348836
 205431128, 0.0002996259, 0.01131022, -0.0002050307, 0.00104407, -0.0001752659, 0.003596672, 0.0002992827, 0.0005187925, -0.9999978, -0.001350239
 205631048, 7.857273E-05, 0.01106423, -2.449371E-05, 0.00104407, 1.913332E-05, 0.00389372, 0.0002990575, 0.0005187925, -0.9999978, -0.001350295
 205830968, -6.685394E-05, 0.01122606, 0.0001730406, 0.00104407, -0.000152927, 0.004426036, 0.0001697135, 0.0005187925, -0.9999978, -0.001348388
 206030888, 6.48386E-06, 0.01160021, -0.0001446646, 0.00104407, -0.0001842697, 0.003977406, -0.0002030776, 0.0005187925, -0.9999978, -0.001346634
 206230808, 6.760348E-05, 0.01111661, -0.0002149794, 0.00104407, 5.669926E-05, 0.004211195, 6.193781E-05, 0.0005187925, -0.9999978, -0.001344863
 206430728, 0.0002157385, 0.01135264, 0.0001564401, 0.00104407, 0.0003191665, 0.0041101, -0.0001420049, 0.0005187925, -0.9999979, -0.00134299
 206631481, 0.0004907052, 0.01138232, -0.0001245226, 0.001046232, -6.529663E-07, 0.00437266, 7.455947E-06, 0.0005209541, -0.9999978, -0.001342186
 206831401, -8.552512E-05, 0.01188066, 8.831664E-05, 0.001046232, -5.797717E-05, 0.004160238, -1.239638E-05, 0.0005187925, -0.9999979, -0.001340664
 207031321, -0.0001844388, 0.0112078, -0.00033697, 0.00104407, -0.0001201376, 0.004477202, -0.0004660304, 0.0005187925, -0.9999979, -0.001338081
 207231241, 4.123988E-05, 0.01174583, -0.0004956493, 0.00104407, -9.242488E-05, 0.00384242, -3.733321E-06, 0.0005187925, -0.9999979, -0.001333343
 207431161, -0.0001819715, 0.01090142, 3.126205E-05, 0.00104407, -0.0002810762, 0.004179652, 0.0001034764, 0.0005187925, -0.9999979, -0.001328447
 207631081, -0.0001142651, 0.01139282, -7.65053E-05, 0.00104407, 0.0002362249, 0.004462563, 0.0001337494, 0.0005187925, -0.9999979, -0.001323577
 207831001, 0.000131521, 0.01151879, 0.0001772803, 0.00104407, -1.413742E-05, 0.003712189, 0.0006057413, 0.0005187925, -0.9999979, -0.001318768
 208030921, -0.000185147, 0.01136621, 0.0004715977, 0.00104407, -0.0001748734, 0.004353684, 0.0004413353, 0.0005187925, -0.9999979, -0.001313385
 208230841, -1.050274E-05, 0.01164584, 0.0003338956, 0.00104407, 0.0002126285, 0.004018109, -0.0002657923, 0.0005187925, -0.9999979, -0.001307436
 208430761, -3.175423E-05, 0.0112955, -0.0003115075, 0.00104407, -0.0002268022, 0.004471406, -0.0002248258, 0.0005187925, -0.9999979, -0.001302493
