Threshold,ACCOF(FPR),ACCOF(TPR),GPSOF(FPR),GPSOF(TPR),ACCGPS(FPR),ACCGPS(TPR)
1,0.92,0.8023255813953488,0.28,0.5,0.0,0.011627906976744186
2,0.92,0.6941176470588235,0.2,0.38823529411764707,0.0,0.0
3,0.76,0.5476190476190477,0.16,0.32142857142857145,0.0,0.0
4,0.56,0.3855421686746988,0.12,0.25301204819277107,0.0,0.0
5,0.28,0.2682926829268293,0.08,0.18292682926829268,0.0,0.0
6,0.18,0.12345679012345678,0.04,0.1111111111111111,0.0,0.0
7,0.16,0.0875,0.02,0.05,0.0,0.0
8,0.1,0.0759493670886076,0.0,0.012658227848101266,0.0,0.0
9,0.08,0.07692307692307693,0.0,0.0,0.0,0.0
10,0.04,0.06493506493506493,0.0,0.0,0.0,0.0
11,0.04,0.05263157894736842,0.0,0.0,0.0,0.0
12,0.04,0.05333333333333334,0.0,0.0,0.0,0.0
13,0.02,0.04054054054054054,0.0,0.0,0.0,0.0
14,0.02,0.0273972602739726,0.0,0.0,0.0,0.0
15,0.02,0.013888888888888888,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0
