Threshold,ACCOF(FPR),GPSOF(FPR),ACCGPS(FPR)
1,0.008264462809917356,0.6446280991735537,0.29201101928374656
2,0.0027624309392265192,0.6022099447513812,0.15469613259668508
3,0.0,0.5678670360110804,0.09141274238227147
4,0.0,0.5388888888888889,0.06388888888888888
5,0.0,0.5125348189415042,0.04456824512534819
6,0.0,0.4888268156424581,0.036312849162011177
7,0.0,0.4649859943977591,0.03081232492997199
8,0.0,0.4438202247191011,0.025280898876404494
9,0.0,0.4253521126760563,0.01971830985915493
10,0.0,0.4067796610169492,0.014124293785310734
11,0.0,0.3937677053824363,0.0113314447592068
12,0.0,0.3806818181818182,0.008522727272727272
13,0.0,0.36752136752136755,0.005698005698005698
14,0.0,0.35428571428571426,0.002857142857142857
15,0.0,0.34097421203438394,0.0
16,0.0,0.3275862068965517,0.0
17,0.0,0.3170028818443804,0.0
18,0.0,0.3063583815028902,0.0
19,0.0,0.2956521739130435,0.0
20,0.0,0.28488372093023256,0.0
21,0.0,0.27405247813411077,0.0
22,0.0,0.2631578947368421,0.0
23,0.0,0.25219941348973607,0.0
24,0.0,0.2411764705882353,0.0
25,0.0,0.23008849557522124,0.0
26,0.0,0.22189349112426035,0.0
27,0.0,0.21364985163204747,0.0
28,0.0,0.20535714285714285,0.0
29,0.0,0.19701492537313434,0.0
30,0.0,0.18862275449101795,0.0
