Threshold,ACCOF(FPR),GPSOF(FPR),ACCGPS(FPR)
1,0.008264462809917356,0.8071625344352618,0.29201101928374656
2,0.0027624309392265192,0.7817679558011049,0.15469613259668508
3,0.0,0.7562326869806094,0.09141274238227147
4,0.0,0.7333333333333333,0.06388888888888888
5,0.0,0.7103064066852368,0.04456824512534819
6,0.0,0.6927374301675978,0.036312849162011177
7,0.0,0.6750700280112045,0.03081232492997199
8,0.0,0.6573033707865169,0.025280898876404494
9,0.0,0.6394366197183099,0.01971830985915493
10,0.0,0.6214689265536724,0.014124293785310734
11,0.0,0.603399433427762,0.0113314447592068
12,0.0,0.5909090909090909,0.008522727272727272
13,0.0,0.5783475783475783,0.005698005698005698
14,0.0,0.5657142857142857,0.002857142857142857
15,0.0,0.5530085959885387,0.0
16,0.0,0.5402298850574713,0.0
17,0.0,0.5273775216138329,0.0
18,0.0,0.5144508670520231,0.0
19,0.0,0.5014492753623189,0.0
20,0.0,0.4883720930232558,0.0
21,0.0,0.478134110787172,0.0
22,0.0,0.4678362573099415,0.0
23,0.0,0.4574780058651026,0.0
24,0.0,0.4470588235294118,0.0
25,0.0,0.4365781710914454,0.0
26,0.0,0.4260355029585799,0.0
27,0.0,0.41543026706231456,0.0
28,0.0,0.40476190476190477,0.0
29,0.0,0.3940298507462687,0.0
30,0.0,0.38023952095808383,0.0
