TimeUS,CGpN,CGpE,CGpD,CGpe,PGpN,PGpE,PGpD,PGpe
 158034261, 0, 0, 0, 0.01, 0, 0, 0, 0.01
 158234181, 0, 0, 0, 0.01, 0, 0, 0, 0.01
 158434101, 0.009000001, 0, 0, 0.01, 0, 0, 0, 0.01
 158634021, 0.249, -0.026, 0, 0.01, 0.009000001, 0, 0, 0.01
 158833941, 0.934, -0.097, 0.012, 0.01, 0.249, -0.026, 0, 0.01
 159033861, 2.092, -0.218, 0.037, 0.01, 0.934, -0.097, 0.012, 0.01
 159233781, 3.697, -0.388, 0.074, 0.01, 2.092, -0.218, 0.037, 0.01
 159433701, 5.696, -0.596, 0.123, 0.01, 3.697, -0.388, 0.074, 0.01
 159633621, 7.819, -0.8200001, 0.181, 0.01, 5.696, -0.596, 0.123, 0.01
 159833541, 9.808001, -1.026, 0.239, 0.01, 7.819, -0.8200001, 0.181, 0.01
 160034294, 11.576, -1.217, 0.275, 0.01, 9.808001, -1.026, 0.239, 0.01
 160234214, 13.138, -1.38, 0.205, 0.01, 11.576, -1.217, 0.275, 0.01
 160434134, 14.699, -1.551, 0.162, 0.01, 13.138, -1.38, 0.205, 0.01
 160634054, 16.663, -1.74, -0.946, 0.01, 14.699, -1.551, 0.162, 0.01
 160833974, 18.337, -1.923, -1.871, 0.01, 16.663, -1.74, -0.946, 0.01
 161033894, 19.814, -2.111, -2.28, 0.01, 18.337, -1.923, -1.871, 0.01
 161233814, 21.112, -2.262, -2.752, 0.01, 19.814, -2.111, -2.28, 0.01
 161433734, 22.222, -2.361, -3.261, 0.01, 21.112, -2.262, -2.752, 0.01
 161633654, 23.191, -2.485, -3.634, 0.01, 22.222, -2.361, -3.261, 0.01
 161833574, 24.018, -2.573, -3.982, 0.01, 23.191, -2.485, -3.634, 0.01
 162033494, 24.708, -2.647, -4.352, 0.01, 24.018, -2.573, -3.982, 0.01
 162234247, 25.316, -2.735, -4.577, 0.01, 24.708, -2.647, -4.352, 0.01
 162434167, 25.825, -2.792, -4.826, 0.01, 25.316, -2.735, -4.577, 0.01
 162634087, 26.247, -2.82, -5.077, 0.01, 25.825, -2.792, -4.826, 0.01
 162834007, 26.596, -2.87, -5.322, 0.01, 26.247, -2.82, -5.077, 0.01
 163033927, 26.898, -2.937, -5.43, 0.01, 26.596, -2.87, -5.322, 0.01
 163233847, 27.159, -2.969, -5.518, 0.01, 26.898, -2.937, -5.43, 0.01
 163433767, 27.369, -3.015, -5.643, 0.01, 27.159, -2.969, -5.518, 0.01
 163633687, 27.545, -3.042, -5.721, 0.01, 27.369, -3.015, -5.643, 0.01
 163833607, 27.666, -3.067, -5.849, 0.01, 27.545, -3.042, -5.721, 0.01
 164033527, 27.776, -3.088, -5.874, 0.01, 27.666, -3.067, -5.849, 0.01
 164234280, 27.858, -3.088, -5.977, 0.01, 27.776, -3.088, -5.874, 0.01
 164434200, 27.938, -3.103, -5.988, 0.01, 27.858, -3.088, -5.977, 0.01
 164634120, 27.998, -3.128, -6.019, 0.01, 27.938, -3.103, -5.988, 0.01
