TimeUS,CAN,CAE,CAD,CAe,NAN,NAE,NAD,NAe,m10,m00
 183430765, -0.00979296, 0.01215402, 0.0001138566, 0.00104407, -0.003500936, 0.004518465, 6.718568E-05, 0.0005187925, -0.1257289, 0.9920633
 183630685, -0.009899103, 0.0123526, 5.679838E-05, 0.00104407, -0.003824309, 0.004575203, 0.0002003834, 0.0005187925, -0.1257355, 0.9920624
 183831438, -0.01009626, 0.01217057, 2.89849E-05, 0.001046232, -0.003476277, 0.004639717, -0.0003493743, 0.0005209541, -0.125742, 0.9920616
 184031358, -0.009623432, 0.01224835, -0.0006710464, 0.001046232, -0.00347434, 0.004231281, 3.275514E-05, 0.0005187925, -0.1257467, 0.9920611
 184231278, -0.009836624, 0.01197081, -0.0002024604, 0.00104407, -0.003973226, 0.004529498, -6.002408E-05, 0.0005187925, -0.1257483, 0.9920608
 184431198, -0.01030044, 0.01242044, -0.0003272225, 0.00104407, -0.003937272, 0.004430979, -2.778848E-05, 0.0005187925, -0.1257503, 0.9920605
 184631118, -0.01031946, 0.01226031, 6.612292E-06, 0.00104407, -0.003514451, 0.004617707, 8.198557E-05, 0.0005187925, -0.1257531, 0.9920602
 184831038, -0.009572024, 0.01233368, 6.76838E-06, 0.00104407, -0.00329213, 0.004133373, -0.0001375888, 0.0005187925, -0.1257557, 0.9920598
 185030958, -0.009643473, 0.01206415, 3.576749E-05, 0.00104407, -0.004248608, 0.004269093, -0.0003870143, 0.0005187925, -0.1257568, 0.9920596
 185230878, -0.01077026, 0.0119308, -0.0008559436, 0.00104407, -0.003978786, 0.004147745, 0.0001474387, 0.0005187925, -0.1257576, 0.9920596
 185430798, -0.0103271, 0.01195561, 0.0002302311, 0.00104407, -0.003159819, 0.004801253, 0.0001959374, 0.0005187925, -0.1257585, 0.9920595
 185630718, -0.009255817, 0.01260264, 7.334364E-06, 0.00104407, -0.003549067, 0.004359654, -0.0003189575, 0.0005187925, -0.1257574, 0.9920596
