THR,Frames,FPR,TPR,TTD
1,70,0.8857142857142857,0.9714285714285714,98
2,69,0.5142857142857142,0.0,0
3,68,0.37142857142857144,0.0,0
4,67,0.14285714285714285,0.0,0
5,66,0.05714285714285714,0.0,0
6,65,0.05714285714285714,0.0,0
7,64,0.05714285714285714,0.0,0
8,63,0.02857142857142857,0.0,0
9,62,0.02857142857142857,0.0,0
10,61,0.02857142857142857,0.0,0
11,60,0.0,0.0,0
