TimeUS,gprLat,gprLng,gprAlt,gprN,gprE,gprD
 96445906, 389156431, -953179432, -1, -0.012, -0.004, 0.017
 96448533, 389156431, -953179432, -1, -0.012, -0.004, 0.017
 96450898, 389156431, -953179432, -1, -0.012, -0.004, 0.017
 96453932, 389156431, -953179432, -1, -0.012, -0.004, 0.017
 96455902, 389156431, -953179432, -1, -0.012, -0.004, 0.017
 96458528, 389156431, -953179432, -1, -0.012, -0.004, 0.017
 96460906, 389156431, -953179432, -1, -0.012, -0.004, 0.017
 96463802, 389156431, -953179432, -1, -0.012, -0.004, 0.017
 96465902, 389156431, -953179432, -1, -0.012, -0.004, 0.017
 96468519, 389156431, -953179432, -1, -0.012, -0.004, 0.017
 96470934, 389156431, -953179432, -1, -0.012, -0.004, 0.017
 96473765, 389156431, -953179432, -1, -0.012, -0.004, 0.017
 96475933, 389156431, -953179432, -1, -0.012, -0.004, 0.017
 96478494, 389156431, -953179432, -1, -0.012, -0.004, 0.017
 96480909, 389156431, -953179432, -1, -0.012, -0.004, 0.017
 96483836, 389156431, -953179432, -1, -0.012, -0.004, 0.017
 96485901, 389156431, -953179432, -1, -0.012, -0.004, 0.017
 96488519, 389156431, -953179432, -1, -0.012, -0.004, 0.017
 96490895, 389156431, -953179432, -1, -0.012, -0.004, 0.017
 96493926, 389156431, -953179432, -1, -0.012, -0.004, 0.017
 96495902, 389156431, -953179432, -1, -0.012, -0.004, 0.017
 96498525, 389156431, -953179432, -1, -0.012, -0.004, 0.017
 96500906, 389156431, -953179432, -1, -0.012, -0.004, 0.017
 96503848, 389156431, -953179432, -1, -0.012, -0.004, 0.017
 96505962, 389156431, -953179432, -1, -0.012, -0.004, 0.017
 96508516, 389156431, -953179432, -1, -0.012, -0.004, 0.017
 96510897, 389156431, -953179432, -1, -0.012, -0.004, 0.017
 96513887, 389156431, -953179432, -1, -0.012, -0.004, 0.017
 96515943, 389156431, -953179432, -1, -0.012, -0.004, 0.017
 96518534, 389156431, -953179432, -1, -0.012, -0.004, 0.017
 96520889, 389156431, -953179432, -1, -0.012, -0.004, 0.017
 96524117, 389156431, -953179432, -1, -0.012, -0.004, 0.017
 96525897, 389156431, -953179432, -1, -0.012, -0.004, 0.017
 96528514, 389156431, -953179432, -1, -0.012, -0.004, 0.017
 96530912, 389156431, -953179432, -1, -0.012, -0.004, 0.017
 96533750, 389156431, -953179432, -1, -0.012, -0.004, 0.017
 96535895, 389156431, -953179432, -1, -0.012, -0.004, 0.017
 96538569, 389156431, -953179432, -1, -0.012, -0.004, 0.017
 96540887, 389156431, -953179432, -1, -0.012, -0.004, 0.017
 96543751, 389156431, -953179432, -1, -0.012, -0.004, 0.017
 96546344, 389156431, -953179432, -1, -0.012, -0.004, 0.017
 96549356, 389156431, -953179432, -1, -0.012, -0.004, 0.017
 96552787, 389156431, -953179432, -1, -0.012, -0.004, 0.017
 96555368, 389156431, -953179432, -1, -0.012, -0.004, 0.017
 96557744, 389156431, -953179432, -1, -0.012, -0.004, 0.017
 96560085, 389156431, -953179432, -1, -0.012, -0.004, 0.017
 96562699, 389156431, -953179432, -1, -0.012, -0.004, 0.017
 96565366, 389156431, -953179432, -1, -0.012, -0.004, 0.017
 96567736, 389156431, -953179432, -1, -0.012, -0.004, 0.017
 96570032, 389156431, -953179432, -1, -0.012, -0.004, 0.017
 96572813, 389156431, -953179432, -1, -0.012, -0.004, 0.017
 96575331, 389156431, -953179432, -1, -0.012, -0.004, 0.017
 96577717, 389156431, -953179432, -1, -0.012, -0.004, 0.017
 96580072, 389156431, -953179432, -1, -0.012, -0.004, 0.017
 96582820, 389156431, -953179432, -1, -0.012, -0.004, 0.017
 96585444, 389156431, -953179432, -1, -0.012, -0.004, 0.017
 96587691, 389156431, -953179432, -1, -0.012, -0.004, 0.017
 96590026, 389156431, -953179432, -1, -0.012, -0.004, 0.017
 96592715, 389156431, -953179432, -1, -0.012, -0.004, 0.017
 96595333, 389156431, -953179432, -1, -0.012, -0.004, 0.017
 96597717, 389156431, -953179432, -1, -0.012, -0.004, 0.017
 96600022, 389156431, -953179432, -1, -0.012, -0.004, 0.017
 96602718, 389156431, -953179432, -1, -0.012, -0.004, 0.017
 96605698, 389156431, -953179432, -1, -0.012, -0.004, 0.017
 96607710, 389156431, -953179432, -1, -0.012, -0.004, 0.017
 96610073, 389156431, -953179432, -1, -0.012, -0.004, 0.017
 96612699, 389156431, -953179432, -1, -0.012, -0.004, 0.017
 96615579, 389156431, -953179432, -1, -0.012, -0.004, 0.017
 96617723, 389156431, -953179432, -1, -0.012, -0.004, 0.017
 96620068, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96622727, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96625365, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96627772, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96630043, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96632704, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96635344, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96637697, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96640015, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96642709, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96645344, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96647733, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96650048, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96652848, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96655429, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96657704, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96660053, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96662734, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96665462, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96667724, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96670051, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96672789, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96675340, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96677723, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96680028, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96682721, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96685581, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96688290, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96690777, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96693335, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96696004, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96698310, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96700773, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96703309, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96706203, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96708303, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96710793, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96713329, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96716460, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96718303, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96720794, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96723321, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96726572, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96728296, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96730800, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96733267, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96736068, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96738326, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96740818, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96743294, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96746048, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96748306, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96750782, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96753287, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96756037, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96758279, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96760835, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96763289, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96766254, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96768332, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96770789, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96773304, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96776022, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96778324, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96780771, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96783348, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96786048, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96788294, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96790792, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96793277, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96796019, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96798316, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96800779, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96803306, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96806048, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96808338, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96810796, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96813280, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96816326, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96818335, 389156432, -953179432, -1, 0.027, 0.07, 0.064
 96820880, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 96823288, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 96826118, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 96828347, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 96830777, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 96833290, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 96836013, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 96838297, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 96840823, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 96843267, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 96846059, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 96848284, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 96850840, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 96853283, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 96856060, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 96858310, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 96860808, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 96863294, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 96866033, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 96868284, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 96870854, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 96873319, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 96876044, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 96878317, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 96880816, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 96883327, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 96886024, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 96888320, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 96890801, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 96893276, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 96896274, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 96898306, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 96900817, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 96903298, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 96905996, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 96908306, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 96910795, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 96913292, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 96916299, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 96918324, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 96920818, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 96923320, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 96926698, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 96928286, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 96930772, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 96933273, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 96936072, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 96938304, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 96940833, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 96943275, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 96946038, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 96948320, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 96950786, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 96953293, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 96956010, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 96958311, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 96960790, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 96963320, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 96966032, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 96968292, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 96970792, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 96973285, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 96976248, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 96978360, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 96980775, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 96983302, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 96986039, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 96988327, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 96990802, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 96993308, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 96996061, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 96998293, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 97000807, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 97003266, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 97006215, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 97008361, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 97010792, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 97013310, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 97016121, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 97018311, 389156433, -953179429, -1, 0.007, 0.059, 0.066
 97020819, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97023292, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97026080, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97028318, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97030854, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97033287, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97036062, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97038318, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97040803, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97043307, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97046006, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97048324, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97050805, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97053309, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97056036, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97058302, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97060804, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97063279, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97066040, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97068343, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97070762, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97073295, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97076045, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97078342, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97080843, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97083332, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97086038, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97088292, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97090785, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97093287, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97096051, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97098351, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97100804, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97103295, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97106105, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97108284, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97110808, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97113294, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97116230, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97118294, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97120863, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97123317, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97126552, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97128297, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97132362, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97134889, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97137663, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97139881, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97143371, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97145905, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97148657, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97152608, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97156061, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97158712, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97161481, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97164604, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97166904, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97169581, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97172269, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97174570, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97176948, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97179566, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97182256, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97184617, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97186941, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97189588, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97192214, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97194603, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97196941, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97199582, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97202259, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97204563, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97206931, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97209615, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97212320, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97214573, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97216913, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97219595, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97222451, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97224570, 389156433, -953179428, -1, -0.006, -0.017, -0.043
 97226957, 389156433, -953179430, -1, 0.025, -0.03, 0.083
 97229547, 389156433, -953179430, -1, 0.025, -0.03, 0.083
 97232516, 389156433, -953179430, -1, 0.025, -0.03, 0.083
 97234568, 389156433, -953179430, -1, 0.025, -0.03, 0.083
 97236992, 389156433, -953179430, -1, 0.025, -0.03, 0.083
 97239618, 389156433, -953179430, -1, 0.025, -0.03, 0.083
 97242221, 389156433, -953179430, -1, 0.025, -0.03, 0.083
 97244603, 389156433, -953179430, -1, 0.025, -0.03, 0.083
 97246895, 389156433, -953179430, -1, 0.025, -0.03, 0.083
 97249612, 389156433, -953179430, -1, 0.025, -0.03, 0.083
 97252270, 389156433, -953179430, -1, 0.025, -0.03, 0.083
 97254589, 389156433, -953179430, -1, 0.025, -0.03, 0.083
 97256963, 389156433, -953179430, -1, 0.025, -0.03, 0.083
 97259573, 389156433, -953179430, -1, 0.025, -0.03, 0.083
 97262263, 389156433, -953179430, -1, 0.025, -0.03, 0.083
 97264588, 389156433, -953179430, -1, 0.025, -0.03, 0.083
 97266889, 389156433, -953179430, -1, 0.025, -0.03, 0.083
 97269617, 389156433, -953179430, -1, 0.025, -0.03, 0.083
 97272246, 389156433, -953179430, -1, 0.025, -0.03, 0.083
 97274582, 389156433, -953179430, -1, 0.025, -0.03, 0.083
 97276969, 389156433, -953179430, -1, 0.025, -0.03, 0.083
 97279564, 389156433, -953179430, -1, 0.025, -0.03, 0.083
 97282236, 389156433, -953179430, -1, 0.025, -0.03, 0.083
 97284559, 389156433, -953179430, -1, 0.025, -0.03, 0.083
 97286936, 389156433, -953179430, -1, 0.025, -0.03, 0.083
 97289606, 389156433, -953179430, -1, 0.025, -0.03, 0.083
 97292497, 389156433, -953179430, -1, 0.025, -0.03, 0.083
 97294590, 389156433, -953179430, -1, 0.025, -0.03, 0.083
 97296962, 389156433, -953179430, -1, 0.025, -0.03, 0.083
 97299611, 389156433, -953179430, -1, 0.025, -0.03, 0.083
 97302250, 389156433, -953179430, -1, 0.025, -0.03, 0.083
 97304548, 389156433, -953179430, -1, 0.025, -0.03, 0.083
 97306952, 389156433, -953179430, -1, 0.025, -0.03, 0.083
 97309572, 389156433, -953179430, -1, 0.025, -0.03, 0.083
 97312337, 389156433, -953179430, -1, 0.025, -0.03, 0.083
