TimeUS,m00,m01,m02,m10,m11,m12,m20,m21,m22
 96250905, -0.05473934, 0.9970703, 0.05342774, -0.9904649, -0.06099586, 0.1235269, 0.1264238, -0.04615653, 0.990902
 96253776, -0.05472723, 0.9970712, 0.05342393, -0.9904671, -0.06098284, 0.123516, 0.1264121, -0.04615495, 0.9909035
 96255874, -0.05471831, 0.997072, 0.05341851, -0.9904688, -0.06097283, 0.1235062, 0.1264017, -0.04615132, 0.990905
 96258526, -0.05471554, 0.9970723, 0.05341355, -0.9904706, -0.06096891, 0.1234943, 0.1263893, -0.0461475, 0.9909068
 96260889, -0.05471218, 0.9970729, 0.05340681, -0.9904724, -0.06096418, 0.1234829, 0.1263774, -0.04614194, 0.9909085
 96263918, -0.05470081, 0.9970737, 0.05340511, -0.9904748, -0.06095201, 0.1234689, 0.1263627, -0.04614256, 0.9909104
 96265924, -0.05469334, 0.9970745, 0.05339477, -0.9904769, -0.06094272, 0.1234568, 0.1263496, -0.04613402, 0.9909124
 96268533, -0.05468718, 0.9970753, 0.05338923, -0.9904785, -0.06093549, 0.1234482, 0.1263404, -0.04612984, 0.9909139
 96270903, -0.05468157, 0.9970759, 0.0533849, -0.9904801, -0.06092891, 0.1234383, 0.12633, -0.04612687, 0.9909153
 96273764, -0.05468172, 0.9970761, 0.05337957, -0.9904815, -0.0609279, 0.1234277, 0.1263191, -0.04612223, 0.9909168
 96275907, -0.05467725, 0.9970766, 0.05337271, -0.9904833, -0.06092205, 0.1234159, 0.1263067, -0.04611673, 0.9909188
 96278537, -0.05467123, 0.9970775, 0.05336409, -0.9904851, -0.06091445, 0.1234049, 0.1262949, -0.04610964, 0.9909205
 96280892, -0.05466655, 0.9970782, 0.05335433, -0.9904874, -0.06090788, 0.1233901, 0.1262793, -0.04610148, 0.9909229
 96283769, -0.05465917, 0.9970788, 0.05335116, -0.9904895, -0.0608995, 0.1233762, 0.1262648, -0.04610012, 0.9909248
 96285906, -0.05465383, 0.9970796, 0.05334341, -0.9904918, -0.06089253, 0.1233613, 0.1262493, -0.04609404, 0.9909272
 96288491, -0.05464563, 0.9970804, 0.05333516, -0.9904936, -0.06088289, 0.1233518, 0.1262389, -0.0460875, 0.9909287
 96290934, -0.05464302, 0.9970809, 0.05332807, -0.9904952, -0.06087891, 0.1233412, 0.1262277, -0.04608147, 0.9909304
 96293754, -0.0546429, 0.9970809, 0.05332785, -0.9904973, -0.060878, 0.1233247, 0.1262112, -0.04608227, 0.9909325
 96295960, -0.05463899, 0.9970815, 0.05332179, -0.9904993, -0.06087273, 0.1233115, 0.1261974, -0.04607758, 0.9909344
 96298533, -0.05463223, 0.9970821, 0.05331798, -0.9905016, -0.06086484, 0.1232964, 0.1261818, -0.04607559, 0.9909366
 96300909, -0.05462695, 0.9970827, 0.05331039, -0.9905032, -0.0608582, 0.1232872, 0.1261719, -0.04606932, 0.9909381
 96303856, -0.05462696, 0.9970829, 0.05330925, -0.9905048, -0.06085746, 0.1232744, 0.1261591, -0.04606896, 0.9909397
 96305893, -0.05462343, 0.9970833, 0.05330401, -0.9905064, -0.06085285, 0.1232648, 0.1261489, -0.04606481, 0.9909412
 96308534, -0.05462162, 0.9970838, 0.0532944, -0.9905087, -0.06084906, 0.1232479, 0.1261314, -0.04605656, 0.9909439
 96310899, -0.05461578, 0.9970846, 0.05328814, -0.9905103, -0.06084203, 0.1232387, 0.1261215, -0.04605166, 0.9909453
 96314039, -0.0546196, 0.9970849, 0.05327708, -0.9905111, -0.06084408, 0.123231, 0.1261134, -0.04604071, 0.9909469
 96315921, -0.05461749, 0.9970853, 0.05327343, -0.990513, -0.06084087, 0.1232172, 0.1260993, -0.04603821, 0.9909488
 96318517, -0.05461163, 0.9970862, 0.05326196, -0.9905154, -0.06083288, 0.1232018, 0.1260829, -0.04602854, 0.9909514
 96320911, -0.05459609, 0.9970875, 0.05325355, -0.9905182, -0.06081577, 0.1231885, 0.1260684, -0.046023, 0.9909534
 96323802, -0.05458073, 0.9970883, 0.05325468, -0.9905209, -0.06079997, 0.1231739, 0.1260531, -0.04602695, 0.9909552
 96325889, -0.05456943, 0.9970894, 0.05324638, -0.9905231, -0.06078717, 0.1231624, 0.1260406, -0.04602087, 0.9909571
 96328527, -0.05455665, 0.9970905, 0.05323658, -0.9905256, -0.06077264, 0.1231495, 0.1260265, -0.04601358, 0.9909592
 96330891, -0.05454675, 0.9970911, 0.05323526, -0.9905273, -0.06076223, 0.1231408, 0.1260172, -0.04601405, 0.9909603
 96334249, -0.05454525, 0.9970915, 0.05322864, -0.9905294, -0.06075916, 0.1231247, 0.1260007, -0.04600867, 0.9909627
 96335923, -0.05453421, 0.9970925, 0.05322248, -0.9905317, -0.06074688, 0.1231132, 0.1259883, -0.04600468, 0.9909645
 96338507, -0.05452322, 0.9970933, 0.0532182, -0.990534, -0.06073485, 0.1231007, 0.1259751, -0.0460026, 0.9909663
 96340869, -0.05451138, 0.9970944, 0.05321071, -0.9905362, -0.0607216, 0.1230894, 0.1259628, -0.04599736, 0.990968
 96343786, -0.0544995, 0.9970951, 0.05320933, -0.9905386, -0.06070904, 0.1230766, 0.1259494, -0.04599829, 0.9909698
 96345915, -0.05449138, 0.9970958, 0.0532047, -0.9905406, -0.06069986, 0.1230654, 0.1259375, -0.04599541, 0.9909713
 96348560, -0.05447924, 0.9970971, 0.053192, -0.9905422, -0.06068589, 0.1230586, 0.1259294, -0.04598479, 0.9909729
 96350912, -0.05447369, 0.9970978, 0.05318675, -0.9905441, -0.06067913, 0.1230463, 0.1259165, -0.04598104, 0.9909747
 96353776, -0.05446615, 0.9970984, 0.05318013, -0.9905465, -0.06067015, 0.1230318, 0.1259013, -0.04597632, 0.9909769
 96355893, -0.05445699, 0.9970996, 0.05316939, -0.9905486, -0.06065918, 0.1230211, 0.1258895, -0.0459675, 0.9909788
 96358538, -0.05445157, 0.9971, 0.05316622, -0.9905503, -0.06065288, 0.1230098, 0.1258778, -0.04596573, 0.9909803
 96360926, -0.05443996, 0.9971012, 0.05315829, -0.9905523, -0.06063988, 0.1230001, 0.125867, -0.04595994, 0.9909819
 96363772, -0.05443369, 0.9971021, 0.05314755, -0.9905545, -0.0606317, 0.122987, 0.125853, -0.0459509, 0.9909841
 96365904, -0.05442885, 0.9971023, 0.05314673, -0.9905562, -0.06062624, 0.1229751, 0.1258408, -0.04595143, 0.9909856
 96368532, -0.05443108, 0.9971024, 0.05314429, -0.9905581, -0.06062743, 0.1229597, 0.1258254, -0.04594967, 0.9909877
 96370884, -0.05442561, 0.9971028, 0.05314051, -0.9905599, -0.060621, 0.1229483, 0.1258136, -0.04594732, 0.9909894
 96373780, -0.05442392, 0.9971033, 0.05313191, -0.9905608, -0.06061793, 0.1229421, 0.1258067, -0.0459394, 0.9909906
 96375920, -0.05441802, 0.9971041, 0.05312421, -0.9905626, -0.06061065, 0.1229322, 0.125796, -0.04593312, 0.9909922
 96378489, -0.054414, 0.9971047, 0.05311725, -0.9905643, -0.06060524, 0.1229205, 0.1257838, -0.04592746, 0.990994
 96380950, -0.05440928, 0.9971052, 0.05311279, -0.9905663, -0.06059938, 0.1229074, 0.1257702, -0.04592444, 0.9909959
 96383761, -0.05440143, 0.9971059, 0.05310802, -0.9905681, -0.06059049, 0.1228969, 0.125759, -0.04592135, 0.9909975
 96385880, -0.0543938, 0.9971067, 0.05310195, -0.9905698, -0.06058173, 0.122888, 0.1257494, -0.04591683, 0.9909989
 96388570, -0.05438548, 0.9971071, 0.05310139, -0.990571, -0.06057315, 0.1228829, 0.1257439, -0.04591765, 0.9909996
 96390917, -0.05438251, 0.9971077, 0.05309337, -0.9905727, -0.06056866, 0.1228711, 0.1257315, -0.0459108, 0.9910014
 96393759, -0.05438161, 0.997108, 0.05308907, -0.9905747, -0.06056651, 0.1228558, 0.1257159, -0.04590759, 0.9910036
 96395908, -0.05438007, 0.9971082, 0.05308786, -0.9905765, -0.06056422, 0.1228425, 0.1257025, -0.0459074, 0.9910053
 96398513, -0.05437481, 0.9971088, 0.05308076, -0.9905782, -0.06055763, 0.1228324, 0.1256917, -0.04590165, 0.9910069
 96400939, -0.0543685, 0.9971099, 0.05306657, -0.9905792, -0.06054936, 0.1228279, 0.125686, -0.04588867, 0.9910082
 96403895, -0.05436218, 0.9971105, 0.05306129, -0.9905809, -0.06054198, 0.1228185, 0.1256761, -0.04588481, 0.9910097
 96405903, -0.05435844, 0.9971111, 0.05305255, -0.9905826, -0.06053663, 0.1228071, 0.1256639, -0.04587733, 0.9910116
 96408515, -0.05435631, 0.9971117, 0.05304581, -0.9905842, -0.06053311, 0.1227951, 0.1256514, -0.04587166, 0.9910134
 96410904, -0.05435334, 0.9971124, 0.05303542, -0.9905865, -0.06052811, 0.122779, 0.1256345, -0.04586273, 0.9910159
 96413778, -0.05434791, 0.9971133, 0.05302257, -0.9905882, -0.06052066, 0.1227696, 0.1256241, -0.04585126, 0.9910178
 96415885, -0.05434699, 0.9971139, 0.05301283, -0.9905899, -0.06051793, 0.122757, 0.1256109, -0.04584249, 0.9910199
 96418584, -0.05434591, 0.9971143, 0.05300692, -0.9905911, -0.06051575, 0.1227489, 0.1256024, -0.04583728, 0.9910212
 96420908, -0.05432678, 0.997115, 0.05301526, -0.9905924, -0.06049767, 0.1227464, 0.1255995, -0.04584809, 0.991021
 96424021, -0.05430872, 0.9971155, 0.05302249, -0.990593, -0.06048084, 0.1227503, 0.125603, -0.0458573, 0.9910201
 96425951, -0.05428627, 0.9971162, 0.053032, -0.9905937, -0.06045996, 0.1227554, 0.1256077, -0.04586922, 0.9910191
 96428500, -0.05426626, 0.9971169, 0.05303853, -0.9905949, -0.06044086, 0.1227545, 0.1256063, -0.04587827, 0.9910188
 96430863, -0.05425144, 0.9971175, 0.05304289, -0.9905955, -0.0604268, 0.1227569, 0.1256083, -0.04588431, 0.9910183
 96433781, -0.05423584, 0.9971181, 0.05304982, -0.9905964, -0.06041215, 0.1227567, 0.1256077, -0.04589314, 0.9910179
 96435882, -0.05422479, 0.9971182, 0.05305842, -0.9905978, -0.06040197, 0.1227503, 0.1256013, -0.04590344, 0.9910182
 96438531, -0.0542154, 0.9971182, 0.05306729, -0.9905982, -0.06039382, 0.1227517, 0.1256028, -0.04591332, 0.9910176
 96440899, -0.05420064, 0.9971186, 0.05307491, -0.9905992, -0.06038006, 0.1227505, 0.1256015, -0.0459228, 0.9910173
 96443788, -0.05418251, 0.9971192, 0.05308084, -0.9906009, -0.06036254, 0.1227449, 0.1255954, -0.0459313, 0.9910178
 96445906, -0.05416893, 0.9971194, 0.05309227, -0.9906023, -0.06035026, 0.1227402, 0.1255907, -0.04594461, 0.9910177
 96448533, -0.05415557, 0.9971195, 0.05310246, -0.9906031, -0.06033824, 0.1227394, 0.1255899, -0.04595644, 0.9910173
 96450898, -0.05413542, 0.9971201, 0.05311252, -0.9906046, -0.06031932, 0.1227358, 0.1255861, -0.04596915, 0.9910171
 96453932, -0.05412534, 0.9971202, 0.05312082, -0.9906051, -0.0603104, 0.122737, 0.1255873, -0.04597858, 0.9910166
 96455902, -0.05410606, 0.9971209, 0.0531282, -0.9906061, -0.06029221, 0.1227375, 0.1255873, -0.04598827, 0.9910161
 96458528, -0.05409645, 0.9971212, 0.05313368, -0.9906064, -0.06028343, 0.1227393, 0.125589, -0.0459948, 0.9910156
 96460906, -0.05407946, 0.9971216, 0.05314157, -0.9906077, -0.06026742, 0.1227365, 0.1255859, -0.04600493, 0.9910156
 96463802, -0.05406765, 0.9971219, 0.053148, -0.9906083, -0.0602565, 0.1227365, 0.1255858, -0.04601277, 0.9910151
 96465902, -0.05405602, 0.9971219, 0.05315888, -0.9906093, -0.06024621, 0.1227343, 0.1255837, -0.04602515, 0.991015
 96468519, -0.05404324, 0.9971219, 0.05317345, -0.9906104, -0.06023517, 0.1227306, 0.1255803, -0.04604141, 0.9910145
 96470934, -0.05402995, 0.9971218, 0.05318898, -0.9906114, -0.06022384, 0.1227286, 0.1255786, -0.04605859, 0.9910139
 96473765, -0.0540245, 0.9971215, 0.05320061, -0.9906116, -0.06021985, 0.1227281, 0.1255786, -0.04607082, 0.9910133
 96475933, -0.05401171, 0.9971212, 0.05321919, -0.9906119, -0.06020965, 0.1227315, 0.1255825, -0.04609063, 0.991012
 96478494, -0.05400044, 0.9971217, 0.05322129, -0.9906124, -0.06019878, 0.1227328, 0.1255833, -0.04609404, 0.9910118
 96480909, -0.05398884, 0.9971218, 0.05323032, -0.9906126, -0.06018852, 0.1227355, 0.1255861, -0.04610428, 0.9910109
 96483836, -0.05398075, 0.9971215, 0.0532444, -0.9906132, -0.06018221, 0.1227346, 0.1255856, -0.04611931, 0.9910102
 96485901, -0.0539721, 0.9971213, 0.05325785, -0.9906135, -0.06017532, 0.1227351, 0.1255866, -0.04613367, 0.9910095
 96488519, -0.05396283, 0.9971212, 0.05326835, -0.9906147, -0.0601672, 0.12273, 0.1255817, -0.04614554, 0.9910095
 96490895, -0.05395474, 0.9971211, 0.05327911, -0.9906155, -0.06016036, 0.1227266, 0.1255785, -0.04615742, 0.9910094
 96493926, -0.05395039, 0.9971207, 0.0532901, -0.9906157, -0.06015735, 0.122725, 0.1255775, -0.04616895, 0.9910089
 96495902, -0.05394691, 0.9971203, 0.05330094, -0.9906161, -0.06015521, 0.1227238, 0.1255767, -0.0461802, 0.9910085
 96498525, -0.05394087, 0.9971203, 0.05330796, -0.9906164, -0.06015012, 0.1227245, 0.1255776, -0.04618786, 0.9910081
 96500906, -0.05393469, 0.9971201, 0.05331848, -0.9906172, -0.06014507, 0.1227197, 0.1255731, -0.04619936, 0.9910082
 96503848, -0.05392713, 0.9971203, 0.05332169, -0.9906181, -0.06013784, 0.1227169, 0.1255701, -0.04620365, 0.9910083
 96505962, -0.05391661, 0.9971203, 0.05333086, -0.9906189, -0.06012846, 0.1227147, 0.125568, -0.0462142, 0.991008
 96508516, -0.05391061, 0.9971201, 0.05334201, -0.990619, -0.06012394, 0.122716, 0.1255697, -0.04622591, 0.9910073
 96510897, -0.05389924, 0.99712, 0.05335347, -0.9906201, -0.06011393, 0.1227123, 0.1255662, -0.04623891, 0.9910072
 96513887, -0.0538951, 0.9971197, 0.05336475, -0.9906206, -0.06011112, 0.1227098, 0.1255642, -0.04625076, 0.9910068
 96515943, -0.05388964, 0.9971194, 0.05337637, -0.9906206, -0.06010722, 0.1227114, 0.1255662, -0.04626285, 0.991006
 96518534, -0.05388552, 0.9971189, 0.05338813, -0.990621, -0.06010451, 0.1227093, 0.1255646, -0.04627515, 0.9910056
 96520889, -0.05386626, 0.9971196, 0.05339534, -0.9906224, -0.06008618, 0.1227069, 0.1255617, -0.04628486, 0.9910056
 96524117, -0.05384769, 0.99712, 0.05340562, -0.9906233, -0.06006909, 0.1227083, 0.1255629, -0.0462973, 0.9910048
 96525897, -0.05383257, 0.9971205, 0.05341247, -0.9906235, -0.06005511, 0.1227123, 0.1255666, -0.04630573, 0.991004
 96528514, -0.05381257, 0.9971213, 0.05341864, -0.9906249, -0.06003595, 0.1227107, 0.1255645, -0.04631446, 0.9910039
 96530912, -0.05379216, 0.9971218, 0.05343056, -0.9906263, -0.0600171, 0.1227093, 0.1255628, -0.04632892, 0.9910034
 96533750, -0.05377676, 0.9971222, 0.0534374, -0.9906276, -0.06000249, 0.1227056, 0.1255588, -0.04633785, 0.9910035
 96535895, -0.05375756, 0.9971231, 0.05343773, -0.9906292, -0.05998335, 0.122703, 0.1255553, -0.04634076, 0.9910038
 96538569, -0.05374009, 0.9971238, 0.05344182, -0.9906297, -0.05996665, 0.1227063, 0.1255581, -0.04634682, 0.9910032
 96540887, -0.05372333, 0.9971242, 0.0534547, -0.9906301, -0.05995175, 0.1227093, 0.1255611, -0.04636148, 0.9910021
 96543751, -0.05371036, 0.9971241, 0.05346601, -0.9906304, -0.05994053, 0.122714, 0.1255658, -0.04637404, 0.9910008
 96546344, -0.05369865, 0.9971243, 0.05347629, -0.990631, -0.05993015, 0.1227135, 0.1255655, -0.04638571, 0.9910004
 96549356, -0.05368286, 0.9971245, 0.05348846, -0.9906312, -0.05991626, 0.1227191, 0.1255711, -0.04639942, 0.990999
 96552787, -0.05366636, 0.9971249, 0.05349831, -0.9906322, -0.05990111, 0.1227189, 0.1255707, -0.04641126, 0.9909985
 96555368, -0.05364979, 0.9971253, 0.05350536, -0.9906331, -0.05988552, 0.1227188, 0.1255702, -0.04642034, 0.9909981
 96557744, -0.05363798, 0.9971255, 0.05351429, -0.9906338, -0.0598749, 0.1227186, 0.12557, -0.04643068, 0.9909977
 96560085, -0.05362349, 0.9971257, 0.05352513, -0.9906341, -0.05986203, 0.1227218, 0.1255731, -0.04644305, 0.9909968
 96562699, -0.0536123, 0.9971262, 0.05352795, -0.9906347, -0.0598513, 0.1227228, 0.1255738, -0.04644719, 0.9909965
 96565366, -0.05360254, 0.9971263, 0.05353608, -0.9906347, -0.05984277, 0.1227259, 0.125577, -0.04645628, 0.9909956
 96567736, -0.05359399, 0.9971263, 0.05354406, -0.990635, -0.05983536, 0.1227273, 0.1255784, -0.04646517, 0.990995
 96570032, -0.05358753, 0.9971264, 0.05354752, -0.9906352, -0.05982944, 0.1227288, 0.1255799, -0.04646933, 0.9909946
 96572813, -0.05357618, 0.9971266, 0.05355664, -0.9906353, -0.05981951, 0.1227331, 0.1255842, -0.04647953, 0.9909937
 96575331, -0.0535643, 0.9971266, 0.05356882, -0.9906364, -0.05980905, 0.1227289, 0.1255802, -0.04649333, 0.9909935
 96577717, -0.05355472, 0.9971268, 0.05357429, -0.9906375, -0.05980005, 0.1227253, 0.1255764, -0.04650018, 0.9909937
 96580072, -0.05354109, 0.9971272, 0.05357904, -0.9906389, -0.05978687, 0.1227201, 0.1255709, -0.04650691, 0.9909941
 96582820, -0.05353182, 0.9971275, 0.05358342, -0.9906397, -0.05977809, 0.1227176, 0.1255682, -0.04651257, 0.990994
 96585444, -0.0535266, 0.9971278, 0.05358323, -0.9906403, -0.05977276, 0.122715, 0.1255654, -0.04651319, 0.9909944
 96587691, -0.05351671, 0.997128, 0.05358928, -0.9906411, -0.05976363, 0.1227135, 0.1255638, -0.04652052, 0.9909943
 96590026, -0.05349997, 0.9971281, 0.05360342, -0.9906427, -0.05974853, 0.1227083, 0.1255587, -0.04653695, 0.9909942
 96592715, -0.05349074, 0.9971281, 0.053612, -0.9906433, -0.05974038, 0.1227069, 0.1255573, -0.04654669, 0.9909939
 96595333, -0.05348316, 0.997128, 0.05362205, -0.9906443, -0.05973389, 0.1227023, 0.1255529, -0.04655787, 0.9909939
 96597717, -0.0534768, 0.9971279, 0.05363134, -0.9906444, -0.05972878, 0.1227032, 0.1255542, -0.04656782, 0.9909933
 96600022, -0.05347389, 0.9971273, 0.05364546, -0.9906446, -0.05972761, 0.122702, 0.1255537, -0.04658223, 0.9909927
 96602718, -0.0534662, 0.9971272, 0.05365576, -0.9906449, -0.05972136, 0.1227038, 0.1255557, -0.04659329, 0.9909919
 96605698, -0.05346188, 0.9971269, 0.05366497, -0.9906448, -0.05971833, 0.122706, 0.1255582, -0.04660283, 0.9909911
 96607710, -0.05345834, 0.9971266, 0.05367364, -0.9906449, -0.05971586, 0.1227053, 0.1255579, -0.04661189, 0.9909908
 96610073, -0.05345039, 0.9971264, 0.05368359, -0.9906446, -0.05970953, 0.1227116, 0.1255644, -0.04662238, 0.9909894
 96612699, -0.05344369, 0.9971263, 0.05369283, -0.9906454, -0.05970385, 0.122708, 0.1255611, -0.04663258, 0.9909894
 96615579, -0.05343826, 0.9971263, 0.05369974, -0.9906463, -0.05969911, 0.1227033, 0.1255565, -0.04664038, 0.9909896
 96617723, -0.05342281, 0.9971266, 0.0537089, -0.9906473, -0.05968484, 0.1227017, 0.1255547, -0.04665151, 0.9909893
 96620068, -0.05341228, 0.9971268, 0.05371515, -0.9906489, -0.05967483, 0.1226946, 0.1255475, -0.04665945, 0.9909898
 96622727, -0.05339652, 0.9971284, 0.05370114, -0.9906519, -0.05965661, 0.1226778, 0.1255291, -0.04664857, 0.9909926
 96625365, -0.05338142, 0.9971297, 0.053693, -0.990656, -0.05963945, 0.1226537, 0.1255038, -0.04664387, 0.9909961
 96627772, -0.05336628, 0.997131, 0.05368363, -0.9906591, -0.0596224, 0.1226361, 0.125485, -0.04663755, 0.9909987
 96630043, -0.05335505, 0.9971319, 0.05367697, -0.9906619, -0.05960967, 0.1226204, 0.1254684, -0.04663331, 0.991001
 96632704, -0.05334175, 0.9971332, 0.05366617, -0.9906649, -0.05959434, 0.1226041, 0.1254508, -0.04662527, 0.9910037
 96635344, -0.05332145, 0.9971346, 0.05366082, -0.9906689, -0.05957244, 0.1225816, 0.1254271, -0.04662388, 0.9910067
 96637697, -0.05331271, 0.9971354, 0.05365451, -0.9906719, -0.05956209, 0.122563, 0.1254077, -0.04661985, 0.9910094
 96640015, -0.0533057, 0.9971364, 0.05364255, -0.990674, -0.05955302, 0.1225502, 0.1253938, -0.04660966, 0.9910117
 96642709, -0.05329139, 0.9971377, 0.05363404, -0.9906771, -0.05953694, 0.1225334, 0.1253759, -0.04660404, 0.9910141
 96645344, -0.05327669, 0.997139, 0.05362282, -0.9906811, -0.05951975, 0.1225085, 0.1253496, -0.04659627, 0.9910178
 96647733, -0.05326516, 0.9971404, 0.0536091, -0.9906847, -0.05950551, 0.1224859, 0.1253257, -0.04658549, 0.9910213
 96650048, -0.05325734, 0.9971415, 0.05359584, -0.9906881, -0.05949503, 0.1224639, 0.1253025, -0.04657466, 0.9910249
 96652848, -0.05324429, 0.9971427, 0.05358635, -0.9906912, -0.0594801, 0.1224472, 0.1252846, -0.04656791, 0.9910274
 96655429, -0.05323911, 0.9971436, 0.05357663, -0.9906935, -0.05947295, 0.1224308, 0.1252674, -0.04655991, 0.99103
 96657704, -0.05322593, 0.9971449, 0.05356372, -0.9906966, -0.05945744, 0.1224136, 0.1252489, -0.04654981, 0.9910327
 96660053, -0.0532152, 0.997146, 0.05355481, -0.9906998, -0.05944471, 0.1223935, 0.1252277, -0.04654355, 0.9910357
 96662734, -0.05320644, 0.997147, 0.05354438, -0.9907029, -0.05943381, 0.1223746, 0.1252078, -0.04653545, 0.9910386
 96665462, -0.05319089, 0.9971483, 0.05353467, -0.9907061, -0.05941632, 0.122357, 0.1251889, -0.04652884, 0.9910413
 96667724, -0.05317953, 0.9971496, 0.05352287, -0.990709, -0.05940275, 0.1223401, 0.1251708, -0.04651961, 0.991044
 96670051, -0.05316826, 0.9971511, 0.05350487, -0.9907123, -0.05938837, 0.1223202, 0.1251493, -0.04650437, 0.9910474
 96672789, -0.05315663, 0.9971521, 0.05349899, -0.9907152, -0.05937528, 0.1223033, 0.1251315, -0.04650103, 0.9910498
 96675340, -0.05314916, 0.9971525, 0.05349951, -0.9907183, -0.05936693, 0.1222824, 0.1251103, -0.04650373, 0.9910524
 96677723, -0.05314589, 0.9971531, 0.053492, -0.9907211, -0.05936179, 0.1222619, 0.1250892, -0.04649793, 0.9910554
 96680028, -0.05313572, 0.9971545, 0.05347511, -0.990724, -0.05934871, 0.1222439, 0.1250697, -0.04648356, 0.9910585
 96682721, -0.05313086, 0.9971552, 0.05346734, -0.9907261, -0.05934232, 0.1222313, 0.1250564, -0.04647724, 0.9910605
 96685581, -0.05312811, 0.997156, 0.05345583, -0.990728, -0.05933756, 0.1222185, 0.1250428, -0.04646694, 0.9910627
 96688290, -0.05311928, 0.9971566, 0.05345291, -0.9907314, -0.05932731, 0.122195, 0.1250188, -0.04646657, 0.9910657
 96690777, -0.05311408, 0.9971572, 0.05344709, -0.9907343, -0.05932047, 0.1221748, 0.1249979, -0.04646266, 0.9910685
 96693335, -0.05310721, 0.9971582, 0.05343527, -0.9907377, -0.05931105, 0.122151, 0.1249732, -0.04645325, 0.9910721
 96696004, -0.05309995, 0.9971591, 0.05342541, -0.9907404, -0.05930179, 0.1221339, 0.1249552, -0.04644541, 0.9910747
 96698310, -0.05309853, 0.9971595, 0.05341901, -0.9907427, -0.05929879, 0.122117, 0.1249378, -0.04644025, 0.9910771
 96700773, -0.05309235, 0.9971603, 0.05341145, -0.9907452, -0.05929091, 0.1221002, 0.1249202, -0.04643455, 0.9910796
 96703309, -0.05308608, 0.997161, 0.05340116, -0.9907482, -0.05928246, 0.12208, 0.1248992, -0.04642636, 0.9910827
 96706203, -0.05308097, 0.9971619, 0.05339122, -0.9907507, -0.05927539, 0.1220642, 0.1248825, -0.0464181, 0.9910851
 96708303, -0.05307595, 0.9971628, 0.05338025, -0.9907528, -0.05926836, 0.1220501, 0.1248676, -0.0464087, 0.9910874
 96710793, -0.05307064, 0.9971635, 0.05336967, -0.9907556, -0.05926092, 0.1220316, 0.1248482, -0.04640001, 0.9910904
 96713329, -0.05307063, 0.9971641, 0.05336135, -0.9907581, -0.05925891, 0.1220117, 0.1248278, -0.04639295, 0.9910932
 96716460, -0.05307041, 0.9971644, 0.05335609, -0.9907603, -0.05925727, 0.1219949, 0.1248107, -0.04638878, 0.9910955
 96718303, -0.05306792, 0.9971645, 0.05335695, -0.9907635, -0.0592537, 0.1219696, 0.1247853, -0.04639144, 0.9910986
 96720794, -0.05306509, 0.997165, 0.05334951, -0.9907661, -0.0592491, 0.1219512, 0.1247664, -0.04638554, 0.9911013
 96723321, -0.05305258, 0.9971665, 0.05333506, -0.9907691, -0.05923405, 0.1219339, 0.1247476, -0.04637382, 0.9911042
 96726572, -0.05304397, 0.9971676, 0.05332209, -0.990772, -0.05922306, 0.1219164, 0.124729, -0.0463631, 0.9911071
 96728296, -0.05303648, 0.9971684, 0.05331265, -0.9907747, -0.0592136, 0.1218984, 0.1247101, -0.04635577, 0.9911098
 96730800, -0.05302477, 0.9971699, 0.05329873, -0.9907782, -0.0591992, 0.1218767, 0.124687, -0.04634473, 0.9911132
 96733267, -0.05301435, 0.9971713, 0.05328306, -0.9907812, -0.05918606, 0.121859, 0.1246679, -0.04633157, 0.9911162
 96736068, -0.05300872, 0.9971721, 0.05327288, -0.9907841, -0.05917828, 0.1218392, 0.1246473, -0.04632339, 0.9911193
 96738326, -0.05299936, 0.9971732, 0.05326141, -0.9907877, -0.05916648, 0.1218165, 0.1246234, -0.04631454, 0.9911226
 96740818, -0.05299422, 0.9971738, 0.05325454, -0.9907906, -0.05915957, 0.1217961, 0.1246024, -0.04630961, 0.9911255
 96743294, -0.05298367, 0.9971751, 0.05324199, -0.9907945, -0.05914634, 0.1217709, 0.124576, -0.04629999, 0.9911292
 96746048, -0.05297313, 0.9971763, 0.05322816, -0.9907973, -0.05913335, 0.1217541, 0.1245579, -0.04628862, 0.9911321
 96748306, -0.05296781, 0.9971774, 0.05321511, -0.9908, -0.0591256, 0.1217363, 0.1245391, -0.04627742, 0.991135
 96750782, -0.0529663, 0.997178, 0.05320447, -0.9908028, -0.05912181, 0.1217157, 0.1245178, -0.0462683, 0.991138
 96753287, -0.05295593, 0.997179, 0.05319626, -0.9908061, -0.05910947, 0.1216939, 0.124495, -0.04626276, 0.9911411
 96756037, -0.05294746, 0.99718, 0.05318492, -0.990809, -0.0590988, 0.1216758, 0.1244758, -0.04625366, 0.9911439
 96758279, -0.05293968, 0.9971812, 0.05317079, -0.9908119, -0.05908843, 0.1216571, 0.1244559, -0.04624175, 0.991147
 96760835, -0.05293963, 0.9971818, 0.05315935, -0.9908141, -0.05908616, 0.1216402, 0.1244384, -0.04623144, 0.9911498
 96763289, -0.05293983, 0.9971823, 0.05315093, -0.9908165, -0.05908442, 0.1216212, 0.1244189, -0.04622421, 0.9911525
 96766254, -0.05293756, 0.9971828, 0.05314357, -0.9908188, -0.05908046, 0.1216041, 0.1244013, -0.04621822, 0.991155
