Threshold,ACCOF(FPR),GPSOF(FPR),ACCGPS(FPR)
1,0.0027548209366391185,0.5482093663911846,0.03305785123966942
2,0.0,0.5193370165745856,0.0027624309392265192
3,0.0,0.4930747922437673,0.0
4,0.0,0.46944444444444444,0.0
5,0.0,0.4456824512534819,0.0
6,0.0,0.42178770949720673,0.0
7,0.0,0.39775910364145656,0.0
8,0.0,0.37359550561797755,0.0
9,0.0,0.3492957746478873,0.0
10,0.0,0.3248587570621469,0.0
11,0.0,0.3059490084985836,0.0
12,0.0,0.2869318181818182,0.0
13,0.0,0.2678062678062678,0.0
14,0.0,0.25142857142857145,0.0
15,0.0,0.2349570200573066,0.0
16,0.0,0.21839080459770116,0.0
17,0.0,0.20461095100864554,0.0
18,0.0,0.1907514450867052,0.0
19,0.0,0.17971014492753623,0.0
20,0.0,0.1686046511627907,0.0
21,0.0,0.15451895043731778,0.0
22,0.0,0.14035087719298245,0.0
23,0.0,0.12609970674486803,0.0
24,0.0,0.11176470588235295,0.0
25,0.0,0.09734513274336283,0.0
26,0.0,0.08284023668639054,0.0
27,0.0,0.07418397626112759,0.0
28,0.0,0.06547619047619048,0.0
29,0.0,0.056716417910447764,0.0
30,0.0,0.04790419161676647,0.0
