TimeUS,COFN,COFE,CNe,CEe,POFN,POFE,PNe,PEe
 8040949, 0.03694408, 0.02330383, 0.09741662, 0.0482171, 0, 0, 0, 0
 8220877, -0.005582885, 0.006759271, 0.09739261, 0.04819786, 0.03694408, 0.02330383, 0.09741662, 0.0482171
 8420797, -0.01012319, 0.001171487, 0.09739363, 0.04819679, -0.005582885, 0.006759271, 0.09739261, 0.04819786
 8620717, -0.004782027, 0.008312037, 0.09739364, 0.04819635, -0.01012319, 0.001171487, 0.09739363, 0.04819679
 8820637, -0.01130065, 0.006205959, 0.09739697, 0.04819239, -0.004782027, 0.008312037, 0.09739364, 0.04819635
 9020557, -0.01544516, 0.007627861, 0.09740147, 0.04818812, -0.01130065, 0.006205959, 0.09739697, 0.04819239
 9220477, -0.007585499, -0.0001349815, 0.09739809, 0.04818608, -0.01544516, 0.007627861, 0.09740147, 0.04818812
 9420397, -0.00698661, -0.00183063, 0.0973988, 0.04818444, -0.007585499, -0.0001349815, 0.09739809, 0.04818608
 9620317, -0.01682849, 0.003401363, 0.09740451, 0.04818187, -0.00698661, -0.00183063, 0.0973988, 0.04818444
 9820237, -0.00564478, 0.00642605, 0.0973992, 0.04818438, -0.01682849, 0.003401363, 0.09740451, 0.04818187
 10020157, -0.007225762, 0.005454072, 0.09739913, 0.04818487, -0.00564478, 0.00642605, 0.0973992, 0.04818438
 10220910, -0.001924451, 0.00234363, 0.09739818, 0.0481841, -0.007225762, 0.005454072, 0.09739913, 0.04818487
 10420830, -0.004470699, 0.01232624, 0.09740095, 0.04818454, -0.001924451, 0.00234363, 0.09739818, 0.0481841
 10620750, -0.01188556, 0.01024025, 0.09740372, 0.04818169, -0.004470699, 0.01232624, 0.09740095, 0.04818454
 10820670, -0.002549576, 0.008689227, 0.09739926, 0.04818461, -0.01188556, 0.01024025, 0.09740372, 0.04818169
 11020590, -0.004292417, -0.005006936, 0.09739745, 0.04818685, -0.002549576, 0.008689227, 0.09739926, 0.04818461
 11220510, -0.006883869, 0.005758804, 0.09739771, 0.0481877, -0.004292417, -0.005006936, 0.09739745, 0.04818685
 11420430, -0.01576169, 0.007444442, 0.09740239, 0.0481865, -0.006883869, 0.005758804, 0.09739771, 0.0481877
 11620350, -0.01323003, 0.0012645, 0.09739957, 0.04818749, -0.01576169, 0.007444442, 0.09740239, 0.0481865
 11820270, -0.00590344, 0.003933602, 0.09739695, 0.04818812, -0.01323003, 0.0012645, 0.09739957, 0.04818749
 12020190, -0.007525523, 0.008869719, 0.09739909, 0.04818693, -0.00590344, 0.003933602, 0.09739695, 0.04818812
 12220943, -0.006503228, 0.00452539, 0.09739839, 0.04818568, -0.007525523, 0.008869719, 0.09739909, 0.04818693
 12420863, -0.0005856694, 0.008481622, 0.09739746, 0.0481879, -0.006503228, 0.00452539, 0.09739839, 0.04818568
 12620783, -0.005384309, 0.01018734, 0.09739807, 0.04818888, -0.0005856694, 0.008481622, 0.09739746, 0.0481879
 12820703, -0.01267724, 0.002086096, 0.09739851, 0.04818919, -0.005384309, 0.01018734, 0.09739807, 0.04818888
 13020623, -0.01417172, 0.004441423, 0.09739879, 0.04819071, -0.01267724, 0.002086096, 0.09739851, 0.04818919
 13220543, -0.002403399, 0.002711776, 0.09739383, 0.04819304, -0.01417172, 0.004441423, 0.09739879, 0.04819071
 13420463, -0.009202846, 0.009701239, 0.0973974, 0.04819197, -0.002403399, 0.002711776, 0.09739383, 0.04819304
 13620383, -0.007136012, 0.00151688, 0.09739623, 0.04818967, -0.009202846, 0.009701239, 0.0973974, 0.04819197
 13820303, -0.01659436, 0.002659506, 0.09740146, 0.04818759, -0.007136012, 0.00151688, 0.09739623, 0.04818967
 14020223, -0.01229436, 0.007896382, 0.09739956, 0.0481889, -0.01659436, 0.002659506, 0.09740146, 0.04818759
 14220976, -0.008784535, 0.003594901, 0.09739718, 0.04818913, -0.01229436, 0.007896382, 0.09739956, 0.0481889
 14420896, -0.01507684, 0.01097454, 0.09740331, 0.04818629, -0.008784535, 0.003594901, 0.09739718, 0.04818913
 14620816, -0.00924453, 0.008757989, 0.09740134, 0.04818337, -0.01507684, 0.01097454, 0.09740331, 0.04818629
 14820736, -0.009844013, 0.005992197, 0.09740238, 0.0481802, -0.00924453, 0.008757989, 0.09740134, 0.04818337
 15020656, -0.005941712, 0.004384061, 0.09740061, 0.04818087, -0.009844013, 0.005992197, 0.09740238, 0.0481802
 15220576, -0.005611957, 0.01032117, 0.09740128, 0.04818261, -0.005941712, 0.004384061, 0.09740061, 0.04818087
 15420496, -0.006047481, 0.005782447, 0.09740075, 0.04818117, -0.005611957, 0.01032117, 0.09740128, 0.04818261
 15620416, -0.01586803, 0.006484564, 0.09740585, 0.04817913, -0.006047481, 0.005782447, 0.09740075, 0.04818117
 15820336, -0.009921988, 0.0115074, 0.09740315, 0.04818226, -0.01586803, 0.006484564, 0.09740585, 0.04817913
 16020256, -0.0110887, -0.0006907959, 0.0974012, 0.04818221, -0.009921988, 0.0115074, 0.09740315, 0.04818226
 16220176, -0.01005732, 0.005461568, 0.09740119, 0.04818253, -0.0110887, -0.0006907959, 0.0974012, 0.04818221
 16420929, -0.01554734, -0.00110634, 0.09740271, 0.04818361, -0.01005732, 0.005461568, 0.09740119, 0.04818253
 16620849, -0.0102023, 0.01373325, 0.09740217, 0.04818654, -0.01554734, -0.00110634, 0.09740271, 0.04818361
 16820769, -0.00936565, -0.001102624, 0.09739764, 0.04818815, -0.0102023, 0.01373325, 0.09740217, 0.04818654
 17020689, -0.008159797, 0.005490571, 0.09739804, 0.04818764, -0.00936565, -0.001102624, 0.09739764, 0.04818815
 17220609, -0.009448273, 0.008115616, 0.09739945, 0.04818693, -0.008159797, 0.005490571, 0.09739804, 0.04818764
 17420529, -0.01132272, 0.004324332, 0.09740061, 0.04818428, -0.009448273, 0.008115616, 0.09739945, 0.04818693
 17620449, -0.01303613, 0.006686782, 0.0974029, 0.04818216, -0.01132272, 0.004324332, 0.09740061, 0.04818428
 17820369, -0.005401566, 0.003393863, 0.097399, 0.04818361, -0.01303613, 0.006686782, 0.0974029, 0.04818216
 18020289, -0.006859787, 0.003786799, 0.09739894, 0.04818454, -0.005401566, 0.003393863, 0.097399, 0.04818361
 18220209, -0.01559808, 0.00524432, 0.09740329, 0.04818349, -0.006859787, 0.003786799, 0.09739894, 0.04818454
 18420962, -0.01454203, -0.0001227409, 0.09740205, 0.04818375, -0.01559808, 0.00524432, 0.09740329, 0.04818349
 18620882, -0.005260358, 0.01196188, 0.09740103, 0.04818431, -0.01454203, -0.0001227409, 0.09740205, 0.04818375
 18820802, -0.002702382, 0.006546989, 0.09740002, 0.0481819, -0.005260358, 0.01196188, 0.09740103, 0.04818431
 19020722, -0.01139159, 0.0131678, 0.09740476, 0.04818167, -0.002702382, 0.006546989, 0.09740002, 0.0481819
 19220642, -0.007539048, 0.002042531, 0.09740041, 0.04818153, -0.01139159, 0.0131678, 0.09740476, 0.04818167
 19420562, -0.005536755, -0.004295576, 0.09739965, 0.04818262, -0.007539048, 0.002042531, 0.09740041, 0.04818153
 19620482, 0.0003675558, 0.006501186, 0.09713887, 0.04870601, -0.005536755, -0.004295576, 0.09739965, 0.04818262
 19820402, -0.005769532, 0.009114442, 0.09667039, 0.04963199, 0.0003675558, 0.006501186, 0.09713887, 0.04870601
 20020322, -0.007423215, 0.007117337, 0.09599069, 0.05093378, -0.005769532, 0.009114442, 0.09667039, 0.04963199
 20220242, -0.01194676, 0.004530069, 0.09517696, 0.05244053, -0.007423215, 0.007117337, 0.09599069, 0.05093378
 20420162, -0.006598246, 0.006051098, 0.09429594, 0.05400598, -0.01194676, 0.004530069, 0.09517696, 0.05244053
 20620915, 9.707105E-05, 0.01013451, 0.09340736, 0.05552942, -0.006598246, 0.006051098, 0.09429594, 0.05400598
 20820835, -0.00637237, 0.001530058, 0.0925478, 0.0569486, 9.707105E-05, 0.01013451, 0.09340736, 0.05552942
 21020755, 0.05827578, -0.01180025, 0.09181254, 0.05823465, -0.00637237, 0.001530058, 0.0925478, 0.0569486
 21220675, 0.1669868, -0.03314975, 0.09163221, 0.05930595, 0.05827578, -0.01180025, 0.09181254, 0.05823465
 21420595, 0.3545462, -0.06072374, 0.09318168, 0.05998446, 0.1669868, -0.03314975, 0.09163221, 0.05930595
 21620515, 0.5849649, -0.1092856, 0.09735477, 0.06021573, 0.3545462, -0.06072374, 0.09318168, 0.05998446
 21820435, 0.8664021, -0.1507857, 0.1050083, 0.06004804, 0.5849649, -0.1092856, 0.09735477, 0.06021573
 22020355, 1.155354, -0.1819647, 0.1148781, 0.05993792, 0.8664021, -0.1507857, 0.1050083, 0.06004804
 22220275, 1.416304, -0.2040803, 0.1248959, 0.06034303, 1.155354, -0.1819647, 0.1148781, 0.05993792
 22420195, 1.646653, -0.2049386, 0.1343522, 0.06161463, 1.416304, -0.2040803, 0.1248959, 0.06034303
 22620948, 1.872776, -0.211915, 0.1445596, 0.06439321, 1.646653, -0.2049386, 0.1343522, 0.06161463
 22820868, 2.058227, -0.2041998, 0.1525773, 0.06667224, 1.872776, -0.211915, 0.1445596, 0.06439321
 23020788, 2.311602, -0.2022697, 0.1651206, 0.0747247, 2.058227, -0.2041998, 0.1525773, 0.06667224
 23220708, 2.473456, -0.189397, 0.1791158, 0.09468487, 2.311602, -0.2022697, 0.1651206, 0.0747247
 23420628, 2.65341, -0.170967, 0.2046313, 0.1254241, 2.473456, -0.189397, 0.1791158, 0.09468487
 23620548, 2.839153, -0.1969565, 0.2370017, 0.1600262, 2.65341, -0.170967, 0.2046313, 0.1254241
 23820468, 3.066468, -0.1979889, 0.2752801, 0.1966667, 2.839153, -0.1969565, 0.2370017, 0.1600262
 24020388, 3.230539, -0.1955636, 0.3182612, 0.2385505, 3.066468, -0.1979889, 0.2752801, 0.1966667
 24220308, 3.36516, -0.2369579, 0.3686863, 0.2837007, 3.230539, -0.1955636, 0.3182612, 0.2385505
 24420228, 3.521607, -0.2751002, 0.4260682, 0.3386089, 3.36516, -0.2369579, 0.3686863, 0.2837007
 24620148, 3.630731, -0.2098, 0.4865773, 0.3932955, 3.521607, -0.2751002, 0.4260682, 0.3386089
 24820901, 3.603621, -0.273105, 0.5513548, 0.4493081, 3.630731, -0.2098, 0.4865773, 0.3932955
 25020821, 3.639996, -0.2778766, 0.6211056, 0.5082378, 3.603621, -0.273105, 0.5513548, 0.4493081
 25220741, 3.637665, -0.2559964, 0.6876085, 0.5692214, 3.639996, -0.2778766, 0.6211056, 0.5082378
 25420661, 3.618882, -0.2693928, 0.7554342, 0.6270491, 3.637665, -0.2559964, 0.6876085, 0.5692214
 25620581, 3.598733, -0.2368844, 0.8236266, 0.6838597, 3.618882, -0.2693928, 0.7554342, 0.6270491
 25820501, 3.670636, -0.1855115, 0.8913742, 0.741037, 3.598733, -0.2368844, 0.8236266, 0.6838597
 26020421, 3.572464, -0.3327801, 0.9548236, 0.7961233, 3.670636, -0.1855115, 0.8913742, 0.741037
 26220341, 3.624657, -0.2721794, 1.016704, 0.8484476, 3.572464, -0.3327801, 0.9548236, 0.7961233
 26420261, 3.655682, -0.2529859, 1.078212, 0.9020728, 3.624657, -0.2721794, 1.016704, 0.8484476
 26620181, 3.499177, -0.2028254, 1.138163, 0.9527449, 3.655682, -0.2529859, 1.078212, 0.9020728
 26820934, 3.480572, -0.3119118, 1.198018, 0.9988577, 3.499177, -0.2028254, 1.138163, 0.9527449
 27020854, 3.240174, -0.1738225, 1.252441, 1.041073, 3.480572, -0.3119118, 1.198018, 0.9988577
 27220774, 3.102391, -0.149367, 1.304568, 1.077845, 3.240174, -0.1738225, 1.252441, 1.041073
 27420694, 3.110284, -0.3248668, 1.355752, 1.109953, 3.102391, -0.149367, 1.304568, 1.077845
 27620614, 2.999878, -0.2428401, 1.406506, 1.138806, 3.110284, -0.3248668, 1.355752, 1.109953
 27820534, 3.101234, -0.1953567, 1.459047, 1.163402, 2.999878, -0.2428401, 1.406506, 1.138806
 28020454, 2.935176, -0.1499719, 1.511775, 1.186097, 3.101234, -0.1953567, 1.459047, 1.163402
 28220374, 2.752829, -0.2953323, 1.563459, 1.207505, 2.935176, -0.1499719, 1.511775, 1.186097
 28420294, 2.819097, -0.2116921, 1.615415, 1.228489, 2.752829, -0.2953323, 1.563459, 1.207505
 28620214, 2.915396, -0.2957104, 1.667026, 1.248209, 2.819097, -0.2116921, 1.615415, 1.228489
 28820967, 2.762293, -0.2966279, 1.717917, 1.267424, 2.915396, -0.2957104, 1.667026, 1.248209
 29020887, 2.635407, -0.2379519, 1.766139, 1.286395, 2.762293, -0.2966279, 1.717917, 1.267424
 29220807, 2.775484, -0.4953144, 1.813007, 1.307599, 2.635407, -0.2379519, 1.766139, 1.286395
 29420727, 2.612699, -0.5032968, 1.856584, 1.328959, 2.775484, -0.4953144, 1.813007, 1.307599
 29620647, 2.478612, -0.5634616, 1.896503, 1.353686, 2.612699, -0.5032968, 1.856584, 1.328959
 29820567, 2.494913, -0.331135, 1.936738, 1.375045, 2.478612, -0.5634616, 1.896503, 1.353686
 30020487, 2.492591, -0.5219967, 1.971676, 1.394929, 2.494913, -0.331135, 1.936738, 1.375045
 30220407, 2.625448, -0.3513335, 1.99188, 1.440518, 2.492591, -0.5219967, 1.971676, 1.394929
 30420327, 2.669342, -0.2638136, 2.198253, 1.495174, 2.625448, -0.3513335, 1.99188, 1.440518
 30620247, 2.575118, -0.5192131, 2.365672, 1.471346, 2.669342, -0.2638136, 2.198253, 1.495174
 30820167, 2.596747, -0.5316732, 2.126188, 1.433666, 2.575118, -0.5192131, 2.365672, 1.471346
 31020920, 2.93057, -0.427203, 1.863413, 1.415595, 2.596747, -0.5316732, 2.126188, 1.433666
 31220840, 3.007193, -0.176569, 1.725998, 1.391792, 2.93057, -0.427203, 1.863413, 1.415595
 31420760, 3.135258, -0.1892532, 1.654689, 1.355078, 3.007193, -0.176569, 1.725998, 1.391792
 31620680, 3.375146, -0.2938743, 1.589835, 1.31438, 3.135258, -0.1892532, 1.654689, 1.355078
 31820600, 3.354443, -0.3438288, 1.507554, 1.269584, 3.375146, -0.2938743, 1.589835, 1.31438
 32020520, 3.348266, -0.1941523, 1.408702, 1.228149, 3.354443, -0.3438288, 1.507554, 1.269584
 32220440, 3.466576, -0.2200693, 1.323528, 1.191908, 3.348266, -0.1941523, 1.408702, 1.228149
 32420360, 3.552869, -0.09614483, 1.259508, 1.164836, 3.466576, -0.2200693, 1.323528, 1.191908
 32620280, 3.768825, 0.05127236, 1.217288, 1.141868, 3.552869, -0.09614483, 1.259508, 1.164836
 32820200, 3.632526, -0.002478942, 1.186614, 1.123268, 3.768825, 0.05127236, 1.217288, 1.141868
 33020953, 3.846196, 0.0007549897, 1.16655, 1.110578, 3.632526, -0.002478942, 1.186614, 1.123268
 33220873, 3.908056, -0.1197924, 1.150027, 1.10561, 3.846196, 0.0007549897, 1.16655, 1.110578
 33420793, 3.970854, -0.09336419, 1.139451, 1.105991, 3.908056, -0.1197924, 1.150027, 1.10561
 33620713, 3.970427, -0.003432517, 1.131601, 1.111437, 3.970854, -0.09336419, 1.139451, 1.105991
 33820633, 3.875795, -0.03269795, 1.126287, 1.119332, 3.970427, -0.003432517, 1.131601, 1.111437
 34020553, 4.008501, -0.02038581, 1.121454, 1.133149, 3.875795, -0.03269795, 1.126287, 1.119332
 34220473, 4.083876, 0.03591681, 1.122972, 1.145309, 4.008501, -0.02038581, 1.121454, 1.133149
 34420393, 3.871127, 0.1037072, 1.120543, 1.16211, 4.083876, 0.03591681, 1.122972, 1.145309
 34620313, 4.083361, 0.1266987, 1.123897, 1.180212, 3.871127, 0.1037072, 1.120543, 1.16211
 34820233, 4.034542, 0.2326811, 1.128101, 1.201021, 4.083361, 0.1266987, 1.123897, 1.180212
 35020153, 4.083156, 0.173884, 1.133768, 1.2249, 4.034542, 0.2326811, 1.128101, 1.201021
 35220906, 4.015487, 0.2228248, 1.147064, 1.245069, 4.083156, 0.173884, 1.133768, 1.2249
 35420826, 3.997873, 0.1634073, 1.15649, 1.271401, 4.015487, 0.2228248, 1.147064, 1.245069
 35620746, 3.939398, 0.310551, 1.168023, 1.299191, 3.997873, 0.1634073, 1.15649, 1.271401
 35820666, 4.016229, 0.1931677, 1.186156, 1.325927, 3.939398, 0.310551, 1.168023, 1.299191
 36020586, 4.04188, 0.2483733, 1.205608, 1.351746, 4.016229, 0.1931677, 1.186156, 1.325927
 36220506, 4.159128, 0.1992758, 1.225916, 1.378604, 4.04188, 0.2483733, 1.205608, 1.351746
 36420426, 3.981391, 0.2556133, 1.245595, 1.403521, 4.159128, 0.1992758, 1.225916, 1.378604
 36620346, 3.944638, 0.1961607, 1.262257, 1.428742, 3.981391, 0.2556133, 1.245595, 1.403521
 36820266, 3.783625, 0.3535964, 1.279922, 1.446303, 3.944638, 0.1961607, 1.262257, 1.428742
 37020186, 3.82627, 0.4036257, 1.293997, 1.461792, 3.783625, 0.3535964, 1.279922, 1.446303
 37220939, 3.818829, 0.3004321, 1.309336, 1.471819, 3.82627, 0.4036257, 1.293997, 1.461792
 37420859, 3.707085, 0.3258511, 1.322285, 1.478404, 3.818829, 0.3004321, 1.309336, 1.471819
 37620779, 3.875223, 0.1475215, 1.331264, 1.485079, 3.707085, 0.3258511, 1.322285, 1.478404
 37820699, 3.744455, 0.3549888, 1.336412, 1.488713, 3.875223, 0.1475215, 1.331264, 1.485079
 38020619, 3.931934, 0.3626386, 1.346389, 1.489684, 3.744455, 0.3549888, 1.336412, 1.488713
 38220539, 3.811377, 0.1461714, 1.352757, 1.48931, 3.931934, 0.3626386, 1.346389, 1.489684
 38420459, 3.774187, 0.1235629, 1.357079, 1.488222, 3.811377, 0.1461714, 1.352757, 1.48931
 38620379, 3.813133, 0.2113405, 1.358964, 1.482905, 3.774187, 0.1235629, 1.357079, 1.488222
 38820299, 3.677306, 0.1421207, 1.360385, 1.475028, 3.813133, 0.2113405, 1.358964, 1.482905
 39020219, 3.721013, 0.1773657, 1.362507, 1.466336, 3.677306, 0.1421207, 1.360385, 1.475028
 39220972, 3.725113, 0.2242584, 1.361756, 1.458337, 3.721013, 0.1773657, 1.362507, 1.466336
 39420892, 3.705978, 0.2459501, 1.359966, 1.448121, 3.725113, 0.2242584, 1.361756, 1.458337
 39620812, 3.790343, 0.0528279, 1.356669, 1.437993, 3.705978, 0.2459501, 1.359966, 1.448121
 39820732, 3.577228, 0.06138338, 1.3524, 1.425683, 3.790343, 0.0528279, 1.356669, 1.437993
 40020652, 3.710495, 0.2180208, 1.348153, 1.414761, 3.577228, 0.06138338, 1.3524, 1.425683
 40220572, 3.685328, 0.007907249, 1.34498, 1.400231, 3.710495, 0.2180208, 1.348153, 1.414761
