Threshold,ACCOF(FPR),GPSOF(FPR),ACCGPS(FPR)
1,0.013774104683195593,0.6143250688705234,0.29201101928374656
2,0.0055248618784530384,0.5552486187845304,0.15469613259668508
3,0.002770083102493075,0.5124653739612188,0.09141274238227147
4,0.002777777777777778,0.48333333333333334,0.06388888888888888
5,0.0,0.45403899721448465,0.04456824512534819
6,0.0,0.4245810055865922,0.036312849162011177
7,0.0,0.39775910364145656,0.03081232492997199
8,0.0,0.3707865168539326,0.025280898876404494
9,0.0,0.3464788732394366,0.01971830985915493
10,0.0,0.327683615819209,0.014124293785310734
11,0.0,0.311614730878187,0.0113314447592068
12,0.0,0.29545454545454547,0.008522727272727272
13,0.0,0.2792022792022792,0.005698005698005698
14,0.0,0.26285714285714284,0.002857142857142857
15,0.0,0.24641833810888253,0.0
16,0.0,0.23275862068965517,0.0
17,0.0,0.2219020172910663,0.0
18,0.0,0.21098265895953758,0.0
19,0.0,0.2,0.0
20,0.0,0.18895348837209303,0.0
21,0.0,0.17784256559766765,0.0
22,0.0,0.16666666666666666,0.0
23,0.0,0.15835777126099707,0.0
24,0.0,0.15,0.0
25,0.0,0.1415929203539823,0.0
26,0.0,0.13313609467455623,0.0
27,0.0,0.12462908011869436,0.0
28,0.0,0.11607142857142858,0.0
29,0.0,0.10746268656716418,0.0
30,0.0,0.09880239520958084,0.0
