Threshold,ACCOF(FPR),GPSOF(FPR),ACCGPS(FPR)
1,0.008264462809917356,0.6528925619834711,0.29201101928374656
2,0.0027624309392265192,0.6132596685082873,0.15469613259668508
3,0.0,0.5789473684210527,0.09141274238227147
4,0.0,0.55,0.06388888888888888
5,0.0,0.5236768802228412,0.04456824512534819
6,0.0,0.5,0.036312849162011177
7,0.0,0.4789915966386555,0.03081232492997199
8,0.0,0.45786516853932585,0.025280898876404494
9,0.0,0.4394366197183099,0.01971830985915493
10,0.0,0.4209039548022599,0.014124293785310734
11,0.0,0.40793201133144474,0.0113314447592068
12,0.0,0.39488636363636365,0.008522727272727272
13,0.0,0.3817663817663818,0.005698005698005698
14,0.0,0.36857142857142855,0.002857142857142857
15,0.0,0.3553008595988539,0.0
16,0.0,0.34195402298850575,0.0
17,0.0,0.3314121037463977,0.0
18,0.0,0.3208092485549133,0.0
19,0.0,0.3101449275362319,0.0
20,0.0,0.29941860465116277,0.0
21,0.0,0.2886297376093295,0.0
22,0.0,0.2777777777777778,0.0
23,0.0,0.2668621700879765,0.0
24,0.0,0.25588235294117645,0.0
25,0.0,0.2448377581120944,0.0
26,0.0,0.23372781065088757,0.0
27,0.0,0.22551928783382788,0.0
28,0.0,0.21726190476190477,0.0
29,0.0,0.208955223880597,0.0
30,0.0,0.20059880239520958,0.0
